prompt,prompt_len,target
Ugep,3,23018.0
Grange Park railway station,6,5545.0
"Camden County, Georgia",6,78574.0
"Bustamante, Nuevo León",6,8171.0
"Makhmur, Iraq",6,18585.0
"Humphreys County, Tennessee",6,32013.0
Main Building (University of Notre Dame),9,31817.0
Biggleswade,4,106852.0
Sant'Atanasio,6,6761.0
Mataderos,3,11348.0
Çelemli,4,5833.0
Ōsumi Islands,4,21751.0
"Salina, Kansas",5,230056.0
Saga Prefecture,3,146462.0
Dukes Highway,4,8434.0
"Vidhan Bhavan, Lucknow",7,26207.0
The Cavendish Hotel,4,14149.0
Swartberg,4,25163.0
Prags,3,9240.0
Lieshout,3,7949.0
Caronia,3,22836.0
"Church of Our Lady, Kalundborg",9,5665.0
Barasat I,5,13845.0
Kaushambi district,6,92797.0
Molokai,4,608899.0
Deshapran (community development block),9,5942.0
Edéa,3,8051.0
"Concow, California",5,47545.0
Catfield,3,5008.0
Centenary Motorway,6,7005.0
Sassandra,3,7355.0
Assumption Island,3,119975.0
Carcare,3,5968.0
The Grandview at Las Vegas,7,15263.0
"Tokashiki, Okinawa",6,7465.0
"Broadbeach Waters, Queensland",6,15698.0
Upper Barton Creek,4,9298.0
Perambalur district,6,62408.0
Geraldton,3,159113.0
Molokini,4,144936.0
"Denning, New York",6,8419.0
Bururi,3,5381.0
"Vineyard, New South Wales",7,7701.0
"Miller County, Georgia",5,23030.0
Gleniffer Lake (Alberta),7,9929.0
Bolton Percy,4,6691.0
Hultsfred,4,9851.0
Saldanha Bay Local Municipality,7,16795.0
"Empire Bay, New South Wales",7,8279.0
"Petersburg, Texas",5,8475.0
Harrison Opera House,4,8190.0
Proven,2,6381.0
"Port Alma, Queensland",5,7089.0
"Fyansford, Victoria",6,7139.0
Victoria General Hospital,4,17521.0
Stonebridge Park station,5,19624.0
"Viola, Illinois",4,10519.0
"Scotia, California",5,34815.0
Moncalieri Castle,5,6219.0
MacDonnell Ranges,4,59773.0
Magallanes Province,5,14271.0
Manapouri Power Station,6,56578.0
"Montgomery County, Indiana",5,33304.0
"Legislative Assembly Building, Canberra",6,9854.0
"Caboolture, Queensland",6,81280.0
Masham,3,45755.0
St Paul's Walden,6,18417.0
Baltit Fort,4,58821.0
"Gause, Texas",5,13827.0
Holmes Towers,3,12185.0
Deerhurst,3,9892.0
"Karnes County, Texas",6,33615.0
Thirunagar,4,7132.0
"Hickman County, Kentucky",7,25318.0
Baja California peninsula,4,35322.0
Glengormley,5,31903.0
Baclaran Church,5,67556.0
Buxted,4,15192.0
Bimini,3,701669.0
"Cartagena, Chile",5,8126.0
Canons Park tube station,6,15394.0
Samokov,4,26710.0
Vihiga,4,11821.0
San Antonio Oeste,4,9789.0
Llangors,4,5422.0
"Live Oak, Florida",5,106420.0
Avigliano,4,8617.0
"St. Thomas Cathedral, Mumbai",7,37713.0
Kirehe District,5,7604.0
Múli,4,7902.0
King's Road Chelsea railway station,8,15876.0
Church of Our Lady of Sorrows (New York City),13,5216.0
Meghraj,4,10558.0
Vidin,3,97835.0
St. Nicholas' Collegiate Church,7,14044.0
Apollobuurt,4,5729.0
Seto Durbar,5,6402.0
Wallonia,3,752070.0
Sangin District,4,10544.0
"Bromfield, Shropshire",5,6734.0
"Brooklyn, New South Wales",6,22295.0
Luneta Hotel,5,17962.0
Dulce Nombre de Maria Cathedral Basilica,8,13192.0
"Folly Tower, Pontypool",8,9451.0
"Mirganj, Bihar",5,13301.0
Noshaq,3,82581.0
City of Burnie,5,8172.0
Umaid Bhawan Palace,6,628017.0
West Gate Freeway,4,18082.0
Blackwall DLR station,6,7728.0
Torre Cajetani,5,7172.0
"Cumberland County, Pennsylvania",6,127459.0
Mocoa,3,15102.0
Northern Oregon Coast Range,5,12735.0
Llangeitho,5,5653.0
"Brown County, Texas",5,41474.0
Osmussaar,4,17165.0
Hnahthial,5,11843.0
Santhebennur,4,8330.0
Sanderao,4,5766.0
Tulchyn,4,13079.0
"Malvern, Arkansas",5,75976.0
Stonesfield,3,15304.0
Cisarua,4,5315.0
Beldanga II,5,5768.0
Chislehurst railway station,7,10307.0
Patiya Upazila,6,21487.0
Piccadilly Theatre and Arcade,6,9231.0
"Wallingford, Oxfordshire",6,142696.0
Monohardi Upazila,7,7010.0
Blue Lake (Tasman),7,32146.0
"Croft, Leicestershire",5,11114.0
Zastron,3,13991.0
"Bella Vista, Dominican Republic",6,6757.0
Vissannapeta,5,9953.0
"Levy County, Florida",5,99129.0
Hornchurch tube station,5,13407.0
Livinallongo del Col di Lana,9,7261.0
"Nemaha County, Nebraska",6,20453.0
"Magama, Nigeria",5,5264.0
Monnickendam,4,20954.0
"Somerset County, Pennsylvania",6,140477.0
Cathedral Basilica of St. Joseph (San Jose),12,22349.0
"Arthur River, Tasmania",5,6519.0
Wahnapitae First Nation,6,10736.0
Granite Basin Lake,4,6996.0
"Aramo, Syria",5,7861.0
Uluberia I,5,9446.0
Middle Caicos,4,10525.0
"Mountain View, Colorado",5,12614.0
Jerónimos Monastery,4,309854.0
"McCreary, Manitoba",6,7190.0
Wapping,3,173631.0
Øvre Årdal,6,8501.0
Huskvarna,4,56831.0
Awsworth,3,5278.0
Chengyang District,4,7325.0
"Bati, Ethiopia",5,10657.0
Sagaing Region,4,78125.0
"Quiapo, Manila",6,65241.0
Wandsworth Town railway station,6,17151.0
Basiglio,3,6683.0
"The Waldorf Hilton, London",6,34598.0
"Beita, Nablus",6,5318.0
Jezzine District,5,9418.0
"Tri-Cities, Illinois",6,16169.0
Periyanaickenpalayam,7,12373.0
Vievis,3,6110.0
Milwaukee Repertory Theater,5,10261.0
"Cathedral of St. Matthew the Apostle (Washington, D.C.)",16,50182.0
South Chungcheong Province,6,100265.0
Tula de Allende,5,36442.0
Cassiar Mountains,5,12210.0
Mangalsen,4,6534.0
Lake Rotorua,4,35509.0
Streetly,3,22657.0
Robinson Crusoe Island,4,211723.0
Qeqertaq,5,5732.0
"Saint-Césaire, Quebec",8,7285.0
Anne Beadell Highway,5,21486.0
"Early County, Georgia",5,36828.0
Pentyrch,4,16304.0
Sufiyah,4,6236.0
Gopiganj,5,12769.0
Embalenhle,4,19922.0
Cammeray,4,15106.0
"Rio Claro, São Paulo",6,14154.0
Tillabéri,5,5753.0
Twillingate,4,34831.0
"Woodgate, Queensland",5,7731.0
Capaci,3,12853.0
"Bromfield, Shropshire",5,6734.0
Udumbanchola,5,17860.0
Holyhead,3,196949.0
"Wreck Bay Village, Jervis Bay Territory",10,19233.0
"Rivett, Australian Capital Territory",7,5456.0
Tonypandy,4,67175.0
Yuhuan,3,15889.0
"Dongcheng District, Beijing",6,68200.0
Tallarook,4,13116.0
Crowan,3,8335.0
Goindval,4,61382.0
"Gravelotte, Limpopo",6,6191.0
"Turner County, Georgia",5,24694.0
Gimpo,3,41611.0
Babie,3,5922.0
Wondai,4,12921.0
"Bondi, New South Wales",7,44952.0
"Risley Hall, Derbyshire",6,5490.0
"Sarpy County, Nebraska",6,57386.0
Bagni di Lucca,5,37534.0
San José (canton),6,16972.0
"Melrose Park, Illinois",6,92015.0
Wakkerstroom,4,19080.0
Ramenki District,4,29907.0
Wazirabad barrage,6,12582.0
Kalmar Cathedral,4,9057.0
Rural Municipality of Corman Park No. 344,13,10837.0
Maenan Abbey,4,5767.0
San Miguel Department (El Salvador),8,13336.0
"Yuzawa, Niigata",7,25432.0
Sturry,3,10766.0
"Stratford, Victoria",5,13297.0
"Lovas, Croatia",5,5185.0
Gournadi Upazila,7,8118.0
Claxton Bay,4,5100.0
"Sakka, Rif Dimashq Governorate",10,7576.0
Gorizia,3,162209.0
Beterverwagting,6,5469.0
"Clinton (village), Rock County, Wisconsin",9,6922.0
Mohadevpur Upazila,8,10146.0
Trovo,3,5462.0
Louisiade Archipelago,4,22094.0
"Richardson County, Nebraska",5,20692.0
Prakasam Barrage,5,127662.0
Balıkesir Province,6,54478.0
"Bucknell, Shropshire",5,12053.0
"Lincoln County, Oklahoma",5,37234.0
Marzabotto,4,25434.0
Mangaon,3,51805.0
"San Marcos, Carazo",6,6861.0
Bhokardan,4,18950.0
"Clay County, Nebraska",5,17646.0
"Deans, West Lothian",7,5806.0
Palace of the Four Winds,6,5075.0
Ilısu Dam,5,63200.0
Borgo Maggiore,4,25891.0
"Our Lady of Lourdes Shrine, Villianur",10,15814.0
"St. Stephen's Church, Ooty",10,14578.0
Strangford,4,26690.0
Leppävaara,6,8776.0
"Clausen, Luxembourg",5,6623.0
Étang de Berre,6,19072.0
"Beni, Democratic Republic of the Congo",9,56940.0
Lake Winnipeg,3,261601.0
Culebrita,5,10664.0
Utena,3,49005.0
Makueni County,5,59568.0
"Badger, Newfoundland and Labrador",6,6091.0
"Salt River, Cape Town",6,21275.0
Gogrial,3,14898.0
Brackley,3,128871.0
Kathua district,4,70290.0
Province of Rome,4,38686.0
Jack Lake (Peterborough County),8,10475.0
"Black Canyon City, Arizona",6,51591.0
Bimini,3,701669.0
Santana do Livramento,6,16072.0
Province of Monza and Brianza,7,31377.0
"Yarrabah, Queensland",6,23646.0
"Tanjung, Tabalong",6,8056.0
Majhauli Raj,5,7432.0
"Goseong County, South Gyeongsang",11,12502.0
Poços de Caldas,6,27907.0
"Bundoora, Victoria",6,64137.0
Varsseveld,4,9397.0
Brixton tube station,5,41786.0
"Glen St. Mary, Florida",7,18910.0
San Antonio Oeste,4,9789.0
Santa Fe Province,4,139820.0
Aragon Dam,4,5317.0
"Girardot, Cundinamarca",9,25107.0
Bosherston,4,6952.0
Rukneddine,5,10920.0
Lake Abaya,4,23188.0
Snaresbrook tube station,6,11024.0
"Bombo, Uganda",5,10977.0
Sadr City,4,120255.0
"Sioux City, Iowa",6,411751.0
Ronneby,4,26562.0
Birao,4,11354.0
Zeila,3,104987.0
"Revesby, Lincolnshire",6,5088.0
Monción,3,6548.0
"Maywood, Illinois",5,139443.0
Kowen,3,5918.0
Conwy,3,136286.0
"Perry, Florida",4,96479.0
Bastar district,4,162247.0
"Aurangabad district, Maharashtra",7,172804.0
Province of Barcelona,4,170512.0
"Preston, Victoria",4,58400.0
Mayangon Township,5,19502.0
Bungo Channel,4,39450.0
Battlesden House,4,9227.0
Ua Pou,3,15785.0
Caggiano,4,5722.0
Snowpatch Spire,4,5701.0
Phan Rang–Tháp Chàm,8,43727.0
"Royal Palace, Oslo",5,118135.0
Snow City,3,14548.0
St. John's Cathedral (Jacksonville),10,5117.0
Bhanvad,4,14864.0
Nzérékoré Region,6,10285.0
Prestine,3,5827.0
Beidaihe District,6,28801.0
"Glenbeulah, Wisconsin",6,6574.0
Aulla,3,12389.0
Peacehaven,3,65004.0
Tokunoshima,4,18265.0
"Moore Park Beach, Queensland",6,9480.0
Everard Baths,4,41518.0
Dalyston,4,5803.0
Llanddulas,5,9794.0
Saharsa,3,98999.0
Los Ríos Region,4,36373.0
"Tagab District, Kapisa",7,7381.0
"Ringwood East, Victoria",6,6970.0
"Lincroft, New Jersey",6,34055.0
Anápolis,4,38234.0
Bareq,3,9849.0
Wembley Stadium railway station,6,40164.0
Western Slovenia,3,7450.0
"Carlingford, New South Wales",8,54366.0
Ince Power Station,5,10850.0
Sulaibikhat,6,5552.0
Hrvatska Dubica,6,6606.0
Ville-Émard,6,17940.0
Moquegua,4,24215.0
Bilagi,3,16933.0
Tortora,3,5434.0
Baduria,3,17325.0
Fulton Houses,4,31797.0
Nampula Province,5,33782.0
Anlu,3,9690.0
Bujumbura Rural Province,6,6749.0
Deir Maker,4,6717.0
Falkner Island,4,12825.0
Botad,3,39988.0
Cittadella,4,58611.0
Bogra District,4,72250.0
"Pearcedale, Victoria",6,13075.0
"Gin Gin, Queensland",5,29437.0
Saidul Ajaib,5,7865.0
"Sugarmill Woods, Florida",7,11196.0
"Beri, Jhajjar",7,28548.0
Strömstad,4,33964.0
"Strathgordon, Tasmania",7,14393.0
Project West Wind,4,7659.0
San Borja District,4,13492.0
Delaware Mountains,3,8710.0
Baglan Bay power station,6,8495.0
Vadalur,4,24732.0
Rosarito,4,12489.0
Lig,2,15041.0
"Short Pump, Virginia",5,52364.0
Kangerlussuaq Fjord,7,6510.0
Bajpur,3,28929.0
Peawanuck,4,46885.0
"Dong District, Busan",5,5614.0
Weser-Ems,6,8693.0
Payakumbuh,5,14454.0
Tottenham Hale station,4,73504.0
Loch A'an,5,7098.0
Municipality of Hunter's Hill,8,12969.0
Nimruz Province,4,49166.0
"Lott, Texas",5,18951.0
Kirk o' Field,5,117730.0
Gobabis,4,25703.0
"Stockton, Illinois",5,14125.0
Curieuse Island,5,18950.0
Furfura Sharif,5,55996.0
Governors Island,4,468923.0
Thetford,4,165735.0
Sasang District,4,7003.0
"Samsula-Spruce Creek, Florida",9,6601.0
Scansano,4,8435.0
"Cornwall, Connecticut",5,52033.0
"Bijela, Herceg Novi",7,5415.0
Biche,3,6293.0
Aconcagua,5,1327191.0
"Wales, Alaska",4,120066.0
"San Francisco, Cundinamarca",8,6248.0
New Guinea,3,1703965.0
Cantiano,4,8757.0
"Villarrica, Paraguay",6,12545.0
Loxwood,4,11110.0
Juchitán de Zaragoza,7,36774.0
Oshikoto Region,6,15603.0
"Moyston, Victoria",5,10293.0
"Blaine County, Idaho",6,121167.0
"Palace of Assembly, Chandigarh",6,17001.0
South Bermondsey railway station,7,24305.0
San Sebastián de Garabandal,7,28963.0
Great Milton,3,13363.0
"Lungi, Sierra Leone",6,11914.0
"Roberts County, Texas",5,61735.0
"St. Laurentius Parish, Philadelphia",8,5683.0
Shearon Harris Nuclear Power Plant,7,82795.0
Tikamgarh district,5,37947.0
Ronchi dei Legionari,6,10292.0
Ein Elsoda,4,6433.0
"Avalon, Victoria",5,10450.0
Small Heath,3,374409.0
Clarence House,3,1369561.0
Arafura Sea,5,91024.0
"Canada Bay, New South Wales",7,14167.0
Värmland County,5,54016.0
Nagbhid,4,15632.0
Campeche City,4,54303.0
"Long Tân, Bà Rịa–Vũng Tàu",12,6235.0
"Brooks, California",4,13692.0
"Strathmore, California",6,9258.0
Mountain Lake (Virginia),6,215218.0
Ming Ancestors Mausoleum,6,5124.0
"Montgomery, Pennsylvania",4,21946.0
Upminster Bridge tube station,6,12383.0
Caledonian Road tube station,6,23301.0
Usulután,4,25976.0
Upper Island Cove,4,5581.0
"Bithlo, Florida",6,16650.0
Mao County,3,6616.0
"Clay, West Virginia",5,25255.0
Batu Pahat (town),8,31944.0
"St Mary's, Studley Royal",9,6068.0
Coln St. Aldwyns,8,5991.0
Nandail Upazila,6,11588.0
Quetta District,4,49468.0
"Berwyn, Illinois",5,152490.0
Morden tube station,5,41864.0
Professor's Lake,5,15281.0
Gopiganj,5,12769.0
Menaggio,3,29959.0
Garður,3,23478.0
"Mahuva, Bhavnagar",8,57235.0
Ruma Upazila,6,5042.0
Erode district,4,158815.0
Waldburg Castle,5,5095.0
Zilzie,4,5916.0
Sri Muktsar Sahib district,7,32190.0
Sanski Most,4,53566.0
R. D. Bailey Lake,7,6885.0
Diablo Lake,3,117102.0
Boké,3,19343.0
Relizane Province,5,11764.0
"Yukuhashi, Fukuoka",6,5423.0
"Bazargan, Iran",6,10330.0
Virajpet,4,141893.0
Indulkana,4,6573.0
"Linden Woods, Winnipeg",5,6007.0
Godalming,4,215514.0
"College Hill, Providence, Rhode Island",8,21643.0
Methil Offshore Wind Farm,6,5324.0
Barnard Castle,4,276235.0
"Rutherford County, Tennessee",6,99285.0
Marysville Cotton Mill,6,5569.0
Mount Darwin (California),6,12488.0
Mukono District,4,22202.0
Cayo Espanto,5,10902.0
Nanumanga,4,10039.0
Ruma Upazila,6,5042.0
Tron Theatre,3,10328.0
"San Ignacio, Paraguay",5,6359.0
Kahramanmaraş Province,6,37280.0
Sauðárkrókur,7,30940.0
Liberi,3,5329.0
Bohunice Nuclear Power Plant,7,32389.0
Western Cape,3,639318.0
"Murrindindi, Victoria",6,8147.0
Crevalcore,4,5193.0
Bandwan (community development block),8,7833.0
"Entwistle, Alberta",6,14958.0
Melakadambur,5,11591.0
"Malvern, Worcestershire",5,205543.0
Rosehall,3,7594.0
Santa Rosa de Osos,6,8035.0
"Riverside, Connecticut",4,35879.0
Irish Film Institute,4,11597.0
Purnia,3,155336.0
Gorom-Gorom,6,8544.0
"Malpas, Newport",5,7660.0
"Galloway Township, New Jersey",8,77465.0
D'Arros Island,6,12565.0
"Town Hall, Penang",5,6762.0
Limón Province,4,37458.0
Myddfai,4,18217.0
"Howard County, Nebraska",5,15532.0
Brig-Glis,5,55581.0
"Glenville, Connecticut",5,5629.0
Longwick,3,7301.0
"Wyandot County, Ohio",7,32071.0
Slovenj Gradec,5,29103.0
Palácio da Alvorada,7,116284.0
Lake Geneva region,4,15605.0
Santa Pudenziana,5,51602.0
Huways Ibn Hadib,6,6433.0
Zoutelande,4,20625.0
St Mary Aldermanbury,5,21938.0
Umm Walad,4,8169.0
Bedstone,3,7150.0
Āgenskalns,5,5189.0
Bawean,4,51245.0
Deir al-Bukht,7,6653.0
Jersey Opera House,4,5310.0
Ailinginae Atoll,6,10261.0
Huggate,3,5987.0
Mangochi,3,21642.0
"Union County, Pennsylvania",5,58520.0
Ménaka,4,13668.0
Vikravandi,5,14424.0
Bashkun,3,6510.0
Kondoa District,5,12310.0
Stromness,3,77614.0
"Mono, Ontario",4,82626.0
Amathole Mountains,5,8849.0
Sirathu,4,10081.0
"St. Mary's Cathedral, Ranchi",10,5630.0
Ku-ring-gai Council,7,40679.0
Chortkiv,4,37996.0
Foster Joseph Sayers Reservoir,6,6286.0
Purmamarca,4,16447.0
"Giles County, Tennessee",6,42764.0
Keppel Island,4,8563.0
"Camp County, Texas",5,25875.0
Lake Qaraoun,5,24242.0
Hongkou District,4,32996.0
Mrajeeb Al Fhood refugee camp,9,8228.0
Ghataprabha,6,27362.0
"Frio County, Texas",6,37638.0
"Crawford County, Ohio",5,37565.0
Awantipora,4,61349.0
Ågesta Nuclear Plant,6,10963.0
Kinaros,4,14333.0
Calliaqua,4,5783.0
Quilicura,4,9915.0
Province of Fermo,5,14690.0
Zarzur,3,8033.0
"Lowes Island, Virginia",6,9887.0
Red University Building,4,11985.0
"Louth, New South Wales",7,9871.0
Casa dos Bicos,5,17798.0
"El Arish, Queensland",6,9868.0
"Grandson, Switzerland",5,13422.0
Małkinia Górna,7,5688.0
"Lorain, Ohio",5,177249.0
Salepur,4,18208.0
Ermita,3,61580.0
Nanjing International Youth Cultural Centre,7,14675.0
"Queenstown, Tasmania",5,86019.0
Hietzing,4,28403.0
Costalegre,4,22690.0
Ekis,3,5931.0
Baran district,4,41475.0
Agatti Island,4,72009.0
"Kearney County, Nebraska",7,16114.0
Manchester city centre,4,120921.0
"Gadsden, Alabama",6,230043.0
Złoty Stok,5,5263.0
Nukufetau,5,15673.0
"Marshall County, Tennessee",5,36184.0
Banjosa Lake,5,21282.0
"Boma, Democratic Republic of the Congo",9,65505.0
Shire of Barcoo,6,7383.0
"Ward County, Texas",5,29241.0
Iultinsky District,5,9003.0
Dera Allah Yar,5,7383.0
"Mays Hill, New South Wales",8,6251.0
Castelvetro di Modena,7,9421.0
Vrgorac,4,15205.0
"Rye, New York",5,326732.0
Saint John the Baptist Church (Daet),10,6507.0
Cannero Riviera,4,6624.0
Nyagatare District,5,19695.0
Labrador Sea,4,101283.0
"Martin County, Indiana",5,27003.0
Fressingfield,4,9246.0
"Currituck County, North Carolina",8,64966.0
Golders Green,4,196062.0
Oti Region,4,65785.0
"Von Ormy, Texas",6,38065.0
Gloucester,4,699105.0
Tablas Island,4,28133.0
"Clipston, Northamptonshire",6,5984.0
Matten bei Interlaken,6,5112.0
Viswema,4,14793.0
Toamasina Province,5,8950.0
Bitton,3,16229.0
National Shrine of Our Lady of Fatima,8,14817.0
Maurya Lok,4,12250.0
Scharhörn,5,7058.0
Daykundi Province,5,45116.0
Prinsep Ghat,4,83165.0
Hoogerheide,4,6998.0
"Lennox Head, New South Wales",8,43267.0
Goygol District,5,5754.0
Bacoli,3,19622.0
Compton Bassett,4,16253.0
"Prairie du Rocher, Illinois",7,22006.0
"Mordialloc, Victoria",6,37758.0
Kaifan,3,5514.0
Chiltern Hills,5,189569.0
"Lowell, Massachusetts",5,537910.0
"Thompsonville, Connecticut",5,8052.0
Chernobyl Nuclear Power Plant sarcophagus,10,1266042.0
"Manistee County, Michigan",7,29827.0
Lake Iguaque,5,8898.0
"Mishima, Kagoshima",6,5465.0
Horndon-on-the-Hill,9,11342.0
Lekhnath,4,10613.0
Vallikkunnu,5,9914.0
Mursan,4,8012.0
"Miners Rest, Victoria",6,7464.0
Osmussaar,4,17165.0
Simiyu Region,5,28393.0
Budafok-Tétény,8,6268.0
Cabrach,3,7879.0
Connah's Quay,6,73768.0
"Basti, Uttar Pradesh",6,37540.0
Huda Jama,4,8595.0
Rockall,3,602837.0
"Panola County, Texas",7,48243.0
"Bathurst, New South Wales",7,238395.0
"St Augustine's Tower, Hackney",8,5985.0
Morgan Tsvangirai House,7,5361.0
Sanok County,4,5159.0
"Waite Hill, Ohio",6,10122.0
Stanytsia Luhanska,8,9867.0
Parsian County,4,6079.0
Trehafod,4,5919.0
Mönsterås,4,8420.0
Bradninch,4,17145.0
Matong,3,7105.0
Sint Anthonis,5,6516.0
Morano Calabro,5,9515.0
Zalishchyky,5,18461.0
"Walton County, Florida",6,161045.0
Cento,3,31358.0
Pallikaranai wetland,6,27544.0
"North Terrace, Adelaide",5,20097.0
Nysted Wind Farm,6,17509.0
Kicukiro District,6,15947.0
Littoral Region (Cameroon),7,34888.0
Älvdalen,5,24216.0
Penkridge,4,36078.0
Marche,3,456190.0
"Huntington, New York",6,294719.0
Zhaotong,4,35919.0
Hither Green railway station,6,20207.0
Warm Lake,3,8448.0
Barua Sagar,4,10568.0
Air India Building,4,36653.0
Mahalingpur,4,12089.0
"Time, Illinois",4,8825.0
Grateley,4,6626.0
"Puyo, Pastaza",6,19136.0
Bajaur District,4,46067.0
Eastern Province (Kenya),6,49873.0
"Rufford, Lancashire",5,16841.0
Satpara Lake,4,21357.0
"Carolina, Mpumalanga",6,18654.0
Lake Gibson (Ontario),6,8179.0
Phalodi,3,55349.0
Aïr Mountains,5,59884.0
Cripplegate,4,62547.0
Filefjell,4,6161.0
Mundon,3,5796.0
"Dongcheng Subdistrict, Dongguan",8,6919.0
Pitti,3,17442.0
Bagnone,3,6845.0
"Luján, Buenos Aires",7,17434.0
"Glennallen, Alaska",5,45464.0
"Saint Joseph, Barbados",5,11518.0
"St John's Church, Waterloo",8,8616.0
North Shore (Nova Scotia),7,9812.0
Poro Island,4,16838.0
"Turvey Park, New South Wales",8,5140.0
Saulspoort,4,7441.0
Besut District,4,14338.0
Wrocław County,4,6831.0
Preston Road tube station,5,14981.0
Zuwarah,4,19696.0
Masal County,4,6308.0
Tongyeong,3,46305.0
"Rio Verde, Goiás",6,20146.0
Petlawad,4,9793.0
"Riverton, Washington",5,7545.0
Veľký Šariš,7,5183.0
El Millón,4,5123.0
Crantock,3,16209.0
Thika,3,73028.0
Birkirkara,5,117507.0
Ausgram II,4,7458.0
Botoșani County,6,22095.0
"Garden City, Colorado",5,11544.0
Trump Tower Punta del Este,6,27214.0
Eastern Ghats,4,627774.0
Majalgaon,4,25350.0
"Grand Bay, Dominica",5,7255.0
Itaipu Dam,4,423752.0
Cheb District,4,9126.0
Rezzato,3,5239.0
Songjiang District,4,33889.0
"Maipú, Chile",6,19489.0
Mount Michael,3,23306.0
Whiskeytown Lake,4,33406.0
Sajad,3,6163.0
Vosburg,3,7689.0
Halland County,4,46026.0
"Caves Beach, New South Wales",8,16685.0
Cape Winelands District Municipality,7,46042.0
West Silvertown DLR station,7,10046.0
Mount Vernon Triangle,4,11737.0
Bsharri District,5,16293.0
Hoeven,3,5076.0
"Titchmarsh, Northamptonshire",7,5696.0
"Central, Alaska",4,10521.0
Andasol Solar Power Station,7,22617.0
Longhope,3,9105.0
"Baiyun District, Guangzhou",6,49790.0
"Morrill County, Nebraska",6,17550.0
Tuchów,4,6304.0
"Tanunda, South Australia",6,22978.0
Iglesia Filipina Independiente National Cathedral,6,9391.0
"Loomis, California",5,107062.0
Nimrod Lake,4,7312.0
"Lehigh Township, Northampton County, Pennsylvania",9,8201.0
Château Dufresne,5,10545.0
"Pelham, New York",6,95556.0
Khomutovsky District,6,5279.0
Bridge Lake (British Columbia),7,5325.0
Roscrea Castle,4,7711.0
Reggiolo,4,45251.0
Bhawanipatna,5,90356.0
Mateur,3,7738.0
Georges Hall,3,9252.0
Mohammad Bazar (community development block),8,9852.0
Lake Sampaloc,5,21094.0
Scarlino,3,5058.0
"Torquay, Victoria",5,87301.0
Nanjing Great Hall of the People,8,5255.0
"Davis, Illinois",4,8712.0
Blinman,4,12181.0
"Leek, Netherlands",5,7883.0
Ascó Nuclear Power Plant,6,13961.0
Shire of Buloke,7,10912.0
Mendefera,4,40281.0
Madonna della Ceriola,5,5209.0
Ayn al-Tineh al-Gharbiyah,14,6528.0
Humpata,4,6489.0
Bardhaman Sadar North subdivision,8,23218.0
Confins,3,5292.0
Germiston,4,99809.0
Hilton Frankfurt Airport,4,9241.0
Alston Hall,4,5751.0
Cooper Island,3,6235.0
Misima Island,4,11609.0
Ruichang,4,6905.0
Holme Pierrepont,6,22002.0
Pedong,3,16458.0
Bidnija,3,22512.0
Tharaka-Nithi County,8,44700.0
"Santa Isabel, São Paulo",6,5128.0
Lingen Nuclear Power Plant,6,5075.0
"St Mary's Church, Swansea",8,5162.0
"St Anne's Church, Soho",8,21870.0
Bromyard,3,39187.0
Puducherry (union territory),8,7829.0
Shivli,3,5192.0
Ayappakkam,5,24952.0
Great Shefford,4,8964.0
Grand Hotel Europe,4,19350.0
"Presque Isle, Wisconsin",6,9793.0
Owen Stanley Range,4,29972.0
Ba-Phalaborwa Local Municipality,8,11389.0
Rweideh,5,6180.0
Broadbridge Heath,4,11205.0
Pulau Ketam,6,30634.0
Garešnica,4,8523.0
Boezinge,4,7478.0
Naro-Fominsky District,8,5617.0
Ganj Muradabad,5,5600.0
Uchana,4,16578.0
Norrbotten,4,51926.0
"Ripon, Wisconsin",5,88126.0
Kwahu South District,5,15186.0
Umlazi,4,85170.0
Mohammadpur Upazila,6,7478.0
"Trenton, Georgia",5,52104.0
"Clayfield, Queensland",5,16031.0
Bisacquino,4,18616.0
Mundgod,3,48781.0
Matulji,4,7688.0
Siemianowice Śląskie,7,13696.0
Desventuradas Islands,5,50092.0
Gamprin,3,13399.0
"Countryside, Illinois",5,40585.0
Arno Atoll,5,12645.0
Llanfechell,5,6844.0
Gracias a Dios Department,5,27587.0
Thillenkeri,4,11006.0
Tocantins,4,84815.0
Mahlamba Ndlopfu,8,65528.0
Liempde,4,9091.0
Sirmaur district,5,110268.0
"Dolores County, Colorado",6,28767.0
"Berala, New South Wales",7,15758.0
Montes de Oca (canton),9,11466.0
"St Margaret's Chapel, Edinburgh",8,36138.0
Marysville Cotton Mill,6,5569.0
Bolekhiv,4,12676.0
Cowden,3,13100.0
Sibiu,3,384221.0
Nakur,3,9145.0
Province of Carbonia-Iglesias,8,7942.0
"Bridgeport, Connecticut",5,778657.0
Huixquilucan de Degollado,10,21834.0
Bodio,3,6756.0
Qarshi,4,51993.0
Nottingham Playhouse,3,21632.0
"Sand City, California",5,23604.0
Tusha Hiti,5,8964.0
Sonipat district,4,80504.0
Anantara Siam Bangkok Hotel,6,12547.0
"El Cajon, California",6,264956.0
Mirpur Model Thana,6,52173.0
"St. Audoen's Church, Dublin (Church of Ireland)",16,25662.0
Prasadampadu,5,6362.0
"St Mary's Church, Twickenham",10,14221.0
Lonquimay,5,5651.0
Mahaica-Berbice,7,16097.0
"Mountainside, New Jersey",6,40907.0
Collesano,4,5745.0
Tremeirchion,6,5140.0
"Humeston, Iowa",5,7698.0
