prompt,prompt_len,target
"François de Beaumont, baron des Adrets",9,1587.0
Kaléb,3,540.0
Giles of Santarém,7,1265.0
Wang Ling,3,251.0
"Afonso, Marquis of Valença",8,1460.0
Pietro Monte,3,1509.0
Anna von Pappenheim,6,1635.0
Ludwig Mies van der Rohe,7,1969.0
Barbara Uthmann,5,1575.0
Martin Zeiler,4,1661.0
Johann Beckenschlager,5,1489.0
Consort Liang,4,83.0
"Ulrich II, Duke of Mecklenburg-Stargard",11,1471.0
Muhammad bin Dawud al-Zahiri,9,909.0
Jonathan Friedrich Bahnmaier,5,1841.0
John of Lodi,4,1106.0
"Francis Russell, 5th Duke of Bedford",10,1802.0
Guðmundur dýri Þorvaldsson,12,1212.0
Forese Donati,5,1296.0
Anton Walter,3,1826.0
Valdemar Koch,4,1902.0
Ivan Kirilov,4,1737.0
Chet Baker,4,1988.0
Anton Dohrn,4,1909.0
"John, Margrave of Brandenburg-Küstrin",11,1571.0
"Milo IV, lord of Le Puiset",10,1219.0
Jacopo Tiepolo,5,1249.0
Anna of Schaunberg,6,1396.0
Friedrich Bleek,4,1859.0
Maximilian II of Bavaria,6,1864.0
Olaf I of Norway,5,1000.0
Lothar II. von Stade,7,929.0
János Wass,4,1580.0
Alexandre Auffredi,4,1220.0
Abu Ishaq al-Isfara'ini,10,1027.0
Empress Ma,4,1402.0
Jean Raoux,4,1734.0
Gervase Markham,5,1637.0
Xie Huan,3,1450.0
Fernando Gallego,4,1507.0
Hans Neusidler,5,1563.0
Duke Charles of Mecklenburg,5,1837.0
Lady Zhao Anzong,5,363.0
Durand z Huesca,6,1224.0
Richard Amerike,4,1503.0
Emperor Shun of Han,5,144.0
"Margaret II, Countess of Hainault",8,1356.0
Hjalmar Hammarskjöld,9,1953.0
Thea von Harbou,6,1954.0
Li Xian,3,30.0
Higinio Uriarte,5,1909.0
Raymond II of Rouergue,7,961.0
Edmund Ætheling,5,1054.0
Hans von Rechberg,5,1464.0
Johannes Ambundii,5,1424.0
Johann Parler,4,1405.0
John IV,3,835.0
Kong Zongyuan,4,1068.0
Jacques II of Révigny,7,1296.0
João Rodrigues Portocarreiro,6,1234.0
Thomas Simonsson,4,1443.0
"Joan de Geneville, 2nd Baroness Geneville",12,1356.0
Roberto Alidosi,5,1362.0
Afonso de Albuquerque de Portugal,7,1515.0
Gotthilf Heinrich von Schubert,8,1860.0
Nicolaus of Damascus,5,4.0
Bernhard Fisch,3,2020.0
Adalbert III of Saxony,6,1484.0
"Albert, King of Sweden",6,1412.0
蕭瓛,3,589.0
侯瑱,3,561.0
Franz Xaver von Zach,6,1832.0
Tian Jun,3,903.0
"Burchard I, Duke of Swabia",10,911.0
Albertus Gandinus,5,1310.0
"François Sebastien Charles Joseph de Croix, Count of Clerfayt",14,1798.0
René Descartes,3,1650.0
Konstantinos XI Palaiologos,8,1453.0
Johannes Kreuzlinger,4,1507.0
"Albert, King of Sweden",6,1412.0
Ludwig Büchner,4,1899.0
Ludimar Hermann,5,1914.0
John Parricida,5,1313.0
Alain de Dinan,5,1197.0
Ivan I of Moscow,5,1340.0
Gert van der Schueren,8,1496.0
Kong Yingda,4,648.0
Bernhard II. von Wölpe,8,1221.0
Wolter von Plettenberg,7,1535.0
Wilhelm Moritz Keferstein,5,1870.0
Christian Samuel Weiss,4,1856.0
Guillaume de Nogaret,6,1313.0
William Bloet,4,1294.0
Princess Maria Christina of Saxony,6,1851.0
François Mitterrand,4,1996.0
Frederick Louis,3,1681.0
"Elisabeth of Sicily, Duchess of Bavaria",8,1349.0
Pei Du,3,839.0
Philipp Apian,4,1589.0
Giovanni da Mantova,5,1083.0
Sergey Kapitsa,4,2012.0
Christian Luerssen,5,1916.0
Yi Gwang-sik,6,1563.0
Alexander Sumarokov,6,1777.0
Martin Behaim,5,1507.0
Carl Linnaeus,3,1778.0
Mayer Amschel Rothschild,5,1812.0
Shi Ji,3,270.0
Adam Colonia,3,1685.0
Hans Albrecht von Barfus,6,1704.0
Pietro Metastasio,5,1782.0
Christian Zwilling,4,1800.0
Marie de' Medici,5,1642.0
Hans Krafft the Elder,6,1542.0
Sophie Germain,3,1831.0
Jerzy Wyrozumski,7,2018.0
Ptolemy I Epigone,8,-259.0
Duke Gong of Qin,5,-604.0
Dorothea von Wertheim,6,1503.0
Margaret Clap,3,1726.0
Georg Heinrich Weber,4,1828.0
Johann Philipp Breyne,5,1764.0
Baroness Wilhelmine of Dörnberg,9,1835.0
Muhammad al-Jazuli,6,1465.0
John the Cappadocian,6,548.0
Pierre Bontemps,4,1568.0
Justus Friedrich Carl Hecker,7,1850.0
Herman van Stahleck,6,1156.0
Arnold Westphal,4,1466.0
Fruela I of Asturias,6,768.0
Johann von Hoverbeck,5,1682.0
Else Lasker-Schüler,6,1945.0
Francesco Nasini,4,1695.0
Dániel Absolon,6,1701.0
Λουδοβίκος του Χάναου-Λίχτενμπεργκ,22,1484.0
Bartolomeo di Breganze,8,1270.0
Arnaud de Moles,4,1520.0
Wukong,4,812.0
Xiao Rui,3,494.0
Johann Jakob von Wunsch,5,1788.0
Johannes Aepinus,5,1553.0
Anna of Glogau,6,1271.0
Julius Döpfner,5,1976.0
Murong Wei,4,384.0
Alexander Ales,3,1565.0
Simon Renard,4,1573.0
Airas Nunes,4,1293.0
Yang Xiu,3,618.0
Giusto de' Conti,6,1449.0
"Louis II, Grand Duke of Baden",8,1858.0
Edward Fortunatus,4,1600.0
Ano Renshi,4,1359.0
Jehan Yperman,5,1331.0
Jehan de Braine,6,1239.0
Gerardo Landriani Capitani,8,1445.0
Kim Jip,4,1656.0
Ahmad Khani,4,1707.0
L. B. Abbott,6,1985.0
Johann Nikolaus Forkel,5,1818.0
Sophia of Montferrat,6,1434.0
Augustin von Alveld,6,1535.0
Guillaume de Saint-Pathus,7,1315.0
Ingrid Ragnvaldsdotter,8,1161.0
Theodor Ludwig Wilhelm von Bischoff,8,1882.0
Birger Jarl,5,1266.0
Helius Eobanus Hessus,8,1540.0
Jia Xu,3,223.0
Josef Aloys Frölich,6,1841.0
"Domhnall II, Earl of Mar",9,1332.0
Zenobius of Florence,6,417.0
Elisabeth of Nuremberg,4,1411.0
Henri Debout,4,1275.0
Louis of Teck,5,1439.0
Peter Friedrich Röding,5,1846.0
Elvira Gonçalves de Sousa,6,1200.0
Hans Krumpper,4,1634.0
Robert Cambert,4,1677.0
Christian II of Denmark,5,1559.0
Peter Joseph Kofler,5,1764.0
Stephen VIII Báthory,6,1534.0
Franz Schlegelberger,4,1970.0
"John of Palatinate-Simmern, Archbishop of Magdeburg",13,1475.0
Walter Paveley,4,1375.0
Johann Nepomuk Holzhey,7,1809.0
John Blund,4,1248.0
Casimir I of Oświęcim,8,1434.0
Miklós Bánffy,6,1950.0
Gottlob Benedikt von Schirach,8,1804.0
Hans der Reiche von Gemmingen,7,1490.0
King Porus,4,-316.0
Muḥammad ibn Ibrāhīm al-Fazārī,15,806.0
Giovanni di Pietro Falloppi,7,1455.0
Alexander von Soltwedel,6,1291.0
Guglielmo Ventura,5,1325.0
Emma Cramer-Crummenerl,8,1964.0
Isaac Israeli ben Joseph,5,1301.0
Charlotte Buff,3,1828.0
Marco Polo,3,1324.0
Zhang Hong,3,212.0
Valerian of Abbenza,8,457.0
Asclepiades of Bithynia,9,-40.0
Emperor Wu of Chen,5,559.0
Lü Yin,3,762.0
Martin Gropius,5,1880.0
Karl Ludwig Hencke,5,1866.0
Murong Xi,4,407.0
Casimir II of Zator,7,1490.0
Gervais de Château-du-Loir,10,1067.0
"William de la Pole, 1st Duke of Suffolk",12,1450.0
"Louis Eugene, Duke of Württemberg",8,1795.0
Giovanni Petrucci,4,1464.0
吕渭,3,800.0
"Manfred IV, Marquess of Saluzzo",10,1340.0
Juan Rodríguez Cabrillo,6,1543.0
"John II, Count of Gorizia",8,1462.0
Bento de Góis,6,1607.0
Richard Feynman,3,1988.0
Hans Geiger,3,1945.0
Hugo van der Goes,5,1482.0
Samuel ibn Naghrillah,7,1055.0
Hans Caspar von Bothmer,6,1732.0
Wolfgang Printz,4,1717.0
Lothar von Richthofen,7,1922.0
Álvaro Núñez de Lara,6,1219.0
John Italus,4,1085.0
"Richard Woodville, 1st Earl Rivers",10,1469.0
Johann,2,1386.0
Theophanes the Greek,5,1410.0
Gerard I van Horne,5,1331.0
Elizabeth I of England,5,1603.0
"George Parker, 2nd Earl of Macclesfield",12,1764.0
Dae Hyeonseok,6,895.0
Len Wein,3,2017.0
James Bryant Conant,5,1978.0
Guillem de Berguedà,7,1196.0
Xiao Zeng,3,531.0
"John de Mowbray, 3rd Duke of Norfolk",12,1461.0
Duchess Hedwig of Württemberg,8,1590.0
Lev I of Galicia,5,1301.0
Uliana of Tver,6,1391.0
Anton-Joseph Dorsch,6,1819.0
Paschal I,4,824.0
Judith d'Evreux,6,1076.0
Hedwig of Münsterberg-Oels,9,1531.0
Jacques Cartier,3,1557.0
Lucidor,3,1674.0
Trung Ngạn Nguyễn,5,1370.0
Jakob Böhme,4,1624.0
Joseph Epping,4,1894.0
Friedrich Christian von Plettenberg,7,1706.0
Antonio Baboccio da Piperno,8,1435.0
Jörg Jenatsch,4,1639.0
Nicola da Guardiagrele,7,1462.0
高賓 (北朝),7,572.0
Dafydd ap Gwilym,7,1380.0
John Fletcher,3,1625.0
Innocent VI,4,1362.0
Simon von Collazzone,6,1250.0
Ulrich Prustl,5,1417.0
Albrecht Friedrich zu Barby,7,1641.0
Hermann Wiebe,4,1881.0
Eduard Caspar Jacob von Siebold,8,1861.0
Joseph Caryl,4,1673.0
Tycho Brahe,5,1601.0
Gottfried Silbermann,5,1753.0
Joachim Andreas von Schlick,6,1621.0
Katharina Sommermeyer,5,1698.0
Alix de Montmorency,7,1221.0
Ludwig Spoerer,4,1898.0
Adolf Müllner,4,1829.0
Albinus of Angers,7,550.0
Michelangelo Falvetti,5,1692.0
Gregory VI,3,1048.0
Bridget of York,4,1517.0
August Müller,3,1892.0
Íñigo Jiménez,5,1134.0
Cécile Renault,4,1794.0
Jonas of Bobbio,5,659.0
Leonardo Grosso della Rovere,6,1520.0
Albert II of Germany,5,1439.0
Sophie Amalie of Brunswick-Lüneburg,10,1685.0
Silvio Passerini,5,1529.0
Filippo Guastavillani,8,1587.0
Johann Gottlob Carpzov,6,1767.0
Janus of Cyprus,5,1432.0
Raoul III of Tosny,7,1126.0
"John III, Burgrave of Nuremberg",8,1420.0
Gijsbert VII van Bronckhorst,9,1489.0
Princess Elisabeth of Saxe-Altenburg,9,1896.0
Francesco da Barberino,5,1348.0
William Boyce,3,1779.0
Guillaume de Lestranges,6,1389.0
Huangfu Mi,4,282.0
Frederick III,3,1576.0
Philipp Christoph Zeller,4,1883.0
Christophe de Longueil,5,1522.0
Pietro di Miso,5,1182.0
Lucas Watzenrode the Elder,7,1462.0
"Wilhelm Heinrich, Duke of Saxe-Eisenach",10,1741.0
Cleopatra of Macedon,6,-308.0
Yelv Yuzhi,6,941.0
Diogo Concha,5,1486.0
Philip Berruyer,5,1260.0
Nicolaus Listenius,5,1600.0
Barthélemy d'Eyck,9,1470.0
Wilhelm Müller,3,1827.0
Simeon the Holy Fool,7,588.0
Arnold von Winkelried,5,1386.0
Andreas Mylius,4,1594.0
Lili Schönemann,4,1817.0
Zhu Jingze,4,709.0
Niccolò dei Conti di Segni,9,1239.0
Ramon Llull,4,1316.0
Agnes von Everstein,5,1655.0
Li Xian,3,30.0
Daniel Joseph Mayer von Mayern,7,1733.0
Suzanne Curchod,5,1794.0
Hieronymus Dungersheim,6,1540.0
Xiahou Zi,4,801.0
Carlos Rasch,4,2021.0
Antonio Caraffa,4,1693.0
Arthur von Posadowsky-Wehner,9,1932.0
Xiao Yu,3,550.0
Hieronim Chodkiewicz,7,1617.0
Eugen Baumann,3,1896.0
Peter Pascual,3,1300.0
Jan Roháč of Dubá,7,1437.0
Paul Speratus,4,1551.0
Riccardo Quartararo,6,1506.0
Johan IV van Merode,6,1481.0
Paolo Agostino,4,1629.0
Heinrich Rantzau,5,1598.0
Inger Ottesdotter Rømer,9,1555.0
Antony Bek,3,1343.0
Zhao Pu,3,1123.0
Guillaume Ier de Forez,6,1097.0
Ma Yin,3,930.0
Johannes Timann,4,1557.0
Alonso de Estrada,4,1530.0
Andrea Schiavone,5,1563.0
Gregory VII of Cilicia,6,1307.0
Pietro di Domenico da Montepulciano,8,1422.0
Guntram the Rich,6,973.0
Dmitry Pozharsky,5,1642.0
Philippe Charles d'Arenberg,7,1691.0
Gerard I of Toul,5,994.0
Margaret of Hanau-Lichtenberg,9,1504.0
Xiao Jian,3,491.0
Georg Jellinek,5,1911.0
Simon van Limburg,4,1196.0
Danuta Siedzikówna,7,1946.0
Hans Rosenplüt,5,1460.0
Inge I of Norway,6,1161.0
Marie Comnène,5,1183.0
Johann Hieronymus Chemnitz,5,1800.0
Duke Qing of Qi,5,-582.0
Zhou Chu,3,297.0
François-Alexandre Verdier,6,1730.0
Marfa Apraksina,7,1715.0
Wang Hui,3,891.0
Adam Frederik Trampe,5,1704.0
Christian Levin Sander,4,1819.0
Otto Lesser,3,1887.0
Philipp Apian,4,1589.0
Hans Staden,4,1579.0
Bolesław IV the Curly,7,1173.0
Jean Gabin,4,1976.0
Philip I,3,1361.0
"Henry, Count of Montescaglioso",9,1175.0
Ran Min,3,352.0
Kim Jong-il,5,2011.0
Ahmad ibn Isa al-Shaybani,8,898.0
Michael Sattler,4,1527.0
Ernst Friedrich Wilhelm Klinkerfues,8,1884.0
Jürgen von Farensbach,6,1602.0
Dou Wei,3,618.0
Theodoric of Landsberg,7,1285.0
Franciscus Quaresmius,6,1650.0
William Albert Hiltner,6,1991.0
Uta von Ballenstedt,7,1046.0
Hermann Janssen,3,1971.0
Zacharias Longuelune,6,1748.0
Roman of Bulgaria,4,997.0
Yang Liang,3,600.0
Claus Biederstaedt,6,2020.0
John le Romeyn,5,1296.0
Saint Mechtilde,4,1298.0
Siegbert von Minden,5,1036.0
Adam von Pfuhl,6,1659.0
"William Louis, Count of Nassau-Dillenburg",10,1620.0
Hussein el-Shafei,7,2005.0
郑伯猷,4,549.0
"Sigismund III, Prince of Anhalt-Dessau",13,1487.0
"Peter, Constable of Portugal",6,1466.0
Christian Konrad Sprengel,5,1816.0
Zhu Gang,3,1398.0
Teodoro Trivulzio,6,1532.0
Countess Henriette Catherine of Nassau,8,1708.0
"Philip William, Elector Palatine",6,1690.0
Jeanne d'Avaugour,7,1327.0
Raymond Geoffrey of Marseille,5,1192.0
Ludwig Gruber,3,1964.0
Thomas Picton,4,1815.0
Guillaume de Roquefeuil,7,1275.0
Siegfried of Ballenstedt,7,1113.0
August Ludwig von Schlözer,7,1809.0
Andreas Freyhub,4,1585.0
Ernst Schäfer,3,1992.0
Arnold Drakenborch,6,1748.0
Prince Henry of Prussia,5,1929.0
Raoul II of Lusignan,8,1246.0
Jasper Tudor,3,1495.0
Astorgio Agnensi,5,1451.0
Shulü Ping,5,953.0
Sophie Mereau,4,1806.0
Hermann Guido von Samson-Himmelstjerna,11,1868.0
Li Chonghui,5,1013.0
James Tyrrell,4,1502.0
Indra III,4,929.0
Willem Grasdorp,4,1723.0
Simon Hüttel,4,1601.0
Coenraad de Buys,6,1821.0
Josef Kramer,3,1945.0
Juan Bermudo,5,1565.0
Johann Vasmer,4,1430.0
Dieter Hildebrandt,4,2013.0
Francesco Barberini,4,1679.0
Bernhard Walther,3,1584.0
Karl Georg Christian von Staudt,7,1867.0
Constantine I of Torres,6,1128.0
Гуго де Сюржер,7,1212.0
"Constance of Aragon, Lady of Villena",10,1275.0
Johann Lorenz Fleischer,5,1749.0
Ludovica Albertoni,6,1533.0
Francis Hutcheson,5,1746.0
Lazarus Geiger,4,1870.0
Claude Gaspar Bachet de Méziriac,9,1638.0
Song Ruoshen,5,820.0
Herman Amberg,4,1837.0
Friedrich Wigger,4,1417.0
Marguerite of Roucy,6,1110.0
"Frederick, Margrave of Tuscany",7,1053.0
Fan Ye,3,445.0
Bartholomäus Schönebeck,7,1605.0
Juan Carvajal,4,1469.0
Jane Austen,3,1817.0
Nicolas Malebranche,4,1715.0
Petrus Gallicus,5,1355.0
Adam Levin von Witzleben der Jüngere,10,1766.0
Aleksander Chodźko,7,1891.0
Song Ikp'il,6,1599.0
Marie of Champagne,4,1204.0
Władysław Denhoff,6,1683.0
Jean de Nesle-Offémont,9,1352.0
"Otto I, Margrave of Hachberg-Sausenberg",13,1384.0
Adrian Willaert,4,1562.0
Alan Turing,3,1954.0
Ludwig Andreas von Khevenhüller,8,1744.0
Georg Friedrich Daumer,5,1875.0
Murong Nuohebo,6,688.0
Otto von Botenlauben,6,1245.0
Fabia Eudokia,5,612.0
Pierre Richer de Belleval,7,1632.0
Johann Friedrich Adam,4,1832.0
Robert Fitzwalter,4,1235.0
Manuel Moschopoulos,5,1316.0
Wilhelm Furtwängler,7,1954.0
Zhao Yang,3,1127.0
Johann Arnold Nering,5,1695.0
Yang Yin,3,560.0
Rudolf Augstein,4,2002.0
"William I, Count of Nevers",8,1083.0
Egidio di Anagni,6,1194.0
Girolamo Campagna,5,1625.0
Marianne Loir,4,1769.0
Alexander Stewart,3,1485.0
Georg Rudolf Boehmer,5,1803.0
John I of Nassau-Weilburg,8,1371.0
Renaud de Vichiers,7,1256.0
Hermann Minkowski,4,1909.0
Peter III of Russia,5,1762.0
Johannes Aesticampianus,6,1520.0
Guillaume Teste,3,1326.0
Robert Knowles,3,1407.0
Philip,2,1508.0
Adolf of Nassau-Wiesbaden-Idstein,10,1475.0
"Mary Osborne, Duchess of Leeds",7,1764.0
Leo of Constantinople,4,1143.0
"Catherine of Valois, Countess of Charolais",11,1446.0
Johann Stumpf,4,1577.0
Jean de Courcy,5,1396.0
Peter Stumpp,5,1589.0
"Agnes of Aquitaine, Countess of Savoy",9,1089.0
Rudolf Westphal,4,1892.0
Kabir,3,1518.0
Andreas Stübel,5,1725.0
Gao Zhaorong,4,496.0
"William d'Aubigny, 1st Earl of Arundel",13,1176.0
Agustín de Iturbide,8,1824.0
Heinrich VI.,4,1697.0
Anna Pestalozzi-Schulthess,9,1815.0
Iaroslav Sviatopolkovich,9,1123.0
Florent Berthout,6,1331.0
Simon of Ghent,4,1315.0
Rudolf Clausius,5,1888.0
Johann Joseph Vilsmayr,6,1722.0
"William Louis, Prince of Anhalt-Köthen",11,1665.0
Jouko Törmänen,6,2015.0
Ananias I of Armenia,6,968.0
Melchior Adam,5,1622.0
Michelina of Pesaro,6,1356.0
Ubaldo Adimari,7,1315.0
Tokugawa Yoshimune,6,1751.0
Thomas Hobson,3,1631.0
Bernard of Menthon,5,1081.0
Eric I of Denmark,5,1103.0
"Conan IV, Duke of Brittany",7,1171.0
Abdallah ibn Abd al-Malik,8,750.0
Annibale Caro,5,1566.0
Harith al-Muhasibi,8,857.0
"Pierre de Foix, le vieux",8,1464.0
Diego Silang,4,1763.0
婁叡,3,570.0
Robert Guérard,4,1715.0
Emperor Xiaozong of Song,6,1194.0
Filippo Juvarra,6,1736.0
Juan de Grijalva,6,1527.0
Eva Marks,3,2020.0
Nicola Paglia,4,1256.0
Theobald Schweinpeck,7,1462.0
Otto van Everstein,5,1270.0
Paolo Veronese,4,1588.0
Matthäus Merian,5,1687.0
Horace Barks,4,1983.0
Tivadar Soros,5,1968.0
Guru Ram Das,4,1581.0
Ernst Steinitz,5,1928.0
Guillaume de Flavy,5,1449.0
Johann Georg Gmelin,5,1755.0
Giuseppe Sanmartino,5,1793.0
Johann von Schepenstede,6,1340.0
Anna Komnene Angelina,5,1212.0
Pranab Mukherjee,4,2020.0
Adrian Wilhelm von Viermund und Neersen,9,1681.0
Anna Margaret of Hesse-Homburg,8,1686.0
Beate Uhse-Rotermund,9,2001.0
Herbert Otto Gille,5,1966.0
Philip I,3,1567.0
Notker the Stammerer,7,912.0
Albrecht Thaer,5,1828.0
"Thomas Grey, 1st Marquess of Dorset",11,1501.0
"Thomas Howard, 1st Earl of Suffolk",10,1626.0
三善康連,5,1256.0
Enno Edzardisna,7,1450.0
Ernst Stromer,4,1952.0
Christian Samuel Barth,4,1809.0
Michelangelo Falvetti,5,1692.0
Uma no Naishi,5,1011.0
李稚华,4,564.0
Anna Katharina Schönkopf,5,1810.0
Dmitry Laptev,4,1771.0
Joan of Valois,5,1371.0
Hisham ibn Abd al-Malik,8,743.0
Eberhard von Kumbd,8,1191.0
John II Crispo,5,1437.0
Albrecht Pfister,5,1465.0
François-Louis de Pourroy de Lauberivière,11,1740.0
"Frederick I, Duke of Lorraine",7,1207.0
Charles Lewis Gazin,5,1995.0
楊整,3,576.0
Li Ao,3,841.0
Adam Thebesius,4,1652.0
Gerhard VI,3,1500.0
Raymond II of Rouergue,7,961.0
Paula of Rome,4,406.0
Qi Kang,3,804.0
Stephen of Tournai,5,1203.0
Cornelis Schut,6,1655.0
Hans Cranach,4,1537.0
Juraj Drašković,6,1587.0
Gregorio di Montelongo,7,1269.0
Jožef Smej,6,2020.0
William II of Villehardouin,7,1278.0
Giovanni Orseolo,5,1006.0
"Pedro Afonso, mestre de Avis",7,1169.0
Zichan,3,-522.0
Yao Neibin,4,974.0
Goswin von Orsoy,6,1515.0
Franz Oppenheimer,3,1943.0
Emmanuel Philibert,4,1580.0
Hendrik III van Montfoort,8,1402.0
Jaque de Cambrai,6,1300.0
Dong Jin,3,799.0
Bernhard Mensing,4,1567.0
Adolphe-Théodore Brongniart,10,1876.0
Uesugi Mochisada,7,1419.0
Atilano,3,919.0
Lin lingsu,5,1119.0
Jan Standonck,5,1504.0
Veit Arnpeck,6,1496.0
Johannes von Soest,5,1506.0
Hermann I of Salm,6,1088.0
Max Taut,4,1967.0
完顏忒鄰,5,1203.0
Johannes Clauberg,5,1665.0
Francesco Griffo,4,1518.0
Gao Renhou,4,886.0
"Otto I, Duke of Carinthia",9,1004.0
Arnold Gesell,4,1961.0
Louis de Funès,5,1983.0
Franz Anton von Raab,6,1783.0
Petar of Serbia,5,917.0
Arduinus of Ceprano,7,627.0
Zhong Xiang,3,1130.0
Li Congrong,4,933.0
Henrich Krummedige,6,1530.0
Hieronymus Bock,4,1554.0
Francis Beaumont,3,1616.0
Anne of Burgundy,4,1432.0
Nikola Tesla,3,1943.0
Sergius III,4,911.0
Konstantin Mihailović,7,1501.0
Peter of Capitolias,6,715.0
Robert of St. Albans,6,1187.0
Lady Pan,3,989.0
Gerlach II of Nassau-Wiesbaden-Idstein,12,1386.0
Yeongyang of Goguryeo,8,618.0
Louis I de Rohan-Guéméné,9,1457.0
"Maximilian III, Archduke of Austria",9,1618.0
Oliver Cromwell,3,1658.0
Gustaf Erik Hasselgren,6,1827.0
"Albert Wolfgang, Count of Hohenlohe-Langenburg",12,1715.0
"Bogislaw VI, Duke of Pomerania",10,1393.0
Barbara,2,1997.0
Ludwig Fels,3,2021.0
Max Lilienthal,4,1882.0
Jacopo I da Carrara,7,1324.0
Alvise Contarini,5,1684.0
Azzo VII d'Este,7,1264.0
Robrecht V van Béthune,8,1191.0
Gottfried II of Raabs,7,1137.0
Temür Khan,4,1307.0
Tomasz I,3,1268.0
Albert von Stein,4,1522.0
Cornelis Schrevel,6,1661.0
Simeon of Moscow,6,1353.0
Yang Wanli,4,1206.0
Fritz Bayerlein,4,1970.0
Otto Heurnius,5,1652.0
Gerard of Brussels,4,1260.0
Carl Franz van der Velde,7,1824.0
Johan l van Gemen,6,1366.0
Hippoliet Van Peene,7,1864.0
Han Xiu,3,739.0
Julius Oppert,4,1905.0
Li Guang,3,-119.0
William Byrd,3,1623.0
Albert of Louvain,4,1192.0
Arild Huitfeldt,6,1609.0
Countess Palatine Dorothea of Simmern,8,1631.0
Li Yu,3,820.0
Johannes II.,4,1126.0
Angelo da Gualdo Tadino,7,1324.0
"Alberic III, Count of Tusculum",10,1044.0
"Henry VII, Holy Roman Emperor",7,1313.0
Stephen of England,4,1154.0
Vasily of Kostroma,6,1276.0
Pál Tomori,5,1526.0
Symeon the New Theologian,8,1022.0
Sigurd Snake-in-the-Eye,10,891.0
David of Grodno,6,1326.0
Jean de Saintré,5,1368.0
Alexander Agricola,4,1506.0
Helena,2,360.0
Mohammed ibn Qasim al-Tamimi,9,1207.0
Andreas Werckmeister,5,1706.0
Emperor An of Jin,5,419.0
"Aaron Burr, Sr.",6,1757.0
Kumagai Naozane,6,1207.0
"Johann VII, Duke of Mecklenburg",7,1592.0
Li Chuyun,5,966.0
Wang Rong,3,305.0
Heinrich III.,4,1257.0
Heinrich Compenius l'ancien,8,1611.0
Sun Yi,3,203.0
Frederick Traugott Pursh,7,1820.0
Henry Green,3,1399.0
Henry Percy,3,1403.0
John Penry,4,1593.0
Maxim Gorki,4,1936.0
Harry McShane,4,2012.0
"Edward, Count of Savoy",6,1329.0
Alessandro Vitelli,4,1554.0
Pierre de Ronsard,6,1585.0
"Frederick William, Prince of Hohenzollern-Hechingen",13,1735.0
John Lestrange,4,1269.0
Taksin,3,1782.0
Diego de Anaya Maldonado,6,1438.0
Gabriel Barrio,3,1577.0
Jakob Engelin,4,1409.0
Andrea di Bartolo,4,1428.0
Franz Scholl,4,1838.0
Elisabeth of Austria,4,1352.0
Bernhard Moritz Carl Ludwig Riedel,7,1916.0
Khutughtu Khan,6,1329.0
"Nicholas I, Lord of Rostock",7,1314.0
La Belle Châteauneuf,5,1582.0
Julia Avita Mamaea,6,235.0
Hōjō Tokimune,8,1284.0
Heinrich Sudermann,5,1591.0
Saint Colette,3,1447.0
Moses Capsali,4,1495.0
Heinrich von Bamberger,5,1888.0
Domenico Maria Federici,6,1808.0
Gerhard von Holy,4,1736.0
Aretas IV Philopatris,7,-60.0
Biernat of Lublin,5,1529.0
Kurt Graebe,4,1952.0
"Frederick Ulrich, Duke of Brunswick-Lüneburg",11,1634.0
Wang Zhen,3,1449.0
Petrus Dathenus,6,1588.0
Georg Danzer,4,2007.0
Zhang Chunhua,4,247.0
Johanna Pallantia,4,1599.0
Nikephoros Tarchaneiotes,9,1260.0
Murong Ke,4,367.0
Heinrich IV.,4,1351.0
"Enno Louis, Prince of East Frisia",10,1660.0
Raymond Pelet,4,1120.0
Jarosław z Płonkowa,9,1305.0
"Richeza of Poland, Queen of Sweden",10,1156.0
Cyriacus Spangenberg,7,1604.0
Edmund of Abingdon,4,1240.0
Hugo of Mâcon,5,1151.0
Phillipe de Plessis,6,1209.0
Abraham Siebel,4,1777.0
Benno II. von Osnabrück,8,1088.0
Michael Eytzinger,5,1598.0
Hendrick Cornelisz Vroom,7,1640.0
Gerardus Odonis,5,1348.0
Johannes von Mewe,5,1440.0
沈穆夫,4,399.0
Paul Schneider,3,1939.0
Matthew the Apostle,4,74.0
Balilla,3,1781.0
Amadeus V,5,1323.0
Georges Lagrange,3,2004.0
Zhang Yi,3,264.0
Guy III of Saint-Pol,7,1226.0
Eduard Bendemann,6,1889.0
Johann Friedrich Gleditsch,6,1716.0
Haduwy von Herford,7,887.0
Ferdinand Hoefer,4,1878.0
Zhao Chang,3,1016.0
Richard Rolle,3,1349.0
Pierre Schwinte,5,2000.0
Federico García Lorca,4,1936.0
François Villon,4,1463.0
Emperor Wu of Chen,5,559.0
Anthony van Diemen,5,1645.0
Zichan,3,-522.0
Georg Hartog Gerson,6,1844.0
Søren Kierkegaard,5,1855.0
Karl Dall,3,2020.0
DeForest Kelley,4,1999.0
Ebbo,3,851.0
Johann Friedrich Gottfried Eiselen,6,1865.0
Mithridates III of Commagene,9,-12.0
Han Wo,3,923.0
Juan Pacheco,3,1474.0
Frederick III,3,1525.0
Jean-Antoine Romagnesi,7,1742.0
Edward III of England,5,1377.0
Carlo Azeglio Ciampi,7,2016.0
Francisco Rodrigues Lobo,4,1622.0
"Alix, Countess of Eu",7,1245.0
Cyngar ap Geraint,7,501.0
