prompt,prompt_len,target
Rend Lake,3,IL
Montoursville,4,PA
Cataula,3,GA
Brevard County,4,FL
Granite Shoals,4,TX
Ludowici,4,GA
Holden Heights,4,FL
Coopersville,4,MI
Atlanta,2,GA
South Bay,3,FL
Grayling,3,MI
California Miramar University,5,CA
Elburn,3,IL
West Vero Corridor,4,FL
Lovejoy,3,GA
Ingalls Park,4,IL
Clawson,3,MI
Green,2,OH
College of Coastal Georgia,5,GA
Cathedral of Christ the King (Atlanta),10,GA
New York State Capitol,5,NY
Lassen County,4,CA
Kensico Reservoir,4,NY
Grove City,3,OH
Safety Harbor,3,FL
East Point,3,GA
Carrollton,3,TX
Gibraltar,3,MI
Ty Ty,3,GA
Toccoa,4,GA
Buffalo Gap,3,TX
Micro,2,NC
Eagle Eye Art Academy,5,TX
Buttonwillow,3,CA
Orchestra Hall (Detroit),7,MI
Wanchese,4,NC
McLean County,4,IL
Browntown,3,PA
Texas A&M College of Geosciences,9,TX
Duryea,4,PA
Mayfield Heights,4,OH
Spring Valley Village,4,TX
University of Illinois School of Architecture,7,IL
Rhine,3,GA
PennWest California,4,PA
Home Gardens,3,CA
St. John's Chapel (New York City),12,NY
St. John's Chapel (New York City),12,NY
Dawson,2,GA
Anson,2,TX
East Point,3,GA
Edenburg,3,PA
Firthcliffe,4,NY
Young Harris,3,GA
Port Huron,3,MI
North Madison,3,OH
Calimesa,4,CA
Scotland County,3,NC
Wescosville,4,PA
Walker Valley,3,NY
Grawn,3,MI
Bryn Athyn,5,PA
Hunters Creek Village,5,TX
Salem Heights,3,OH
Mechanicsburg,3,PA
Eton,3,GA
Paradise Park,3,CA
Valdese,3,NC
River Bend,3,NC
Columbus State University,4,GA
Amity Gardens,4,PA
West Chester,3,PA
Torrance,3,CA
Steppenwolf Theatre Company,6,IL
McLeansville,5,NC
Bergholz,4,OH
"School of International and Public Affairs, Columbia University",10,NY
Fort Pierce North,4,FL
St. John's Chapel (New York City),12,NY
Navarre Beach,4,FL
Tornillo,3,TX
Columbus County,3,NC
Riverside County,3,CA
Humble,2,TX
Harkers Island,5,NC
Colorado County,3,TX
Yardley,3,PA
Schuylkill Haven,6,PA
Macedonia,3,OH
Dana Point,3,CA
Crugers,3,NY
Holiday,2,FL
Belding,3,MI
Morrow,3,GA
Georgia College & State University,6,GA
Zapata County,4,TX
Talahi Island,5,GA
Candler County,4,GA
Anson County,3,NC
Conetoe,3,NC
Toccoa,4,GA
San Martin,3,CA
Roseboro,3,NC
Greenwich,3,OH
James R. Thompson Center,6,IL
Calumet Park,4,IL
Monte Rio,3,CA
Lake Harris (Florida),6,FL
Thomas University,3,GA
El Portal,3,FL
Sorento,3,IL
Pleasant Run,3,OH
Botkins,3,OH
Haslett,3,MI
Napoleon,2,OH
Pooler,3,GA
Burr Ridge,4,IL
Coffeen,4,IL
West Milton,3,OH
University of Illinois at Springfield,6,IL
"Ohio State University, Lima Campus",7,OH
Fallsburg,3,NY
Mar-Mac,4,NC
Benton Heights,4,MI
Coconut Creek,3,FL
Berlin Heights,3,OH
North Fort Myers,4,FL
Clearfield County,4,PA
Bayboro,3,NC
Pocono Woodland Lakes,5,PA
West Puente Valley,4,CA
Bear Valley Springs,4,CA
Greenhills,3,OH
Lacoochee,5,FL
Reese,2,MI
Paulding County,4,GA
Hamersville,4,OH
Ector County,4,TX
Parma Heights,4,OH
Pearson,2,GA
Muskingum University,5,OH
Maple Heights,3,OH
North Carolina Blumenthal Performing Arts Center,8,NC
St. Thomas the Apostle Catholic Church (Los Angeles),12,CA
Sky Lake,3,FL
Columbiaville,3,MI
Dare County,3,NC
Demorest,4,GA
Winnetka,4,IL
Austintown,3,OH
Fortuna,3,CA
Oak Brook,3,IL
Forest View,3,IL
Lillington,4,NC
Flovilla,3,GA
Marianne,2,PA
Juniata County,4,PA
McAllen,3,TX
Eastern University,3,PA
Trout Valley,3,IL
Florida State University School of Library & Information Studies,10,FL
Cherry Grove,3,OH
Gun Barrel City,4,TX
Robstown,3,TX
Tresckow,4,PA
Citrus Heights,3,CA
Onslow County,4,NC
Gallatin School of Individualized Study,8,NY
Pepperdine University,4,CA
Remerton,3,GA
Lon Morris College,4,TX
Gaiety Theatre (New York City),9,NY
Kirkhof College of Nursing,6,MI
Gastonia,3,NC
Andrews University,3,MI
Hampton Manor,3,NY
Union Point,3,GA
Hailesboro,4,NY
Wingate University,4,NC
Potters Hill,4,NC
Fordham Graduate School of Arts and Sciences,9,NY
Shokan,3,NY
Ozona,3,TX
Austinburg,3,OH
Comstock Park,4,MI
Needville,3,TX
Lykens,3,PA
Astor,3,FL
Locust,3,NC
Santa Clara County,4,CA
Kalamazoo County,4,MI
Tulia,3,TX
Rio Hondo,4,TX
Rusk,3,TX
Experiment,2,GA
Bucyrus,4,OH
Bertsch-Oceanview,6,CA
Glenshaw,4,PA
Saugerties South,5,NY
Jackson School of Geosciences,6,TX
Brooklet,3,GA
LaFayette,4,GA
McGraw,2,NY
Tekonsha,4,MI
Rutherfordton,4,NC
Santa Paula,3,CA
Bradenton,3,FL
Goldenrod,3,FL
Washington Court House,4,OH
Sarasota,4,FL
St. Bonaventure,5,NY
Alpena County,4,MI
South Beach,3,FL
Kinmundy,4,IL
New Exchequer Dam,4,CA
Dalworthington Gardens,5,TX
Brownwood,3,TX
Lassen County,4,CA
Swisher County,4,TX
Teachey,3,NC
Loganville,3,GA
Hallandale Beach,4,FL
Inyokern,4,CA
Florida State College at Jacksonville,6,FL
Barnardsville,4,NC
Chatsworth,3,GA
Boerne,3,TX
Saltsburg,4,PA
Knowlton Hall,4,OH
Lampasas County,4,TX
Black Point-Green Point,6,CA
McLean County,4,IL
Lakewood Club,4,MI
Everman,3,TX
Webberville,4,MI
Mount Kisco,4,NY
Buna,2,TX
East–West University,5,IL
Port Aransas,4,TX
Suncoast Estates,4,FL
East Berwick,3,PA
Andrews University,3,MI
Gardnertown,3,NY
Arthur,2,IL
Banks County,3,GA
La Salle Extension University,5,IL
East Northport,4,NY
Killbuck,3,OH
Fithian,4,IL
Fort Loudon,4,PA
Florida Polytechnic University,4,FL
Aldan,3,PA
Stanford University,3,CA
Huntington Station,4,NY
Hulmeville,4,PA
Fernandina Beach,4,FL
Johnston County,3,NC
Hamilton County,3,OH
Missaukee County,5,MI
Fruitville,3,FL
Lake Mohawk (Ohio),6,OH
Camarillo,4,CA
East Marion,3,NY
Lenoir–Rhyne University,8,NC
South Lansing,3,NY
Liberty Triangle,3,FL
Gresham Park,5,GA
Biograph Theater,4,IL
Lakemont,4,PA
Llano County,4,TX
Maitland,3,FL
University of Illinois at Chicago College of Liberal Arts and Sciences,12,IL
Lake Gaston,3,NC
Alkali Lakes (California),7,CA
Flint,2,MI
Cotulla,3,TX
Whitemarsh Island,5,GA
Croswell,3,MI
Blawnox,4,PA
Siena Heights University,5,MI
Wolverine Lake,3,MI
Florida Atlantic University,4,FL
Marlette,3,MI
Academy of Chinese Culture and Health Sciences,8,CA
Pueblo Nuevo,4,TX
Lacon,3,IL
Navarro County,4,TX
Muskegon,4,MI
Rainbow Springs,3,FL
Woodfin,3,NC
Nittany,4,PA
Canyon,2,TX
Belleville,3,IL
Lyndhurst,4,OH
New Franklin,3,OH
Harbor Springs,3,MI
Lordstown,3,OH
Holy Innocents Church (New York City),10,NY
Hutsonville,4,IL
Pensacola,3,FL
Palmview,3,TX
Pratt Institute School of Information,7,NY
Willoughby,3,OH
LIU Post,4,NY
Tarboro,3,NC
Struthers,3,OH
Hainesville,4,IL
Shickshinny,5,PA
Wesley Chapel,3,FL
West Decatur,3,PA
Cincinnati Christian University,4,OH
Hebbronville,4,TX
Colon,2,MI
Stroudsburg,4,PA
Archer City,3,TX
Johnston County,3,NC
Liberty City,3,TX
South Farmingdale,4,NY
Mentone,3,CA
Wrightsville Beach,5,NC
Oblong,3,IL
Banks County,3,GA
Kettering,3,OH
Logan Elm Village,4,OH
Oakwood Hills,4,IL
Bexley,4,OH
Hutchinson Island South,5,FL
Conetoe,3,NC
Cortland West,4,NY
Garysburg,4,NC
Keyesport,4,IL
Los Ebanos,5,TX
Lutz,2,FL
Bowdens,3,NC
Columbus Grove,3,OH
Zeeland,3,MI
Kalkaska,4,MI
Harold Washington Library,4,IL
Candor,3,NC
Icard,3,NC
Valley Springs,3,CA
Clermont County,4,OH
Highland-on-the-Lake,8,NY
West Modesto,3,CA
Cross Keys,3,PA
Lauderdale-by-the-Sea,10,FL
Tustin,3,CA
Buckhead,3,GA
Neptune Beach,3,FL
Annawan,3,IL
Griggsville,4,IL
Twain Harte,5,CA
Oquawka,5,IL
Ailey,3,GA
Hephzibah,5,GA
Alachua County,4,FL
Chesterbrook,3,PA
Bannockburn,4,IL
Point Park University,4,PA
Lighthouse Point,4,FL
Ironwood,3,MI
Groveland,3,FL
Glens Falls,4,NY
St. Nicholas Greek Orthodox Church,7,NY
Dawsonville,3,GA
Belpre,3,OH
Sunrise,2,FL
Millbury,3,OH
Tulare Lake,4,CA
Inks Lake,4,TX
Argenta,3,IL
Lochmoor Waterway Estates,6,FL
Watergate,3,FL
Macomb County,4,MI
St. Augustine,4,FL
Sylvester,3,GA
Biscoe,3,NC
Leland,3,NC
Maybee,3,MI
Old Fig Garden,4,CA
Pleasant Run Farm,4,OH
Schuylkill Haven,6,PA
Moweaqua,5,IL
Fellsburg,4,PA
James City,3,NC
Grand Prairie,3,TX
Wittenberg University,4,OH
Valhalla,3,NY
Ardsley,4,NY
Osceola Mills,5,PA
Bernville,3,PA
Glades County,4,FL
Zephyrhills South,5,FL
Rougemont,3,NC
West Park,3,FL
Grizzly Flats,4,CA
Michigan Jewish Institute,4,MI
Shinnecock Hills,5,NY
Onondaga Lake,5,NY
Porters Neck,4,NC
Upper Sandusky,4,OH
Rawson,3,OH
Fox Chapel,3,PA
Long Center for the Performing Arts,7,TX
Candler County,4,GA
Antrim County,4,MI
Ronda,3,NC
Saxapahaw,4,NC
Screven County,4,GA
Throckmorton County,6,TX
Pinewood Estates,4,TX
Clintondale,3,NY
Carol Stream,3,IL
Sarasota Springs,5,FL
East Bernard,3,TX
Hypoluxo,4,FL
Roman Forest,3,TX
Washington Avenue Immigration Station,5,PA
Goulds,4,FL
Orland Hills,4,IL
1520 Sedgwick Avenue,7,NY
Anderson Creek,3,NC
Allen Theatre,3,OH
Chadwick Lake,4,NY
Pendergrass,4,GA
Williamsport,3,PA
Lon Morris College,4,TX
Wapakoneta,4,OH
Conshohocken,4,PA
Logan Elm Village,4,OH
Homestead,3,FL
Gulf Stream,3,FL
Shawneetown,4,IL
Taylortown,3,NC
Kewanee,3,IL
Los Banos,4,CA
Kenwood Estates,4,FL
Lakeside City,4,TX
Denair,3,CA
Hardwick,3,GA
Crescent City,4,CA
Bradley,2,IL
Kiryas Joel,5,NY
Orange Grove,3,TX
Enigma,2,GA
Walnut Creek,3,CA
Ionia,3,MI
Pecan Plantation,4,TX
San Diego Central Library,5,CA
Cocoa West,3,FL
Mars,2,PA
Watervliet,4,NY
El Verano,4,CA
South Zanesville,5,OH
Gholson,4,TX
New Columbia,3,PA
West Sand Lake,4,NY
El Granada,3,CA
Okeechobee,4,FL
Silvis,3,IL
Pleasure Point,4,CA
Texas A&M College of Agriculture and Life Sciences,11,TX
Citrus Springs,3,FL
New York Institute of Technology - Long Island Campus,10,NY
Northdale,3,FL
Cypress Landing,3,NC
Widener University,4,PA
Great Craggy Mountains,6,NC
Comanche,3,TX
Crest View Heights,4,NY
Lompico,4,CA
Acalanes Ridge,5,CA
East Shoreham,4,NY
Crystal Beach,3,NY
West Wyoming,3,PA
Henley-Putnam University,7,CA
San Andreas Lake,4,CA
Crystal Beach,3,NY
Zelienople,5,PA
La Pryor,3,TX
Honey Grove,3,TX
Leesville Lake (Ohio),7,OH
East Grand Rapids,4,MI
Castle Shannon,3,PA
Farmington Hills,4,MI
Homeland,3,CA
Crestview,3,FL
Carol Stream,3,IL
Oblong,3,IL
University of Georgia College of Public Health,8,GA
Guyton,3,GA
Feather Sound,3,FL
Lakeland,3,FL
Cleary University,4,MI
Glenolden,3,PA
Fox Chapel,3,PA
Savannah,2,GA
Maumee,4,OH
Patchogue,3,NY
Sampson County,4,NC
Alliance,2,OH
Crooked Lake Park,5,FL
Fort Plain,3,NY
Soulsbyville,4,CA
Clayton State University,4,GA
Grandy,3,NC
Duck,2,NC
Guernsey County,4,OH
Pheasant Run,4,OH
Sylvan Beach,4,NY
Northwestern Polytechnic University,5,CA
Parklawn,3,CA
Watkins Glen,4,NY
Sloatsburg,4,NY
Lindsay,2,CA
Benedum Center,4,PA
Gateway,2,FL
North Charleroi,4,PA
Youngstown,3,OH
Whigham,4,GA
Cherokee County,4,GA
Marlette,3,MI
Pine Mountain,3,GA
Golf Manor,3,OH
Pen Mar,3,PA
Wadesboro,4,NC
Daniel Baker College,4,TX
Rochester,2,NY
Raymondville,3,TX
Conesus Lake,4,NY
Remerton,3,GA
Shorewood-Tower Hills-Harbert,9,MI
Ovens Auditorium,4,NC
Livonia,3,MI
Vermont,2,IL
Donora,3,PA
Grantsboro,3,NC
Jacksonville,2,FL
Swain County,4,NC
Milano,2,TX
Baraga,3,MI
Crisp County,4,GA
West Orange,3,TX
Fort Irwin,3,CA
Indiana,2,PA
Flushing,3,MI
Claude,2,TX
Churchville,3,PA
Weissport East,4,PA
Wekiwa Springs,5,FL
Alger,2,OH
Capac,2,MI
Chumuckla,5,FL
Sodus Point,4,NY
Austin County,3,TX
Bagwell College of Education,6,GA
Mecosta County,4,MI
Fox Chase,3,PA
Mathis,3,TX
Grandville,3,MI
Efland,3,NC
Appling,3,GA
Justice,2,IL
Meyers,3,CA
Slippery Rock University,5,PA
Rossmoyne,4,OH
Hart,2,MI
Avonia,3,PA
Throop,3,PA
East Flat Rock,4,NC
Arcadia,3,CA
Somonauk,4,IL
Upper Saranac Lake,5,NY
Birch Run,3,MI
Birch Run,3,MI
East Setauket,5,NY
Beechwood Trails,5,OH
Ashmore,3,IL
Fulton County,4,GA
Keuka Park,4,NY
Mulberry Grove,4,IL
Bermuda Run,3,NC
Lakemore,3,OH
Florida A&M University – Florida State University College of Engineering,13,FL
Hoopers Creek,5,NC
Chocowinity,4,NC
Lincoln University,3,PA
Lime Ridge,3,PA
Aliquippa,4,PA
Rhinecliff,4,NY
Santa Paula,3,CA
San Diego,3,CA
Dooly County,4,GA
Ford Lake (Michigan),6,MI
East Ellijay,5,GA
Waterman,3,IL
Sayville,3,NY
Keystone Heights,4,FL
North Ridgeville,4,OH
Chumuckla,5,FL
Winterville,3,NC
Grover Hill,4,OH
Beckville,3,TX
Hinsdale,4,IL
South Weldon,3,NC
Jacumba,3,CA
Plumas County,4,CA
Port Leyden,3,NY
Temple University,3,PA
Experiment,2,GA
Jackson Heights,3,NC
The Sphere College Project,5,PA
Laguna Park,3,TX
Carolina Meadows,3,NC
Carlsbad,4,CA
"St. Peter's Catholic Church (Charlotte, North Carolina)",14,NC
South University,3,GA
Roy H. Park School of Communications,8,NY
Home Gardens,3,CA
Benicia,3,CA
Chumuckla,5,FL
Vermilion County,5,IL
Grantley,3,PA
Western Illinois University,4,IL
San Clemente,3,CA
Griggs University,4,MI
Altoona,3,PA
Deltona,3,FL
Cottonwood Shores,4,TX
Grenelefe,4,FL
Playhouse Theatre (New York City),9,NY
Glen Raven,3,NC
Bidwell,3,OH
Port Sanilac,5,MI
Tolono,3,IL
Crosby County,4,TX
Mill Valley,3,CA
Universal City,3,TX
First Presbyterian Church (Manhattan),7,NY
Dent,2,OH
New York County,4,NY
Knights Landing,3,CA
Juniata Gap,4,PA
Yosemite Lakes,5,CA
Devola,3,OH
Trafford,3,PA
Southern Polytechnic State University,5,GA
Landis,3,NC
Laingsburg,4,MI
Oak Brook,3,IL
Souderton,4,PA
Paradise Theater (Bronx),7,NY
Deckerville,3,MI
Belhaven,3,NC
Trophy Club,4,TX
Southern Polytechnic State University,5,GA
Chatham County,4,GA
Franklin Square,3,NY
Panama City Beach,4,FL
North Industry,3,OH
Alanson,3,MI
Syracuse,2,NY
Huber Heights,4,OH
University of Texas at Austin College of Liberal Arts,10,TX
Manheim,3,PA
Ionia County,4,MI
California Polytechnic State University,5,CA
Ann Arbor,3,MI
Whispering Pines,4,NC
Cadwell,3,GA
Tift County,4,GA
Chapman University,3,CA
Tuscarawas County,6,OH
Campbell University,3,NC
Bellair-Meadowbrook Terrace,8,FL
Wilton Manors,5,FL
Kings Grant,3,NC
Gambier,3,OH
Sleepy Hollow,3,NY
Laurinburg,4,NC
Screven,3,GA
Murphy Theatre,3,OH
Tonawanda,4,NY
Asbury Lake,4,FL
Faith,2,NC
Lomita,3,CA
Covina,3,CA
Coachella,3,CA
Stillman Valley,4,IL
Chippewa Park,4,OH
Sherrill,3,NY
Aragon,3,GA
Pomona,3,CA
Los Osos,4,CA
Clarkston,3,GA
Jesup,3,GA
Bakersfield Country Club,6,CA
Fairfield Plantation,4,GA
Mount Blanchard,3,OH
Irvine,3,CA
Hyde,2,PA
Lake Worth,3,TX
Texas Tech University Center at Junction,7,TX
Guilford County,4,NC
Taylor Springs,3,IL
Riverlea,3,OH
Wixom,4,MI
Chaires,3,FL
Merrick,3,NY
Houghton,3,MI
Cullowhee,4,NC
Eastern University,3,PA
Apple Canyon Lake,4,IL
Port Barrington,3,IL
Dade City,3,FL
Ray City,3,GA
The University of the Arts,6,PA
Northern Michigan University,4,MI
Chagrin Falls,4,OH
Southern Polytechnic State University,5,GA
Burnet,3,TX
Finneytown,4,OH
Woodland,2,CA
Cutlerville,4,MI
International Academy of Design & Technology – Detroit,9,MI
Kentfield,3,CA
Harbor Beach,3,MI
Suncoast Estates,4,FL
Tamiami,4,FL
East Rockaway,4,NY
Kent City,3,MI
Bellefonte,3,PA
College of the University of Chicago,7,IL
Rancho Alegre,4,TX
Altadena,3,CA
Guilford Lake,4,OH
Maple Park,3,IL
Ohio Northern University,4,OH
Tekonsha,4,MI
Paxton,3,IL
Turlock,3,CA
Vanguard University of Southern California,6,CA
Roaming Shores,4,OH
West Marion,3,NC
Screven,3,GA
St. Paul the Apostle Church and School,9,CA
Cherry Lake,3,CA
Tappan,3,NY
New Eagle,3,PA
Wallenpaupack Lake Estates,8,PA
Kings Mills,3,OH
Bellville,3,TX
Transylvania County,4,NC
Rowland Heights,4,CA
Piqua Nuclear Generating Station,6,OH
Experiment,2,GA
Cathedral Basilica of St. Joseph (San Jose),12,CA
Sharonville,3,OH
Carson County,3,TX
Granville South,4,OH
Apollo Beach,3,FL
Morris,2,IL
Iona,3,FL
East Griffin,3,GA
Johns Creek,3,GA
East Alto Bonito,5,TX
North Haven,3,NY
Conyngham,4,PA
Callender Lake,4,TX
Carlock,3,IL
El Paso,3,TX
Balcones Heights,4,TX
Wexford County,5,MI
Onarga,3,IL
The Chicago School of Professional Psychology,7,IL
Williston Park,4,NY
Peekskill,4,NY
Mikes,3,TX
San Miguel,3,CA
Barker Heights,4,NC
Watkinsville,4,GA
Onsted,3,MI
Atlantic Mine,3,MI
Western Carolina University,4,NC
St. James Cathedral (Chicago),8,IL
Euharlee,4,GA
Bartonville,3,IL
Riverwoods,3,IL
Leavittsburg,5,OH
Hubbard,3,OH
Logan Elm Village,4,OH
Lincoln Christian University,4,IL
Groesbeck,4,OH
Cowan Lake (Ohio),7,OH
Fort Loramie,4,OH
Spring Arbor,3,MI
Westerville,3,OH
Stevens,2,PA
Chattahoochee County,7,GA
Sharon Center,3,OH
Cliffside,3,NC
Marissa,3,IL
Flushing,3,MI
Canastota,4,NY
New Century Theatre,4,NY
Fitzgerald,3,GA
Reynolds Heights,3,PA
Glen Carbon,3,IL
Sam Houston State University,5,TX
Wadsworth,3,OH
Zanesville,4,OH
Streetsboro,3,OH
Somonauk,4,IL
Westview,3,FL
Tavernier,4,FL
Aragon,3,GA
Lake Seneca,3,OH
Duncan Falls,3,OH
Mecosta County,4,MI
Port O'Connor,5,TX
East Spencer,3,NC
Chillicothe,5,OH
Piatt County,4,IL
Cherryville,3,NC
Faison,3,NC
Norton,2,OH
Zapata,3,TX
Caseville,3,MI
Levelland,4,TX
"St. Peter's Catholic Church (Charlotte, North Carolina)",14,NC
Obetz,3,OH
Mogadore,3,OH
Russellton,3,PA
Otisco Lake,4,NY
Dallastown,4,PA
Baldwinsville,4,NY
Hooven,3,OH
Kettering,3,OH
Bee County,3,TX
Reinhardt University,4,GA
Cadwell,3,GA
Pottsboro,4,TX
Palm Beach Atlantic University,5,FL
St. Pauls,5,NC
Hamilton County,3,OH
Triumph Church,3,MI
Milford Center,4,OH
Mandel School of Applied Social Sciences,8,OH
Cold Spring Harbor,4,NY
Maumee,4,OH
Bradenton,3,FL
Beech Mountain,4,NC
Valrico,3,FL
Dakota,2,IL
East–West University,5,IL
Georgia Southern University,4,GA
Freestone County,4,TX
Trevose,4,PA
Wake Forest,3,NC
Carteret County,4,NC
Pleasant Gap,3,PA
West City,3,IL
Grosse Pointe,4,MI
High Point University,4,NC
Maggie Valley,3,NC
Bay Point,3,CA
Hancock,3,MI
Hawthorne,3,CA
Gunter,3,TX
Pettisville,4,OH
West Valley,3,NY
Goldsboro,4,NC
Hoschton,4,GA
Stuyvesant Apartments,5,NY
Olympia Centre,3,IL
DeKalb,3,IL
The Beverly Hills Hotel,5,CA
Shinglehouse,4,PA
Highpoint,3,OH
Upper Saranac Lake,5,NY
Alger County,3,MI
Tovey,3,IL
Page Park,3,FL
Surfside,3,FL
Palm Springs North,4,FL
Rockdale County,4,GA
Biola,3,CA
Lake Sherwood,3,CA
Nauvoo,3,IL
Adelphi University,4,NY
Eugene Applebaum College of Pharmacy and Health Sciences,10,MI
Bridgehampton,3,NY
Copperopolis,3,CA
Lake Mitchell (Michigan),6,MI
Lubbock County,4,TX
Tift County,4,GA
Toombs County,4,GA
Soperton,4,GA
Fredonia,3,NY
Atlantic Beach,3,FL
Anderson Creek,3,NC
Mexico Beach,3,FL
Coweta County,5,GA
San Saba,3,TX
Red Bluff Reservoir,4,TX
The Homesteads,4,TX
Sugar Grove,3,IL
Thornville,3,OH
Lehigh County,4,PA
Macoupin County,5,IL
Reidsville,4,NC
Spring Arbor University,4,MI
Old Church of St. Joachim and St. Anne,11,NY
Kemp,3,TX
Columbia County,3,GA
Elkin,3,NC
Whitney Point,3,NY
Grandy,3,NC
The Towers (Ohio State),7,OH
Bridgeview,3,IL
Green,2,OH
Pecatonica,4,IL
University of California-Davis,6,CA
Amelia,2,OH
Dixie County,3,FL
La Paloma,3,TX
International Technological University,4,CA
Grayling,3,MI
Mill Hall,3,PA
St. Stephen of Hungary Church (New York City),12,NY
Youngstown,3,OH
Tice,3,FL
Shingletown,4,CA
Vermilion,4,OH
Touro College South,5,FL
Munroe Falls,4,OH
Fair Plain,3,MI
Robersonville,4,NC
Swartz Creek,4,MI
Kent County,3,MI
Wingate University,4,NC
Lely Resort,4,FL
Chireno,4,TX
Gray County,3,TX
West DeLand,4,FL
South Vienna,3,OH
Battle Creek,3,MI
Enola,3,PA
"Long Lake (Alpena County, Michigan)",10,MI
Wingate,3,NC
Stonewall County,4,TX
Galatia,3,IL
Cliffside,3,NC
Sunset Valley,3,TX
Cutlerville,4,MI
Rutherfordton,4,NC
Indian Rocks Beach,4,FL
Billington Heights,4,NY
Xavier University,3,OH
Eastern Michigan University College of Arts and Sciences,9,MI
Panorama Village,3,TX
Stowell,3,TX
New Hogan Lake,4,CA
Caddo Mills,4,TX
Fisher,2,IL
Lake Marble Falls,4,TX
Scottville,3,MI
Saginaw Bay,4,MI
Desert Edge,3,CA
Dharma Realm Buddhist University,6,CA
North Hills,3,NY
East Palatka,4,FL
Seguin,3,TX
Revloc,3,PA
Mariposa,3,CA
Lake Casitas,4,CA
Chebanse,4,IL
Nuangola,4,PA
Plattsburgh West,4,NY
Pleasant Run Farm,4,OH
Pottsville,4,PA
Dallas Christian College,4,TX
Lake Jesup,4,FL
Ferris State University,5,MI
Muskingum County,5,OH
Cusseta,4,GA
Sunfield,3,MI
Mastic,3,NY
Port Jefferson,3,NY
Irwin,3,PA
Monaca,3,PA
North College Hill,4,OH
Homerville,3,GA
Gates County,3,NC
Zellwood,4,FL
Urbancrest,3,OH
Lake Avenue Congregational Church,5,CA
Piqua Nuclear Generating Station,6,OH
Douglas City,3,CA
Mark Taper Forum,5,CA
Upper Arlington,3,OH
Pender County,4,NC
Melrose Park,4,IL
Wayne Lakes,3,OH
Tiskilwa,5,IL
Newnan,3,GA
Pender County,4,NC
Meyersdale,4,PA
Maybee,3,MI
Patchogue Theatre,4,NY
Connellsville,4,PA
Hidden Hills,3,CA
East Alton,3,IL
Shofuso Japanese House and Garden,8,PA
Watauga County,5,NC
University of Houston,4,TX
Wixom,4,MI
Rose Valley Lake (Pennsylvania),7,PA
"Cathedral of St. Ignatius Loyola (Palm Beach, Florida)",14,FL
On Top of the World Designated Place,8,FL
University of North Carolina at Chapel Hill School of Dentistry,11,NC
Ocean Isle Beach,4,NC
Wortham,3,TX
De Witt,3,NY
Eulonia,4,GA
Evergreen Park,4,IL
Florida Polytechnic University,4,FL
Pinconning,4,MI
Hurleyville,4,NY
Lula,3,GA
Kalkaska County,5,MI
Lincoln University,3,PA
Bedford,3,TX
McDuffie County,5,GA
Kinston,3,NC
Jones Creek,3,TX
Sharpsville,4,PA
Cypress Landing,3,NC
Caro,2,MI
North Miami Beach,4,FL
Blanco County,3,TX
Happy,2,TX
Lassen County,4,CA
Braidwood,4,IL
Morrow,3,GA
Pamlico County,4,NC
Chadwick,3,IL
Hartsdale,4,NY
Friedens,3,PA
Harbor Hills,3,OH
Miami Springs,3,FL
Dripping Springs,4,TX
Bertsch-Oceanview,6,CA
St. Nicholas of Tolentine Church (Bronx),12,NY
Pumpkin Center,3,NC
Sunny Isles Beach,4,FL
Brent,2,FL
Fowlerville,4,MI
Cape Carteret,4,NC
Shelby,2,NC
Pendergrass,4,GA
Wittenberg University,4,OH
Lake Whitney (Texas),6,TX
Lake Winola,4,PA
Evergreen Park,4,IL
Kennesaw State University College of Science & Mathematics,11,GA
Geneseo,4,IL
Wayne State University School of Social Work,8,MI
Hershey,3,PA
Royal Oak,3,MI
Hidalgo County,4,TX
White Lake,3,NC
Hico,3,TX
Beasley,3,TX
Glendale Heights,4,IL
Kendale Lakes,4,FL
Cuyahoga Heights,5,OH
California State University San Marcos,6,CA
Fish Hawk,3,FL
Prospect Heights,3,IL
South Range,3,MI
University of Texas Health Science Center at San Antonio,10,TX
North Boston,3,NY
South Huntington,3,NY
Evart,3,MI
Mountainhome,3,PA
Lorenzo,2,TX
Muscogee County,5,GA
Calimesa,4,CA
Gastonia,3,NC
Carnegie,3,PA
Belleville,3,IL
Stillman Valley,4,IL
Elsie,3,MI
Marlette,3,MI
St. John's University,7,NY
Bacliff,3,TX
Marcus Hook,3,PA
University of Georgia School of Public and International Affairs,10,GA
Catheys Valley,5,CA
West Brownsville,4,PA
Dasher,3,GA
Norwood,3,OH
Saybrook-on-the-Lake,9,OH
Euclid,3,OH
New Lothrop,4,MI
Montura,3,FL
Tullytown,4,PA
Granite Quarry,3,NC
Lake Lure,3,NC
Huntley,3,IL
Stone Park,3,IL
Brewster-Douglass Housing Projects,8,MI
Jarrell,3,TX
Hyco Lake,4,NC
Hemet,3,CA
Costa Mesa,3,CA
Interlachen,4,FL
Statesboro,3,GA
Mammoth Lakes,4,CA
Stokes County,3,NC
Bogart,3,GA
Castalia,3,OH
Mayfair,3,CA
Silsbee,4,TX
Vidor,3,TX
Kenly,3,NC
East Syracuse,3,NY
Tower Lakes,3,IL
Lakewood Shores,4,IL
Antioch University,4,OH
Statesboro,3,GA
Feather Sound,3,FL
Edgecombe County,4,NC
University of Texas at Dallas,6,TX
Church of St. Anselm and St. Roch (Bronx),15,NY
