prompt,prompt_len,target
(9*(9-1)),8,72
(7*(3+7)),8,70
(5*(7-8)),8,-5
(5-(1*3)),8,2
(5+(6*8)),8,53
(4-(7*6)),8,-38
(9*(1+8)),8,81
(5+(4*2)),8,13
(2*(7-3)),8,8
(2*(1-6)),8,-10
(2+(9*9)),8,83
(9*(5-5)),8,0
(1-(4*5)),8,-19
(4*(3+8)),8,44
(5+(6*6)),8,41
(3*(5+8)),8,39
(6+(2*1)),8,8
(7+(9*8)),8,79
(8*(9-9)),8,0
(7*(3+2)),8,35
(6*(6+4)),8,60
(3+(7*4)),8,31
(2-(6*5)),8,-28
(7*(1+1)),8,14
(3*(1-1)),8,0
(8+(5*7)),8,43
(8*(3-3)),8,0
(4+(2*4)),8,12
(8-(3*4)),8,-4
(5*(8-4)),8,20
(1+(8*8)),8,65
(1*(8+7)),8,15
(2*(2+2)),8,8
(9*(7+8)),8,135
(4-(7*1)),8,-3
(8+(6*2)),8,20
(3*(6-4)),8,6
(6+(5*5)),8,31
(1-(6*4)),8,-23
(2-(5*1)),8,-3
(9-(2*6)),8,-3
(2-(4*3)),8,-10
(4*(7+3)),8,40
(6+(1*8)),8,14
(7*(5-7)),8,-14
(1*(2-7)),8,-5
(4-(5*7)),8,-31
(5*(4+5)),8,45
(5*(5+6)),8,55
(3*(3+2)),8,15
(4*(5-3)),8,8
(7*(4-7)),8,-21
(9*(7-6)),8,9
(9-(9*7)),8,-54
(5+(6*5)),8,35
(8-(4*5)),8,-12
(3+(3*8)),8,27
(7+(6*5)),8,37
(6*(6+8)),8,84
(2*(5-5)),8,0
(7-(7*3)),8,-14
(4*(6+9)),8,60
(4*(1+1)),8,8
(4+(1*5)),8,9
(8*(1-3)),8,-16
(4*(1-5)),8,-16
(9*(9+5)),8,126
(9*(3+6)),8,81
(3-(6*3)),8,-15
(2-(4*3)),8,-10
(8+(5*4)),8,28
(6*(5-1)),8,24
(7*(7+6)),8,91
(4*(7+7)),8,56
(6-(2*4)),8,-2
(6*(8-9)),8,-6
(1*(2+1)),8,3
(2*(9-8)),8,2
(1-(3*1)),8,-2
(1-(7*6)),8,-41
(7+(5*3)),8,22
(6*(3-9)),8,-36
(5+(9*8)),8,77
(7+(4*8)),8,39
(8-(9*6)),8,-46
(8+(9*9)),8,89
(5*(4+2)),8,30
(2*(1-2)),8,-2
(8*(6-3)),8,24
(3-(5*3)),8,-12
(6-(7*5)),8,-29
(9*(6-4)),8,18
(1*(4-3)),8,1
(9*(9+6)),8,135
(7-(7*8)),8,-49
(7*(6+5)),8,77
(5-(8*9)),8,-67
(9-(9*4)),8,-27
(6+(6*6)),8,42
(8*(5-6)),8,-8
(7-(3*5)),8,-8
(6*(3+1)),8,24
(5+(3*9)),8,32
(7+(3*6)),8,25
(8+(6*6)),8,44
(7*(4-4)),8,0
(5+(7*6)),8,47
(9+(1*4)),8,13
(1*(4+5)),8,9
(7+(5*1)),8,12
(4*(3+2)),8,20
(7-(9*5)),8,-38
(2*(8+1)),8,18
(2*(5-8)),8,-6
(4-(2*1)),8,2
(2+(9*2)),8,20
(2*(2+1)),8,6
(8+(1*5)),8,13
(2*(9-2)),8,14
(1-(5*1)),8,-4
(7*(8-5)),8,21
(9*(9+2)),8,99
(9*(3+1)),8,36
(3*(4-6)),8,-6
(1*(2-4)),8,-2
(6*(2-4)),8,-12
(1*(5+4)),8,9
(3*(3+9)),8,36
(2-(8*3)),8,-22
(9-(5*1)),8,4
(5*(9-5)),8,20
(5*(6-1)),8,25
(5*(5+2)),8,35
(1+(1*8)),8,9
(8*(4+8)),8,96
(5*(9-6)),8,15
(8*(9-3)),8,48
(3*(1-5)),8,-12
(8+(4*8)),8,40
(7-(3*2)),8,1
(5*(6-6)),8,0
(5+(3*1)),8,8
(3+(5*8)),8,43
(4+(8*1)),8,12
(4*(6+7)),8,52
(4-(5*5)),8,-21
(4-(3*9)),8,-23
(8-(4*3)),8,-4
(4-(1*3)),8,1
(4*(3+4)),8,28
(4+(4*6)),8,28
(2+(5*3)),8,17
(1*(5-3)),8,2
(2-(2*5)),8,-8
(2+(5*3)),8,17
(6-(8*6)),8,-42
(9*(6-5)),8,9
(4*(9-7)),8,8
(8+(5*1)),8,13
(4*(6-8)),8,-8
(5*(6+1)),8,35
(1*(1-2)),8,-1
(8-(7*8)),8,-48
(4*(9+7)),8,64
(6-(4*2)),8,-2
(6-(4*5)),8,-14
(7+(3*1)),8,10
(4*(7+1)),8,32
(1*(2+3)),8,5
(4*(3-1)),8,8
(8-(5*6)),8,-22
(4*(4+1)),8,20
(1-(5*1)),8,-4
(2+(7*1)),8,9
(1+(1*5)),8,6
(3+(4*6)),8,27
(5*(8-9)),8,-5
(2*(2+6)),8,16
(4*(4+3)),8,28
(9+(7*1)),8,16
(3*(3+1)),8,12
(8-(9*7)),8,-55
(2-(4*5)),8,-18
(1-(8*9)),8,-71
(6*(4+8)),8,72
(6*(9+8)),8,102
(4-(9*4)),8,-32
(7+(2*4)),8,15
(6*(6+1)),8,42
(1-(1*1)),8,0
(1*(6+1)),8,7
(9-(4*5)),8,-11
(4-(3*1)),8,1
(5*(4-3)),8,5
(7-(8*7)),8,-49
(2*(7+4)),8,22
(5*(3-7)),8,-20
(2-(2*4)),8,-6
(8-(5*2)),8,-2
(9-(3*2)),8,3
(9+(9*7)),8,72
(9*(7-5)),8,18
(1+(7*1)),8,8
(6*(3-4)),8,-6
(4+(1*2)),8,6
(5*(8+9)),8,85
(2-(6*2)),8,-10
(4*(1+6)),8,28
(8*(3-9)),8,-48
(7*(8-5)),8,21
(4*(5-2)),8,12
(8-(3*6)),8,-10
(6+(7*2)),8,20
(4-(1*9)),8,-5
(9+(7*7)),8,58
(5+(4*1)),8,9
(3*(2+1)),8,9
(4+(5*2)),8,14
(1-(1*5)),8,-4
(7*(6-3)),8,21
(5+(5*9)),8,50
(6*(1+1)),8,12
(3+(7*6)),8,45
(1-(2*5)),8,-9
(5+(1*8)),8,13
(4+(2*7)),8,18
(1+(5*7)),8,36
(3-(8*9)),8,-69
(9*(4-9)),8,-45
(7*(5-5)),8,0
(8+(2*3)),8,14
(9*(5-8)),8,-27
(5*(2-1)),8,5
(4*(4+1)),8,20
(2*(1+9)),8,20
(8*(1-3)),8,-16
(8*(4-7)),8,-24
(5+(3*2)),8,11
(1*(7-2)),8,5
(4+(9*2)),8,22
(1-(8*2)),8,-15
(6-(7*2)),8,-8
(6+(1*2)),8,8
(4-(4*4)),8,-12
(4*(3-7)),8,-16
(6+(4*8)),8,38
(4-(8*6)),8,-44
(1*(3-8)),8,-5
(9*(6+6)),8,108
(4*(9-6)),8,12
(9*(7+8)),8,135
(4-(2*6)),8,-8
(3-(1*7)),8,-4
(3-(5*4)),8,-17
(7*(8+4)),8,84
(1+(8*9)),8,73
(7+(9*1)),8,16
(3+(6*1)),8,9
(5*(4-1)),8,15
(7*(4+4)),8,56
(7*(4-4)),8,0
(7-(2*3)),8,1
(1*(9-6)),8,3
(7+(2*8)),8,23
(7+(1*5)),8,12
(5*(7+4)),8,55
(6*(6-1)),8,30
(7+(8*4)),8,39
(3*(3-4)),8,-3
(9+(7*9)),8,72
(9-(3*6)),8,-9
(1*(2-1)),8,1
(2-(8*9)),8,-70
(5-(1*6)),8,-1
(6+(1*5)),8,11
(8-(6*1)),8,2
(9+(9*3)),8,36
(2*(9-3)),8,12
(5*(8-9)),8,-5
(2+(1*2)),8,4
(4+(7*2)),8,18
(9+(2*2)),8,13
(5-(7*8)),8,-51
(4*(8-2)),8,24
(1*(9-7)),8,2
(1+(9*8)),8,73
(6+(4*9)),8,42
(1*(4+2)),8,6
(8*(7+9)),8,128
(8-(3*5)),8,-7
(4-(5*3)),8,-11
(4*(5-6)),8,-4
(7*(4-3)),8,7
(7+(1*7)),8,14
(5*(1-7)),8,-30
(4*(8-2)),8,24
(8-(5*1)),8,3
(6*(5+6)),8,66
(3*(3-8)),8,-15
(7*(8+9)),8,119
(5*(5+8)),8,65
(2+(2*5)),8,12
(4*(7+4)),8,44
(6-(1*3)),8,3
(3*(4+5)),8,27
(9*(9+3)),8,108
(3-(5*6)),8,-27
(1-(6*8)),8,-47
(8-(6*4)),8,-16
(1-(4*5)),8,-19
(6*(8-7)),8,6
(8*(7+7)),8,112
(5-(2*8)),8,-11
(4-(8*7)),8,-52
(9-(7*4)),8,-19
(1+(5*2)),8,11
(7*(7-1)),8,42
(9+(2*2)),8,13
(8*(7+7)),8,112
(5*(1-1)),8,0
(1+(4*1)),8,5
(6*(9+6)),8,90
(5*(6-8)),8,-10
(4+(4*1)),8,8
(6+(4*9)),8,42
(1-(6*2)),8,-11
(2-(2*9)),8,-16
(3-(8*7)),8,-53
(4-(1*3)),8,1
(4+(4*4)),8,20
(8-(7*4)),8,-20
(1-(6*5)),8,-29
(3+(3*8)),8,27
(1*(9+9)),8,18
(1+(4*6)),8,25
(9*(2-4)),8,-18
(7+(5*9)),8,52
(2*(7-8)),8,-2
(4-(8*3)),8,-20
(5*(8-2)),8,30
(2-(3*7)),8,-19
(2*(9-2)),8,14
(3*(8-1)),8,21
(6-(2*4)),8,-2
(9*(1-8)),8,-63
(1+(2*9)),8,19
(6+(4*2)),8,14
(3-(2*7)),8,-11
(7*(7+7)),8,98
(4*(4+8)),8,48
(5*(6+3)),8,45
(5+(4*9)),8,41
(4*(8-9)),8,-4
(1+(7*9)),8,64
(2*(9-1)),8,16
(9-(8*9)),8,-63
(3-(3*2)),8,-3
(4+(2*3)),8,10
(9*(3-6)),8,-27
(2*(7-8)),8,-2
(3+(1*6)),8,9
(7*(1-3)),8,-14
(3-(5*8)),8,-37
(8-(4*5)),8,-12
(2-(9*3)),8,-25
(6*(7-3)),8,24
(4-(9*5)),8,-41
(7+(6*9)),8,61
(8-(4*5)),8,-12
(5*(3-1)),8,10
(9-(9*2)),8,-9
(3*(7+5)),8,36
(6-(2*5)),8,-4
(4+(4*5)),8,24
(5-(2*4)),8,-3
(8-(2*5)),8,-2
(3+(1*3)),8,6
(9-(3*6)),8,-9
(6*(3+5)),8,48
(7+(6*4)),8,31
(5-(5*1)),8,0
(8-(6*9)),8,-46
(2+(3*1)),8,5
(7+(4*4)),8,23
(8-(4*8)),8,-24
(9*(2+7)),8,81
(1+(9*2)),8,19
(5-(3*8)),8,-19
(6-(2*8)),8,-10
(6+(9*9)),8,87
(1*(4-2)),8,2
(2-(2*9)),8,-16
(9+(9*5)),8,54
(8*(7+1)),8,64
(2-(7*8)),8,-54
(7*(7+1)),8,56
(3*(6+4)),8,30
(3+(4*4)),8,19
(2-(3*3)),8,-7
(9*(2+1)),8,27
(3+(1*1)),8,4
(7+(8*3)),8,31
(7*(5-7)),8,-14
(1-(5*5)),8,-24
(7*(4+3)),8,49
(2*(6+5)),8,22
(3+(9*2)),8,21
(5*(6+9)),8,75
(1*(7+9)),8,16
(8*(3-5)),8,-16
(5-(6*4)),8,-19
(1+(3*7)),8,22
(6-(9*4)),8,-30
(4*(3+2)),8,20
(6+(9*7)),8,69
(8+(8*2)),8,24
(6-(3*1)),8,3
(6+(9*6)),8,60
(2*(6+6)),8,24
(9*(7-1)),8,54
(8*(3+7)),8,80
(1*(2+5)),8,7
(2-(5*1)),8,-3
(5*(1-1)),8,0
(1-(7*8)),8,-55
(4*(5-2)),8,12
(2+(6*3)),8,20
(1*(5+3)),8,8
(1*(4-2)),8,2
(6*(8-3)),8,30
(1-(2*2)),8,-3
(7+(6*7)),8,49
(2-(5*2)),8,-8
(7+(9*7)),8,70
(1*(1+6)),8,7
(2+(9*7)),8,65
(3*(9+3)),8,36
(2*(6-4)),8,4
(4*(4-3)),8,4
(3+(9*4)),8,39
(2*(9-1)),8,16
(9-(5*4)),8,-11
(8*(7+7)),8,112
(9*(1+3)),8,36
(7*(4+5)),8,63
(7+(8*6)),8,55
(7*(3-3)),8,0
(9+(2*1)),8,11
(5-(2*5)),8,-5
(6-(5*9)),8,-39
(1*(4-9)),8,-5
(1-(3*3)),8,-8
(1-(5*4)),8,-19
(4+(1*6)),8,10
(4+(5*2)),8,14
(5-(4*3)),8,-7
(8-(5*2)),8,-2
(3*(8-2)),8,18
(9*(8-4)),8,36
(6-(4*2)),8,-2
(1+(7*2)),8,15
(4+(4*8)),8,36
(2*(9+4)),8,26
(9+(6*7)),8,51
(5+(8*2)),8,21
(7*(3+6)),8,63
(4-(9*9)),8,-77
(4-(7*2)),8,-10
(4*(6+2)),8,32
(3*(5+7)),8,36
(9*(4-2)),8,18
(3-(8*5)),8,-37
(1*(3-5)),8,-2
(9*(3-6)),8,-27
(8+(5*9)),8,53
(8-(7*2)),8,-6
(5*(6-1)),8,25
(9*(8-3)),8,45
(3-(7*6)),8,-39
(5*(7+9)),8,80
(4*(4+1)),8,20
(6-(6*6)),8,-30
(7+(2*4)),8,15
(1-(7*2)),8,-13
(8*(7+5)),8,96
(6*(4+1)),8,30
(4*(6+5)),8,44
(6*(9-5)),8,24
(6*(8-7)),8,6
(5+(2*9)),8,23
(6-(2*9)),8,-12
(2-(5*4)),8,-18
(1-(3*6)),8,-17
(7*(5+8)),8,91
(6-(1*9)),8,-3
(9+(1*6)),8,15
(1-(8*3)),8,-23
(2-(8*3)),8,-22
(5*(6-2)),8,20
(8-(2*2)),8,4
(7*(6+3)),8,63
(3*(3-9)),8,-18
(4*(3-3)),8,0
(1*(5+4)),8,9
(6+(2*1)),8,8
(9-(4*8)),8,-23
(3-(2*3)),8,-3
(5*(8-6)),8,10
(3-(1*7)),8,-4
(3*(7-9)),8,-6
(1-(6*8)),8,-47
(3*(3-3)),8,0
(6+(3*9)),8,33
(3*(7-6)),8,3
(4-(5*5)),8,-21
(7*(5+3)),8,56
(2*(9-3)),8,12
(5-(5*5)),8,-20
(7*(2-2)),8,0
(3+(1*8)),8,11
(7+(3*8)),8,31
(1-(7*1)),8,-6
(6*(3+4)),8,42
(8*(3+8)),8,88
(8*(8-4)),8,32
(6-(7*6)),8,-36
(2*(1-1)),8,0
(8*(1+3)),8,32
(7*(8+8)),8,112
(9*(9+4)),8,117
(2-(1*9)),8,-7
(8*(7+9)),8,128
(8*(9-7)),8,16
(7+(3*2)),8,13
(7*(3-7)),8,-28
(8*(4+7)),8,88
(7*(5+7)),8,84
(7+(5*9)),8,52
(5+(3*6)),8,23
(7+(2*8)),8,23
(6-(1*1)),8,5
(2-(8*3)),8,-22
(4*(1-8)),8,-28
(2-(3*8)),8,-22
(9*(9-8)),8,9
(3*(4+1)),8,15
(9*(8-5)),8,27
(9*(1-2)),8,-9
(6-(8*4)),8,-26
(7*(4-3)),8,7
(1-(1*1)),8,0
(9-(3*3)),8,0
(7*(2-9)),8,-49
(1*(9-9)),8,0
(8*(1+8)),8,72
(4*(1+9)),8,40
(3*(8+6)),8,42
(5-(1*8)),8,-3
(5*(8+4)),8,60
(4+(1*8)),8,12
(7*(3-2)),8,7
(2+(8*2)),8,18
(5-(6*8)),8,-43
(8+(6*4)),8,32
(9-(7*8)),8,-47
(1*(4-8)),8,-4
(2-(4*6)),8,-22
(9+(9*4)),8,45
(3-(5*6)),8,-27
(5-(8*2)),8,-11
(6*(3+8)),8,66
(9*(8+1)),8,81
(9+(2*8)),8,25
(4-(8*1)),8,-4
(9+(5*9)),8,54
(7-(9*8)),8,-65
(6+(9*8)),8,78
(3+(2*7)),8,17
(1*(5+4)),8,9
(4*(3-1)),8,8
(2*(7+2)),8,18
(3-(6*5)),8,-27
(6+(3*2)),8,12
(9-(4*5)),8,-11
(9*(1+1)),8,18
(8-(9*3)),8,-19
(9+(3*5)),8,24
(1+(8*1)),8,9
(4*(2-3)),8,-4
(5*(1+7)),8,40
(4*(7+4)),8,44
(8*(2-6)),8,-32
(9*(6+6)),8,108
(1+(8*8)),8,65
(3*(1-5)),8,-12
(9*(2+6)),8,72
(8+(1*9)),8,17
(1*(7+5)),8,12
(1+(3*6)),8,19
(9*(9-7)),8,18
(1+(5*6)),8,31
(2*(8+8)),8,32
(3*(5+6)),8,33
(4*(3-3)),8,0
(9*(6+9)),8,135
(6-(7*5)),8,-29
(9*(4+3)),8,63
(7-(8*9)),8,-65
(1+(9*8)),8,73
(8+(6*7)),8,50
(8*(9-4)),8,40
(5-(5*8)),8,-35
(3+(9*6)),8,57
(4-(3*6)),8,-14
(3*(8-2)),8,18
(7-(2*8)),8,-9
(5-(7*5)),8,-30
(1-(4*3)),8,-11
(5-(4*4)),8,-11
(3-(3*6)),8,-15
(6+(2*1)),8,8
(4*(4+1)),8,20
(4-(7*4)),8,-24
(3*(7-8)),8,-3
(5+(6*3)),8,23
(3*(8+5)),8,39
(5-(1*5)),8,0
(2*(8+1)),8,18
(5*(7-1)),8,30
(2+(1*4)),8,6
(3-(9*9)),8,-78
(2*(8-3)),8,10
(2+(1*4)),8,6
(2*(1-7)),8,-12
(2*(4-6)),8,-4
(4*(7-8)),8,-4
(3-(3*7)),8,-18
(9+(7*6)),8,51
(9+(9*1)),8,18
(5-(3*6)),8,-13
(9-(5*3)),8,-6
(3*(9+4)),8,39
(2+(7*8)),8,58
(8*(5-7)),8,-16
(7*(9-5)),8,28
(5*(9-7)),8,10
(6*(1-3)),8,-12
(8*(2-3)),8,-8
(4-(1*2)),8,2
(2-(7*1)),8,-5
(5+(9*1)),8,14
(4*(7+6)),8,52
(3*(4-1)),8,9
(7-(2*6)),8,-5
(1+(1*5)),8,6
(9*(1+1)),8,18
(9*(9-3)),8,54
(1*(3+5)),8,8
(6+(5*7)),8,41
(2+(7*8)),8,58
(1-(9*8)),8,-71
(7+(9*7)),8,70
(8*(8-3)),8,40
(6-(7*9)),8,-57
(1*(4+5)),8,9
(1*(1+8)),8,9
(1+(7*7)),8,50
(6+(1*8)),8,14
(5-(5*1)),8,0
(6*(4+2)),8,36
(7*(3+2)),8,35
(4*(1-1)),8,0
(7*(5+7)),8,84
(5-(5*1)),8,0
(3*(8-9)),8,-3
(8*(5+9)),8,112
(2*(1-1)),8,0
(2+(7*5)),8,37
(6*(5+7)),8,72
(3-(6*2)),8,-9
(5*(6+9)),8,75
(6+(2*5)),8,16
(4*(4+5)),8,36
(1-(5*6)),8,-29
(8*(3+6)),8,72
(8*(1-2)),8,-8
(2*(6-2)),8,8
(5-(3*9)),8,-22
(2*(4+2)),8,12
(9*(5+5)),8,90
(8-(2*2)),8,4
(9*(8-9)),8,-9
(1+(5*4)),8,21
(9-(1*4)),8,5
(4-(2*4)),8,-4
(6*(9-6)),8,18
(2-(1*2)),8,0
(3*(5-9)),8,-12
(5*(7+8)),8,75
(9*(5+6)),8,99
(5-(3*6)),8,-13
(8-(8*8)),8,-56
(2*(2+8)),8,20
(6+(3*7)),8,27
(8*(7-3)),8,32
(8*(7-2)),8,40
(5*(9+1)),8,50
(1*(1+1)),8,2
(4+(5*9)),8,49
(1*(5-9)),8,-4
(9*(1+5)),8,54
(4*(6-4)),8,8
(3-(9*1)),8,-6
(3+(3*2)),8,9
(3*(5-7)),8,-6
(4-(5*8)),8,-36
(1*(1-9)),8,-8
(7*(1-6)),8,-35
(8-(4*5)),8,-12
(9-(4*4)),8,-7
(6*(3+5)),8,48
(6*(2+9)),8,66
(7-(1*8)),8,-1
(1-(2*5)),8,-9
(5*(9+8)),8,85
(8+(3*8)),8,32
(1*(3+2)),8,5
(4-(2*2)),8,0
(3-(4*3)),8,-9
(1*(7-8)),8,-1
(4*(6+2)),8,32
(3*(2-7)),8,-15
(4*(9+5)),8,56
(3*(6-6)),8,0
(9-(5*1)),8,4
(4*(8+1)),8,36
(8+(2*9)),8,26
(6-(6*4)),8,-18
(1-(2*2)),8,-3
(8*(1-9)),8,-64
(1*(8-4)),8,4
(8-(6*4)),8,-16
(8*(3-5)),8,-16
(6-(5*5)),8,-19
(8*(6-7)),8,-8
(2+(1*8)),8,10
(4+(8*6)),8,52
(5*(9-4)),8,25
(7-(3*5)),8,-8
(4+(8*3)),8,28
(1+(5*9)),8,46
(3-(4*1)),8,-1
(7*(5+1)),8,42
(9*(3-4)),8,-9
(8*(5+2)),8,56
(6*(9+6)),8,90
(6*(7-4)),8,18
(7*(2+4)),8,42
(8-(2*8)),8,-8
(5+(5*6)),8,35
(6-(4*9)),8,-30
(8+(7*6)),8,50
(6-(5*8)),8,-34
(6*(6+6)),8,72
(3-(8*6)),8,-45
(3+(5*3)),8,18
(8-(2*8)),8,-8
(4*(7-9)),8,-8
(4+(9*4)),8,40
(2+(3*6)),8,20
(7-(6*3)),8,-11
(4*(7-1)),8,24
(5+(3*6)),8,23
(9*(8-7)),8,9
(1*(4-9)),8,-5
(8-(7*7)),8,-41
(1-(5*7)),8,-34
(4*(1+3)),8,16
(6+(2*2)),8,10
(2-(6*9)),8,-52
(2*(9+1)),8,20
(7*(9-5)),8,28
(8*(5+9)),8,112
(4*(2-5)),8,-12
(6*(7-4)),8,18
(4-(1*5)),8,-1
(3+(6*9)),8,57
(3+(7*9)),8,66
(2*(7-7)),8,0
(1-(7*1)),8,-6
(8+(3*7)),8,29
(7-(8*2)),8,-9
(7+(3*3)),8,16
(2*(6-9)),8,-6
(5-(3*9)),8,-22
(7*(4-7)),8,-21
(1*(7+8)),8,15
(6*(3-8)),8,-30
(1*(7-8)),8,-1
(9+(5*4)),8,29
(8+(9*8)),8,80
(5+(7*7)),8,54
(9*(4+1)),8,45
(7-(5*5)),8,-18
(3*(3-3)),8,0
(8-(1*5)),8,3
(7-(3*6)),8,-11
(2*(1+4)),8,10
(7+(8*5)),8,47
(8-(3*4)),8,-4
(7*(4+8)),8,84
(3-(8*7)),8,-53
(4+(4*4)),8,20
(2*(6-6)),8,0
(2*(7-9)),8,-4
(3*(3+8)),8,33
(1*(1+2)),8,3
(4-(6*5)),8,-26
(2+(8*6)),8,50
(1*(3-8)),8,-5
(9-(9*8)),8,-63
(3+(1*2)),8,5
(8*(9+1)),8,80
(1-(7*3)),8,-20
(7*(9+3)),8,84
(3+(2*9)),8,21
(6-(7*7)),8,-43
(8*(2-5)),8,-24
(4*(7+2)),8,36
(2-(7*2)),8,-12
(3*(4+8)),8,36
(4*(3+1)),8,16
(2*(1-2)),8,-2
(1*(9-7)),8,2
(4+(6*9)),8,58
(9*(1-1)),8,0
(6*(1+1)),8,12
(9*(3-9)),8,-54
(1*(4+8)),8,12
(1*(9+4)),8,13
(4+(1*6)),8,10
(2-(8*4)),8,-30
(5*(4-1)),8,15
(1*(6+3)),8,9
(2-(8*8)),8,-62
(1*(4-6)),8,-2
(2*(2+5)),8,14
(7*(5-7)),8,-14
(6+(7*7)),8,55
(1+(9*1)),8,10
(4*(8+1)),8,36
(2+(8*1)),8,10
(9-(4*8)),8,-23
(5*(5-1)),8,20
(4-(9*2)),8,-14
(1*(6+1)),8,7
(9*(8-6)),8,18
(2-(7*2)),8,-12
(4+(2*2)),8,8
(4+(6*8)),8,52
(4*(8+1)),8,36
(6*(7+2)),8,54
(4*(1+9)),8,40
(2-(7*8)),8,-54
(6+(4*3)),8,18
(1*(9-2)),8,7
(8-(6*9)),8,-46
(7*(3-2)),8,7
(4-(3*2)),8,-2
(3-(3*3)),8,-6
(1*(3+8)),8,11
(4+(7*3)),8,25
(3-(3*2)),8,-3
(5+(9*8)),8,77
(3*(3-4)),8,-3
(4*(5+3)),8,32
(1*(1+2)),8,3
(5*(7+4)),8,55
(7*(5+8)),8,91
(7-(2*7)),8,-7
(6*(6-5)),8,6
(9+(8*6)),8,57
(4*(4-4)),8,0
(3*(6+8)),8,42
(8*(9+6)),8,120
(4*(3+5)),8,32
(7-(2*3)),8,1
(3-(3*7)),8,-18
(4-(3*2)),8,-2
(8*(9-5)),8,32
(5*(1+2)),8,15
(4*(2-7)),8,-20
(4-(4*4)),8,-12
(4*(4-6)),8,-8
(5*(1-5)),8,-20
(7*(1+9)),8,70
(6*(5-1)),8,24
(7*(5-7)),8,-14
(6*(6+1)),8,42
(5+(5*4)),8,25
(8*(9-5)),8,32
(9*(7-9)),8,-18
(9-(1*8)),8,1
(3-(5*5)),8,-22
(3*(2+2)),8,12
(4-(6*5)),8,-26
(4+(8*6)),8,52
(1*(4-7)),8,-3
(6*(8+3)),8,66
(7+(1*3)),8,10
(2+(5*5)),8,27
(2*(8-1)),8,14
(1-(7*1)),8,-6
(2*(5-4)),8,2
(4-(3*1)),8,1
(3*(3+5)),8,24
(9+(7*1)),8,16
(9*(3+2)),8,45
(1*(2+9)),8,11
(4+(1*9)),8,13
(6-(8*4)),8,-26
(6*(4-3)),8,6
(2+(5*6)),8,32
(5-(7*8)),8,-51
(6*(2+6)),8,48
(1*(6-8)),8,-2
(9*(5-2)),8,27
(2*(1-4)),8,-6
(3-(7*4)),8,-25
(9+(1*5)),8,14
(6*(6+8)),8,84
(1*(4+4)),8,8
(1-(7*6)),8,-41
(2+(1*9)),8,11
(9-(2*9)),8,-9
(3-(5*6)),8,-27
(3-(8*2)),8,-13
(6+(9*5)),8,51
(3-(5*3)),8,-12
(7-(6*9)),8,-47
(1*(6+3)),8,9
(5*(1-3)),8,-10
(1*(4+7)),8,11
(9*(8+3)),8,99
(2+(3*4)),8,14
(4-(9*2)),8,-14
(3+(3*7)),8,24
(5+(6*6)),8,41
(7+(4*4)),8,23
(3*(1-4)),8,-9
(8-(9*2)),8,-10
(4*(8+6)),8,56
(6*(2-1)),8,6
(2-(6*8)),8,-46
(5*(1-8)),8,-35
(3*(1+3)),8,12
(7-(4*8)),8,-25
(8*(3+1)),8,32
(2*(2+8)),8,20
(1-(3*9)),8,-26
(6+(5*2)),8,16
(9-(9*7)),8,-54
(8-(5*6)),8,-22
(6*(1+5)),8,36
(4+(8*6)),8,52
(4*(6+5)),8,44
(4+(8*3)),8,28
(5*(6+4)),8,50
(2-(9*2)),8,-16
(5*(1-7)),8,-30
(2*(1-3)),8,-4
(8-(6*2)),8,-4
(2*(7+3)),8,20
(4*(1+7)),8,32
(6-(8*3)),8,-18
(3*(6-1)),8,15
(1*(9-1)),8,8
(2*(7+5)),8,24
(5-(5*5)),8,-20
(3-(3*9)),8,-24
(5*(6-3)),8,15
(5*(6+8)),8,70
(9+(7*7)),8,58
(3-(4*5)),8,-17
(8*(3-8)),8,-40
(6*(7-2)),8,30
(3-(6*2)),8,-9
(3+(1*6)),8,9
(3*(3-1)),8,6
(7-(2*2)),8,3
(2-(5*1)),8,-3
(7*(9+9)),8,126
(5+(5*9)),8,50
(8*(7+1)),8,64
(7+(8*8)),8,71
(5*(6-5)),8,5
(4+(2*5)),8,14
(5+(1*2)),8,7
(4*(5-7)),8,-8
(8+(5*5)),8,33
(9-(4*7)),8,-19
(2+(9*9)),8,83
(6*(9-8)),8,6
(8*(5-2)),8,24
(1-(5*8)),8,-39
(5*(8-4)),8,20
(2*(2+4)),8,12
(3*(1-3)),8,-6
(9*(8-9)),8,-9
(6*(2-3)),8,-6
(5+(1*2)),8,7
(7*(1-8)),8,-49
(2*(4+3)),8,14
(3*(4-4)),8,0
(8+(5*1)),8,13
(9*(2-9)),8,-63
(4-(2*2)),8,0
(8*(6-3)),8,24
(9*(7-2)),8,45
(4*(8-5)),8,12
(2-(4*9)),8,-34
(1*(3-5)),8,-2
(5*(6+7)),8,65
(2*(4+8)),8,24
(6*(9+3)),8,72
(9*(3-8)),8,-45
(1+(1*5)),8,6
(4*(5-3)),8,8
(2*(9-1)),8,16
(7*(9+5)),8,98
(1*(1+1)),8,2
(1*(6+7)),8,13
(7*(1-2)),8,-7
(2-(9*9)),8,-79
(4*(8+3)),8,44
(3*(5+6)),8,33
(5*(9+3)),8,60
(5*(7-5)),8,10
(6*(9+3)),8,72
(5*(6+2)),8,40
(7+(8*3)),8,31
(3+(4*1)),8,7
(2*(1+9)),8,20
(9-(7*1)),8,2
(1*(4+7)),8,11
(1*(9+5)),8,14
(6*(4+4)),8,48
