prompt,prompt_len,target
No Ashes in the Fire,6,1
Lonely,2,0
A Sheep in the Deep,6,0
Freya,3,0
Sostiene Pereira,4,0
Worldwide Choppers,4,0
ID,2,0
I'm Carrying,5,0
Odin: Photon Sailer Starlight,7,0
"Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life",16,1
The Face in the Frost,6,1
The Hypo-Chondri-Cat,9,0
It's Superman!,6,1
Blade Runner 2: The Edge of Human,10,1
I Don't Dance,6,0
Never Leave You,4,0
The Omen Machine,4,1
California Love,3,0
God With Us,4,0
Chi lavora è perduto,6,0
The Seven Deaths of Evelyn Hardcastle,8,1
Theft by Finding: Diaries (1977–2002),17,1
Grace,2,0
"Jip, His Story",6,1
That Evening Sun,4,0
"Part 2, Sounder",7,0
Welcome to the Universe: An Astrophysical Tour,9,1
Viva Erotica,4,0
Fowl Weather,4,0
Lonely,2,0
Me Too,3,0
Allari Ramudu,5,0
Dark Fire,3,1
Two Lives,3,1
Maximum Ride: Saving the World and Other Extreme Sports,11,1
A Captain's Duty,6,1
Lilies,3,0
Touché and Go,5,0
The Miracle,3,0
American Empire: The Victorious Opposition,8,1
KDE Platform 4,6,1
Tales from the Mos Eisley Cantina,9,1
Il sorpasso,4,0
Joining You,3,0
Shoe Dog,3,1
The Artemis Fowl Files,6,1
One Woman Army,4,0
The Bad Seed,4,1
Resurrection Power,4,0
Night School,3,1
I Just Wasn't Made for These Times,10,0
Seizure,4,0
Feel Free: Essays,5,1
Arthur Rubinstein – The Love of Life,9,0
The Host,3,1
Rolling Star,3,0
Voices,2,0
The Tenth Man,4,1
The Last Lecture,4,1
The Clocks,3,1
De zaak Natalee Holloway,6,1
Bloodsucking Fiends: A Love Story,10,1
Legacy (Eight EP),6,0
Modern Day Bonnie and Clyde,6,0
Monte Carlo or Bust!,6,0
The Riddle,3,0
Issues,2,0
Into the Forest,4,1
Avilion,3,1
Freak Dance,3,0
If Beale Street Could Talk,6,1
Persuader,4,1
The CIA and the Cult of Intelligence,8,1
Grand Union: Stories,5,1
Witchcraft,3,0
No Middle Name,4,1
Irrational Exuberance,6,1
Fire & Blood,4,1
The Good people,4,1
Old Man & Me (When I Get to Heaven),12,0
Sensualidad,4,0
Wasting My Time,5,0
A Rising Thunder,4,1
Destiny's Road,5,1
Are Men Necessary? When Sexes Collide,10,1
Casino Royale,3,1
Generation X: Tales for an Accelerated Culture,9,1
At Night We Walk in Circles,7,1
Bus Stop,3,0
Men of Steel,4,0
Winnie the Pooh and the Blustery Day,10,0
The Angel's Game,6,1
Shout It Out Loud,5,0
Amusement Parks U.S.A,9,0
Plasticine Crow,4,0
On Canaan's Side,6,1
Hold You Down,4,0
The Dragonbone Chair,5,1
La Grande Vadrouille,5,0
Say Nada,3,0
The Names,3,1
Mistborn: The Hero of Ages,8,1
Beneath the Neon,4,1
Mr. Monk Goes to Germany,7,1
Les Innocents,4,0
Wacko,4,0
The Empire Strikes Back,5,1
The Legend of Wisely,6,0
To Be the Man,5,1
Gilead,3,1
La Noche de Walpurgis,7,0
Fantastic Mr Fox,4,1
It's Goin' Down,8,0
Pretties,3,1
The Last Tudor,4,1
Summer Nights,3,0
When Someone Stops Loving You,6,0
Gideon's Sword,6,1
Hard Call,3,1
It's Easy For You,7,0
Fools Die,4,1
The MasterHarper of Pern,6,1
The Caves of Steel,5,1
The Pirates! in an Adventure with Whaling,10,1
Bangarang,3,0
Yamla Pagla Deewana series,9,0
Bouncing Off the Walls,6,0
The Absent Author,4,1
The Gypsy Morph,4,1
I Blame Myself,4,0
Drive,2,0
Go Naked in the World,6,0
Color Esperanza,3,0
No Lo Trates,5,0
Baguettes in the Face,7,0
If We Hold on Together,6,0
All Over Creation,4,1
Utopia,3,0
Nor Crystal Tears,4,1
Tripwire,3,1
A House Like a Lotus,6,1
Ravelstein,3,1
The Mirror Crack'd from Side to Side,10,1
Crossroads of Twilight,5,1
Let It Snow: Three Holiday Romances,9,1
Misery,3,1
Young Man with a Horn,6,0
"Will Grayson, will grayson",7,1
The New New Deal,5,1
Sharpe's Prey,6,1
Glittering Prize,4,0
Kraken,2,1
Star 80,5,0
The Ambushers,5,0
Still Waters (Run Deep),7,0
Operation Red Jericho,4,1
Hate Story,3,0
Imperial Ambitions: Conversations with Noam Chomsky on the Post-9/11 World,19,1
(Interno Berlinese),8,0
The Earrings of Madame de…,7,0
Surrender,3,0
The Bonehunters,4,1
Forever and a Day,5,1
Star Wars: Thrawn: Alliances,9,1
"I, Alex Cross",5,1
Blood's a Rover,6,1
Solar,2,1
Hyper Sapien: People from Another Star,9,0
Renegade,3,0
For Good,3,0
Boys,2,0
Popcorn,2,1
Subscribed: Why the Subscription Model Will Be Your Company's Future – and What to Do About It,21,1
Entertainer,3,0
Welcome to Curiosity,4,0
Breaking the Surface,4,1
Spike and Tyke,5,0
Rent,2,0
Timelike Infinity,4,1
How to Hook Up Your Home Theater,8,0
Why Don't You & I,8,0
Taste (Make It Shake),7,0
Down a Dark Hall,5,1
This Storm,3,1
Telegraph Avenue,4,1
Homeward Bound: The Incredible Journey,8,0
Rise of the Ogre,5,1
A Wolf at the Table,6,1
Bloomability,4,1
True You: A Journey to Finding and Loving Yourself,11,1
Skeleton Coast,3,1
True You: A Journey to Finding and Loving Yourself,11,1
Feline Frame-Up,6,0
No End,3,0
Second Glance,3,1
Cry Uncle!,4,0
Daasi,3,0
Ulysses,3,0
I Am,3,0
The White Princess,4,1
I Love You,4,0
Mafia Queens of Mumbai,5,1
Westlife – Our Story,6,1
The Thirteenth Tale,4,1
Master of the Flying Guillotine,7,0
"Why We Look, Smell, Taste, Feel, and Act the Way We Do",17,1
Yakuza Graveyard,5,0
Tsubomi,4,0
"Faraway, So Close!",7,0
The Bourne Legacy,4,1
The Cross and the Switchblade,7,1
The Twenty-Seventh City,6,1
Tales of the Bounty Hunters,6,1
Tus Besos,4,0
About a Boy,4,1
The Last Days,4,1
Ghosttown,3,0
Nightworld,3,1
Activated,2,0
Tales from Jabba's Palace,8,1
Wife to be Sacrificed,6,0
The Terminal Man,4,1
Scorpius,3,1
Dancing Through Life,4,0
Stars in Shorts,4,0
His Majesty's Dragon,6,1
1985,5,1
I Do,3,0
Saints of the Shadow Bible,6,1
Rosa,2,0
El Amor de Mi Vida,6,0
Tomber la chemise,5,0
"Merry Christmas, Alex Cross",6,1
Champions,2,0
Mr. Monk Goes to Hawaii,7,1
The Cabinet of Curiosities,7,1
The Legend of Wooley Swamp,7,0
Auberge,3,0
The Nature and Origins of Mass Opinion,8,1
Claws for Alarm,5,0
Byomkesh Gotro,6,0
Love Is Wicked,4,0
The Dark Tower:,5,1
Summer Days,3,0
1945,5,1
The Samurai's Garden,6,1
Forever and a Day,5,1
The Fall,3,1
Artemis Fowl,4,1
Galliyan,4,0
Baby Did a Bad Bad Thing,7,0
Drop It on Me,5,0
Starbook,3,1
Pushing Ice,3,1
Eiffel I'm in Love,8,0
Emil i Lönneberga,8,0
Birdsong,3,1
Jai Chiranjeeva,6,0
De zaak Natalee Holloway,6,1
The Million Pound Note,5,0
(There's A) Fire in the Night,11,0
Atlantis Found,4,1
The Blood Doctor,4,1
The Truth About Forever,5,1
Hella Hoes,5,0
She Knows,3,0
Bloodfist VI: Ground Zero,7,0
Immortals,4,0
We Have Always Lived in the Castle,8,1
"Denias, Senandung Di Atas Awan",10,0
Knuffle Bunny Too: A Case of Mistaken Identity,13,1
Children of Blood and Bone,6,1
Love Does,3,1
We Are One (Ole Ola),8,0
22,3,0
Le Magnifique,4,0
Blacklist,3,1
The Beardless Warriors,5,1
The Legend of Marilyn Monroe,6,0
The House of Silk,5,1
Bury the Chains,5,1
Satan's Waitin',7,0
Republic Commando: Triple Zero,6,1
The Hours,3,1
Wobble,4,0
Soul Harvest: The World Takes Sides,8,1
Hard Call,3,1
Really Love You,4,0
The Women of the Cousins' War,8,1
Nancy Drew and the Secret of the Old Clock,10,1
Lullaby of Broadway,5,0
World Tales,3,1
The Twelve Months,4,0
The Women,3,1
Sunset Park,3,1
Spoilt Rotten: The Toxic Cult of Sentimentality,11,1
The Rational Optimist,5,1
Down to the Honkytonk,8,0
KK,2,0
Jungle Boogie,3,0
Believers,4,0
The House Where Evil Dwells,7,0
The Hawaiians,4,0
The Magic Riddle,4,0
I Like the Way,5,0
Greenlight,3,0
Ermo,3,0
The Affair,3,1
(The Story of Cinderella),7,0
A Ghost in Monte Carlo,6,1
Say Something,3,0
Hold You Tight,4,0
The Labyrinth of the Spirits,6,1
Jewels,3,1
Cat Scratch Fever,4,0
Lunar Park,3,1
Anno Domini 1573,8,0
The Shiva Option,4,1
Thunderball,3,1
The Bramble Bush,5,0
New Moon,3,1
Life #9,4,0
You Haven't Done Nothin',9,0
Il campo del vasaio,7,1
The Heart Part 4,6,0
Vallista,3,1
The Solomon Curse,4,1
Because of the Cats,5,0
Death in the Andes,5,1
2312,5,1
The Fall,3,1
Night of Fear,4,0
Prisoner of the State: The Secret Journal of Premier Zhao Ziyang,15,1
Tara Road,3,1
The Oath of the Vayuputras,9,1
Texas Lightning,3,0
Weak Heart,3,0
Roots: The Saga of an American Family,9,1
Bed,2,0
Becoming Naomi León,4,1
"No, They Can't: Why Government Fails – But Individuals Succeed",16,1
Stranger in a Strange Land,6,1
The Overachievers,5,1
Child of Winter (Christmas Song),8,0
What I Am,4,0
After Atlas,3,1
Have a Nice Day!: A Tale of Blood and Sweatsocks,13,1
Ripley Under Water,5,1
Teeth,2,0
Veettoda Mappillai,6,0
Survivor's Quest,5,1
Old Glory,3,0
Good Boy!,4,0
Joggers' Park,5,0
Even Dogs in the Wild,6,1
"Will Grayson, will grayson",7,1
The Short Second Life of Bree Tanner,8,1
Start-up Nation: The Story of Israel's Economic Miracle,14,1
When Breath Becomes Air,5,1
Cycles of Time: An Extraordinary New View of the Universe,12,1
When I Kissed You,6,0
When You Are Engulfed in Flames,9,1
The Broken Sword,4,1
Slow Man,3,1
Of Mice and Men,5,0
Pyar Kiya To Darna Kya,10,0
Asha Jyoti,5,0
Hello-Goodbye,4,0
Little Baby Nothing,4,0
Slow Man,3,1
Jerusalem: The Biography,5,1
Doomed,3,1
The Trick Is to Keep Breathing,7,0
The Golden Spiders,4,1
Politics,2,0
Cities of the Plain,5,1
Play Ball,3,0
12th of Never,6,1
The Candy Shop War,5,1
An Equal Music,4,1
How Can I Love You More?,8,0
The Super,3,0
Transfer of Power,4,1
The Voice of the Violin,6,1
City Lights,3,0
Ernest Borgnine on the Bus,8,0
Looney Tunes Golden Collection: Volume 2,10,0
Nasty,2,0
Tata Birla Madhyalo Laila,9,0
Warcross,3,1
The Profane Exhibit,5,0
The Rooster Bar,4,1
Ohio Is for Lovers,5,0
The People That We Love,6,0
Tempest,3,0
The Plains of Passage,5,1
Knights,2,0
Sound of Madness,4,0
Moment 4 Life,5,0
Revelation,2,1
On Her Majesty's Secret Service,8,1
Out of the Dark,5,1
Thunderball,3,1
It's Not About the Bike: My Journey Back to Life,14,1
Imperium,3,1
The Heroin Diaries: A Year in the Life of a Shattered Rock Star,17,1
Sundays at Tiffany's,7,1
It Doesn't Have to Be,8,0
Prey,3,1
Breathing Underwater,3,0
"Rain, Rain .. Come Again",7,0
The Beatles: The First U.S. Visit,11,0
Main Bhi Ladki Hoon,6,0
The Cabinet of Curiosities,7,1
"Can't Get Enough of Your Love, Babe",11,0
One Rainy Day in May,6,1
Ro.Go.Pa.G,8,0
The French Lieutenant's Woman,7,0
Le Marginal,3,0
Sweet Mud,3,0
We Got the Neutron Bomb: The Untold Story of L.A. Punk,16,1
Jinx,3,1
Winter Cherry,3,0
Here I Am,4,0
Theme One,3,0
Never Send Flowers,4,1
The Good Guy,4,1
Ship of Destiny,4,1
La Nuit des Traquées,6,0
Mr. Monk on Patrol,6,1
The Truth About Forever,5,1
Byte,2,0
(Une Aussi Longue Absence),8,0
Catching Fire,3,1
Start-up Nation: The Story of Israel's Economic Miracle,14,1
Thank You Baby! (For Makin' Someday Come So Soon),16,0
I Am America,4,1
Ribsy,3,1
No Line on the Horizon,6,0
The Codex,3,1
The Mermaid Chair,4,1
One for the Money,5,1
Angel of Darkness,4,1
The Short Second Life of Bree Tanner,8,1
Orange County,3,0
The Rational Optimist,5,1
Charlie and the Chocolate Factory,6,1
The Twelve Days of Dash & Lily,8,1
The Runner Stumbles,5,0
Hello Friend,3,0
I Was Country When Country Wasn't Cool,10,0
Jinx,3,1
Safe Haven,3,1
Shocking Dark,4,0
Housefull Franchise,4,0
Sin,2,0
"The 5,000 Fingers of Dr. T",13,0
Dragon Teeth,3,1
Carry On Cruising,5,0
Between the Assassinations,5,1
Antonia and Jane,5,0
Guilty Wives,3,1
Empire of Ivory,4,1
Charles and Diana: Unhappily Ever After,9,0
Ten Big Ones,4,1
Mahaul Theek Hai,6,0
Acid Row,3,1
Fat,2,0
Ostitto,4,0
Here I Go Again,5,0
The Thirteenth Tale,4,1
En Iniye Ponnilave,7,0
The Siege of Malta,5,1
Impulse,2,1
Everything to Me,4,0
Adrian Mole and the Weapons of Mass Destruction,9,1
Make It Real,4,0
The Whole Truth,4,1
Aagneyam,5,0
Whistle Down the Wind,6,1
A Perfect Getaway,5,0
Playing It My Way,5,1
Timequake,3,1
Atlas Shrugged,5,0
Darpan Chhaya 2,7,0
Freddy and Fredericka,5,1
The Great War: American Front,7,1
Road to Nandikadal,6,1
Bless This House,4,0
Fatal Fury: Legend of the Hungry Wolf,9,0
After the Darkness,4,1
Walking on Glass,4,1
We Need to Talk About Kevin,7,1
A Decent Ride,4,1
Disappear,2,0
View from a Bridge,5,0
Mother Carey's Chickens,6,1
Don,2,0
Gable and Lombard,5,0
Happiness,2,0
The Master of Petersburg,5,1
"Full Dark, No Stars",6,1
The Art of Fiction,5,1
Carnival Nights,3,0
The Patriots,3,0
Guns of Darkness,4,0
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,21,1
LAPD '53,6,1
A Ghost in Monte Carlo,6,1
"Why We Look, Smell, Taste, Feel, and Act the Way We Do",17,1
Addicted,3,0
Alfred Hitchcock and the Making of Psycho,8,1
Back in Love Again,5,0
The Dreams in the Witch House and Other Weird Stories,11,1
La vacanza,3,0
Sphere,2,1
The Empire Strikes Back,5,1
Marfa Girl,4,0
The Abominable Snow Rabbit,7,0
Hello Down There,4,0
Meeting People Is Easy,5,0
Ali Baba and the Forty Thieves,7,0
When Breath Becomes Air,5,1
Haters,3,0
Let Me Introduce You to the Family,8,0
The Little Theatre of Jean Renoir,7,0
Tanequil,4,1
It's Over,5,0
Happy Song,3,0
These Hard Times,4,0
"The Long Take, or A Way to Lose More Slowly",12,1
The Simple Truth,4,1
Me Llamas,4,0
City of Bones,4,1
Address Na (No Address),7,0
Earth Is Room Enough,5,1
Naukar Biwi Ka,6,0
"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",18,1
The Pirate,3,0
"Paths, Dangers, Strategies",6,1
Waiting for the Barbarians,6,1
The Hidden Connections,4,1
Disengage,3,0
Sucker's Portfolio,6,1
Lift Off,3,0
The Dreamseller: The Calling,7,1
The Other Queen,4,1
I Don't Think I Will,8,0
Bewafai,4,0
Mr. Monk Gets Even,6,1
Pennin Manathai Thottu,9,0
Can't Keep a Good Man Down,9,0
Run It!,4,0
Foley Is Good: And the Real World Is Faker Than Wrestling,14,1
Be There or Be Square,6,0
League of Dragons,4,1
Brainstorm,3,0
Sparks,2,0
P Storm,3,0
Sanctify,4,0
To Hare is Human,5,0
Inexcusable,5,1
Judas Rising,3,0
Portrait of Jason,4,0
My God Is the Sun,6,0
Prey,3,1
Sexy Susan Sins Again,5,0
Calamity Jane,5,0
Dino: Living High in the Dirty Business of Dreams,11,1
Talk About Our Love,5,0
You Love Us (Heavenly Version),8,0
Me Enamoré,5,0
Bleachers,3,1
Theodore Boone: The Activist,7,1
Looney Tunes Golden Collection: Volume 5,10,0
Mass Effect: Andromeda,5,1
The Wind Blows,5,0
Paladin of Souls,4,1
Kasaragod Khader Bhai,7,0
The Narrow Way,4,0
All We Needed,4,0
Doxology,4,1
"Not with My Wife, You Don't!",11,0
Took Us a Break,5,0
The Dark Tower,4,1
"Oh, Men! Oh, Women!",9,0
Start Me Up,4,0
Dark Visions,3,1
Our Story,3,1
The Lords of the North,6,1
Tales from Jabba's Palace,8,1
Ghalib Danger,5,1
The Enchantress of Florence,7,1
"Three Roads to Quantum Gravity: A New Understanding of Space, Time and the Universe",17,1
Looney Tunes Golden Collection: Volume 3,10,0
Germany in Autumn,4,0
The Bartender and the Thief,7,0
The Kingmaker's Daughter,7,1
"White, Discussion",4,0
Bitch Lasagna,4,0
Come See About Me,5,0
Hold Me,3,0
Muzzle Tough,4,0
River of Blue Fire,5,1
Dracula: Pages from a Virgin's Diary,10,0
The Lieutenant Wore Skirts,7,0
The Kingdom,3,1
Where's Wally Now?,7,1
Wonders of the Sea 3D,9,0
Into the Forest,4,1
Born to Run,4,0
I Girasoli (Sunflower),7,0
Beastly,3,1
Absolutely American,3,1
Wise Blood,3,1
Walls,2,0
The Chronicles of Riddick: Dark Fury,9,0
Lunch Box,3,0
Promise of Blood,4,1
Tatooine Ghost,5,1
Don't Miss It,6,0
A Sleeping Life,4,1
Bringing Down the House,5,1
House of Cards: A Tale of Hubris and Wretched Excess on Wall Street,17,1
The Ever After,4,0
Nightmare,2,0
The New Rebellion,4,1
The Initiation,3,1
Doesn't Matter (Thief of the Sun),11,0
The Brooklyn Follies,5,1
Today Will Be Different,5,1
Shoe Dog,3,1
Soldier of Love,4,0
Sivaranjiniyum Innum Sila Pengalum,10,0
Feel Good,3,0
Many Waters,3,1
Marte Dam Tak,5,0
The Fifth Season,4,1
Eternity Road,4,1
Bright Future,3,0
Water Birds,3,0
Land of the Free,5,0
Carrington V.C,6,0
Sea Glass,3,1
Vermeer's Hat,6,1
Hella Nation,4,1
Liberal Fascism,3,1
Religious,2,0
The Man Who Came Back,6,0
If I Did It,5,1
Khartoum,4,0
The Mermaid Chair,4,1
Seven Wonders of the World,6,0
"You Shoot, I Shoot",6,0
Ship of Magic,4,1
One,2,0
Drive: The Surprising Truth About What Motivates Us,12,1
Dot and the Kangaroo,5,0
Race for the Yankee Zephyr,6,0
The Saint of Fort Washington,6,0
Double Cross,3,1
Bug,2,0
Sharpe's Trafalgar,6,1
Pretties,3,1
Golden Boy,3,1
The Courtship of Eddie's Father,9,0
The Pirates! in an Adventure with Communists,9,1
Shudra: The Rising,6,0
Perfect Way,3,0
Tripwire,3,1
Mere Jeevan Saathi,6,0
Certified Gangstas,4,0
Memories Back Then,4,0
Straight Up,3,0
Distance,2,0
Gotham: A History of New York City to 1898,15,1
A Decent Ride,4,1
Letter to God,4,0
Triumphant (Get 'Em),8,0
Rare Objects,3,1
Juice,2,0
Persuader,4,1
Long Way Down,4,0
Pratibad,4,0
"Got the Life: My Journey of Addiction, Faith, Recovery, and Korn",16,1
Dark Lord: The Rise of Darth Vader,9,1
Chance no Junban,5,0
Manithan Maravillai,6,0
Bharath Stores,4,0
The Anatomy of Revolution,5,1
All Music Guide to Jazz,6,1
Prison on Fire,4,0
Catchy Song,4,0
The Spy,3,1
Nightlight,3,0
Paladin of Souls,4,1
Ressurection Joe,5,0
The Golden House,4,1
Tales from Jabba's Palace,8,1
The Rising: Antichrist is Born/Before They Were Left Behind,14,1
योद्धा,4,0
Buzzcut Season,4,0
Bandages,3,0
Manam,3,0
The Yankee Years,4,1
I Gotcha,4,0
Five Point Someone: What not to do at IIT,11,1
I Don't Believe You (She Acts Like We Never Have Met),16,0
Something New,3,0
The Dragon and the George,6,1
Strobe,3,0
Sweet Talkin' Woman,6,0
1945,5,1
The Shadow of Saganami,6,1
All the Devils Are Here,6,1
Samiran Barua Ahi Ase,8,0
The Luxe,3,1
Theft: A Love Story,6,1
Bread and Tulips,5,0
Mister B. Gone,5,1
The Wedding of Lilli Marlene,6,0
Book of Night With Moon,6,1
Idea Man: A Memoir by the Cofounder of Microsoft,12,1
Sharpe's Eagle,6,1
The Doctor and the Devils,6,0
State of My Head,5,0
Sag Harbor,3,1
Thirupathi,4,0
Popular,2,0
The Romantic Englishwoman,5,0
The Race Beat,4,1
Two Experts Pick the Greatest,6,1
Through the Valley of the Nest of Spiders,9,1
Buli,3,0
An Anthropologist on Mars,6,1
Spook Country,4,1
Right Now,3,0
Dominion,3,1
Sweet Mud,3,0
Language,2,0
Holy Smoke,3,0
Jaan Tere Naam,5,0
Choto Mate Kudasai!,8,0
I Wanna Hold You,5,0
Raqeeb: Rivals in Love,8,0
Red Riding Hoodwinked,6,0
An Appetite for Wonder,5,1
Smith of Wootton Major,7,1
Bid Time Return,4,1
Divine Madness,3,1
Simha,3,0
City of Golden Shadow,5,1
"Fengming, a Chinese Memoir",7,0
The Party Continues,4,0
Hokuriku Proxy War,6,0
"Alice, Sweet Alice",5,0
The Cure,3,0
Carry on at Your Convenience,6,0
Mask in Blue,4,0
Fifteen Dogs: An Apologue,7,1
An Anthropologist on Mars,6,1
Indomitable,4,1
Made to Stick,4,1
Kaneez,3,0
Five Days from Home,5,0
Care Bears Movie II:,6,0
The Twenty-Seventh City,6,1
The Light of Other Days,6,1
La Traversée de Paris,6,0
The Party: The Secret World of China's Communist Rulers,14,1
Home and Dry,4,0
No Complaints,3,0
Face to the Floor,5,0
The Adventure of Sudsakorn,7,0
Pray the Devil Back to Hell,7,0
Anansi Boys,4,1
The Manchurian Candidate,5,1
Sex & Drugs & Rock & Roll,8,0
All the Fine Young Cannibals,8,0
Delicate Sound of Thunder,6,0
To Brave Alaska,4,0
T-Shirt,4,0
Micro,2,1
A Meeting at Corvallis,6,1
Blood and Smoke,4,1
War Requiem,3,0
Espoir: Sierra de Teruel,8,0
"From Russia, with Love",6,1
My Girlfriend's Boyfriend,6,0
The Pirate King,4,1
Mickey's Monkey,5,0
Mind's Eye,5,0
Varsha,3,0
Kiss Kiss,3,0
Excursion toTindari,6,1
Từ hôm nay (Feel Like Ooh),9,0
Nevada,2,1
Wichita Lineman,5,0
Thunderball,3,1
Who Am I,4,0
Maryan,3,0
The Little Girl I Once Knew,7,0
Sigaram Thodu,5,0
The 158-Pound Marriage,9,1
I Cried for You,6,0
Love Zone,3,0
Action,2,0
The Proud One,4,0
Foreign Land,3,0
Firestarter,3,1
Stree,3,0
Starbook,3,1
My Year of Meats,6,1
An Alligator Named Daisy,5,0
Blade Runner 2: The Edge of Human,10,1
Fatherland,3,1
Manam,3,0
Earth Is Room Enough,5,1
When True Night Falls,5,1
Speak Now,3,0
Sharpe's Escape,6,1
Elantris,4,1
Dare You to Move,5,0
Charlie and the Chocolate Factory,6,1
Impulse,2,1
Nemesis 3: Prey Harder,8,0
Rewired: The Post-Cyberpunk Anthology,10,1
Blind Lake,3,1
Fool for You,4,0
The Cold Six Thousand,5,1
The Greatest Show on Earth: The Evidence for Evolution,11,1
Sins of Empire,5,1
Jonaki,3,0
Inní mér syngur vitleysingur,11,0
Bharath Stores,4,0
Mr. Monk and the Dirty Cop,8,1
The Profession of Arms,5,0
Andersonville,3,1
Take Me to the Light,6,0
Dead or Alive 2: Birds,8,0
All Music Guide to Jazz,6,1
Tempus,3,1
Brokenhearted,3,0
Lustrum,3,1
Champagne for One,4,1
Children of the Fleet,5,1
Aural Psynapse,6,0
Eragon,3,1
Beyond Einstein: The Cosmic Quest for the Theory of the Universe,13,1
The Book of Bunny Suicides: Little Fluffy Rabbits Who Just Don't Want to Live Any More,21,1
Gold Forever,3,0
Tales from Jabba's Palace,8,1
Shiki-Jitsu,6,0
I'm Gonna Sit Right Down and Cry (Over You),14,0
Carry On Emmannuelle,6,0
Anathem,4,1
Astrophysics for People in a Hurry,8,1
Mask of the Avenger,5,0
The Knife That Killed Me,6,0
Run Away with Me,5,0
An Equal Music,4,1
Yodha,3,0
The Lords of the North,6,1
Ebolusyon ng Isang Pamilyang Pilipino,13,0
The Kingmaker's Daughter,7,1
LMK (What's Really Good),10,0
Seizure,4,0
Washington's Spies: The Story of America's First Spy Ring,15,1
The Pluto Files,4,1
Changes,2,0
Cowboys Like Us,5,0
Candle of Life,4,0
Goliath,3,1
Goliath,3,1
Straight Flush,3,1
Fergalicious,4,0
The Taming of the Queen,7,1
But What If We're Wrong? Thinking About the Present As If It Were the Past,19,1
More Than Physical,4,0
Will Vinton's,6,0
Tarzan Goes to India,6,0
The First Confessor: The Legend of Magda Searus,12,1
Pretty Wings,3,0
Adjustment Day,3,1
Police Story,3,0
Bewafai,4,0
Knuffle Bunny Too: A Case of Mistaken Identity,13,1
Hooligan Sparrow,4,0
Better When I'm Dancin',9,0
Infinity Blade: Awakening,5,1
The Hills Have Eyes Part II,7,0
The Bungalow Mystery,4,1
Loving Someone,3,0
Everybody Wants to Rule the World,7,0
Behind the Candelabra: My Life with Liberace,12,1
Parichay,4,0
Master of the World,5,0
The Lost City of Faar,7,1
Torture Garden,4,0
Freya,3,0
The Autumn Republic,4,1
A Bridge Too Far,5,0
So Anxious,4,0
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,21,1
Faded,3,0
In Watermelon Sugar,4,1
Be a Light,4,0
Beyond the Door,4,0
Club Rocker,3,0
I Get Lonely,4,0
High Society,3,1
The Story of Martha,5,1
Pennin Manathai Thottu,9,0
Winnetou and the Crossbreed,8,0
The Old Republic: Fatal Alliance,7,1
I Do What I Do,6,1
The Luxe,3,1
Earth Unaware,4,1
Say Nothing: A True Story of Murder and Memory in Northern Ireland,14,1
Principles of Corporate  Finance,6,1
Night of the Living Dead 3D: Re-Animation,13,0
Black Powder War,4,1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",15,1
World Tales,3,1
Close My Eyes,4,0
The Young Doctors,4,0
Innocent,3,1
High Fidelity,3,1
Playing It My Way,5,1
Love Zone,3,0
The Dark Tower V:,6,1
Triggered (Freestyle),6,0
Mefisto in Onyx,6,1
A Borrowed Man,5,1
The Shortcut,3,0
Disco Bloodbath,4,1
The Book of Fate,5,1
Private,2,1
The Rubber Gun,4,0
Sri Krishnavataram,6,0
The Eagle's Prey,6,1
Fads and Fallacies in the Name of Science,11,1
The Tao of Wu,5,1
Nowadays,2,0
Exo,2,1
The Ignorant Fairies,6,0
Labyrinth of Evil,5,1
The Beautiful Legs of Sabrina,6,0
Barcelona: A Love Untold,6,0
The Fight for Truth,5,1
Another World,3,0
Ancient Evil: Scream of the Mummy,8,0
Isabel,2,0
Battle Cry,3,0
Fraternity Vacation,4,0
Hold On,3,0
The Rivers of Zadaa,7,1
Separated,2,0
Aathi,3,0
Impulse,2,1
"Harry, A History",5,1
The Shape of Water,5,1
Games Wizards Play,4,1
Lullaby,3,1
Where's Wally Now?,7,1
Goody Two Shoes,5,0
Salem Falls,3,1
"My Sister, My Love",6,1
The Bones of Grace,5,1
Winter Cherry,3,0
The Dark Tower:,5,1
Satyam Shivam Sundaram,8,0
The Lost World,4,1
Hickory Dickory Dock,6,1
For Bad Boys Only,5,0
Clockwork Prince,4,1
Moving,2,0
Play Their Hearts Out,5,1
Til It Happens to You,6,0
Flicker,3,0
The Dragon Reborn,4,1
Strongest,3,0
What the Dead Know,5,1
The Lost City of Faar,7,1
Jinx,3,1
The Secret Scripture,4,1
Brigadoon,4,0
Anansi Boys,4,1
God of Gamblers 3: The Early Stage,11,0
Tangerine,3,0
Sideways Stories from Wayside School,8,1
The Call of the Wild,6,0
Wonderstruck,3,1
"Trust Me, I'm Dr. Ozzy: Advice from Rock's Ultimate Survivor",19,1
Joe the King,4,0
Our Moon has Blood Clots : The Exodus of the Kashmiri Pandits,16,1
A Constellation of Vital Phenomena,6,1
Only Love,3,0
Fight Back to School III,6,0
(The Art of Winning an Unfair Game),11,1
Catch-22,5,1
The Monkey Wrench Gang,5,1
