prompt,prompt_len,target
"Calculate 2 + 8 =
A.11 B.20 C.10 D.9",24,0
"Calculate 24 * 919 =
A.22288 B.21824 C.22066 D.22056",40,0
"Calculate 1880 / 40 =
A.48 B.46 C.47 D.57",29,0
"Calculate 688 / 8 =
A.96 B.86 C.87 D.85",27,0
"Calculate 83 * 8 =
A.664 B.672 C.674 D.656",30,1
"Calculate 9024 / 564 =
A.15 B.26 C.17 D.16",30,0
"Calculate 601 - 3 =
A.598 B.542 C.654 D.608",31,1
"Calculate 50 + 34 =
A.84 B.83 C.94 D.85",27,1
"Calculate 607 * 101 =
A.61307 B.60843 C.61317 D.61771",41,1
"Calculate 535 / 1 =
A.535 B.539 C.531 D.545",31,1
"Calculate 24840 / 690 =
A.35 B.37 C.36 D.46",31,0
"Calculate 2 + 819 =
A.821 B.813 C.829 D.831",31,1
"Calculate 66 - 9 =
A.58 B.56 C.67 D.57",26,0
"Calculate 34 * 733 =
A.24922 B.25154 C.24690 D.24932",40,1
"Calculate 7 + 71 =
A.71 B.85 C.88 D.78",26,0
"Calculate 914 - 50 =
A.872 B.874 C.856 D.864",32,0
"Calculate 37 + 53 =
A.90 B.91 C.100 D.89",28,1
"Calculate 612 / 68 =
A.8 B.10 C.9 D.19",26,0
"Calculate 4 - 54 =
A.-50 B.-51 C.50 D.-49",26,1
"Calculate 770 * 49 =
A.41266 B.34194 C.37740 D.37730",40,0
"Calculate 493 - 49 =
A.444 B.440 C.448 D.454",32,1
"Calculate 8 * 59 =
A.482 B.472 C.468 D.476",30,0
"Calculate 6 * 217 =
A.1302 B.1317 C.1312 D.1287",35,1
"Calculate 2880 / 40 =
A.72 B.82 C.65 D.79",29,1
"Calculate 3 - 2 =
A.0 B.1 C.2 D.11",22,0
"Calculate 61 - 7 =
A.54 B.55 C.64 D.53",26,1
"Calculate 2 + 42 =
A.45 B.44 C.43 D.54",26,0
"Calculate 7050 / 94 =
A.75 B.68 C.85 D.82",29,1
"Calculate 8 + 53 =
A.61 B.60 C.62 D.71",26,1
"Calculate 594486 / 909 =
A.664 B.654 C.662 D.646",36,0
"Calculate 846 - 908 =
A.-63 B.-61 C.62 D.-62",29,0
"Calculate 2 + 6 =
A.8 B.9 C.7 D.18",22,1
"Calculate 602 - 29 =
A.573 B.517 C.583 D.629",32,1
"Calculate 501 * 0 =
A.0 B.1 C.-1 D.10",24,1
"Calculate 14 - 7 =
A.7 B.17 C.6 D.8",23,1
"Calculate 187 + 888 =
A.1075 B.1085 C.1067 D.1083",37,1
"Calculate 41 + 847 =
A.896 B.888 C.880 D.898",32,0
"Calculate 66 + 387 =
A.453 B.463 C.449 D.457",32,1
"Calculate 17 + 63 =
A.80 B.79 C.81 D.90",27,1
"Calculate 3 - 41 =
A.38 B.-39 C.-37 D.-38",26,0
"Calculate 4 - 89 =
A.-86 B.-85 C.85 D.-84",26,0
"Calculate 9 - 323 =
A.-315 B.-314 C.314 D.-313",31,0
"Calculate 79 - 87 =
A.-8 B.-9 C.-7 D.8",23,1
"Calculate 51 + 63 =
A.114 B.124 C.115 D.113",31,1
"Calculate 810 - 6 =
A.804 B.796 C.814 D.812",31,1
"Calculate 57 - 55 =
A.12 B.2 C.1 D.3",24,0
"Calculate 62 - 10 =
A.51 B.53 C.52 D.62",27,0
"Calculate 674 - 41 =
A.695 B.633 C.643 D.571",32,0
"Calculate 98 - 53 =
A.44 B.55 C.45 D.46",27,0
"Calculate 5 - 451 =
A.-447 B.446 C.-445 D.-446",31,0
"Calculate 434 / 217 =
A.12 B.1 C.3 D.2",26,0
"Calculate 569 + 3 =
A.572 B.628 C.582 D.516",31,1
"Calculate 50 + 327 =
A.377 B.373 C.381 D.387",32,1
"Calculate 81 + 23 =
A.103 B.104 C.114 D.105",31,0
"Calculate 75696 / 83 =
A.912 B.922 C.904 D.920",34,1
"Calculate 5828 / 94 =
A.62 B.61 C.72 D.63",29,1
"Calculate 543 * 998 =
A.541914 B.545621 C.541924 D.538207",45,1
"Calculate 86 - 690 =
A.-604 B.-603 C.-605 D.604",32,1
"Calculate 93 + 29 =
A.122 B.123 C.132 D.121",31,1
"Calculate 13020 / 310 =
A.42 B.41 C.43 D.52",31,1
"Calculate 25 * 725 =
A.16357 B.19893 C.18125 D.18135",40,0
"Calculate 656 * 2 =
A.1312 B.1327 C.1297 D.1322",35,1
"Calculate 7150 / 110 =
A.65 B.75 C.64 D.66",30,1
"Calculate 314 + 834 =
A.1158 B.1148 C.1259 D.1037",37,0
"Calculate 29 + 56 =
A.85 B.86 C.95 D.84",27,1
"Calculate 983 * 375 =
A.368635 B.368625 C.372332 D.364918",45,0
"Calculate 6 - 0 =
A.6 B.5 C.16 D.7",22,1
"Calculate 420 + 854 =
A.1397 B.1274 C.1151 D.1284",37,0
"Calculate 9 - 94 =
A.-85 B.-86 C.-84 D.85",26,1
"Calculate 99 + 7 =
A.107 B.116 C.105 D.106",30,0
"Calculate 1419 / 3 =
A.473 B.483 C.477 D.469",32,1
"Calculate 578 + 43 =
A.621 B.559 C.631 D.683",32,1
"Calculate 2 - 73 =
A.-71 B.71 C.-72 D.-70",26,1
"Calculate 5 - 7 =
A.-2 B.-3 C.-1 D.2",21,1
"Calculate 6 * 218 =
A.1323 B.1308 C.1293 D.1318",35,0
"Calculate 77 - 9 =
A.78 B.68 C.69 D.67",26,0
"Calculate 89 * 337 =
A.30225 B.29761 C.29993 D.30003",40,0
"Calculate 61 - 77 =
A.-16 B.-17 C.16 D.-15",27,1
"Calculate 662305 / 745 =
A.881 B.897 C.899 D.889",36,0
"Calculate 47 - 8 =
A.39 B.38 C.40 D.49",26,1
"Calculate 81 + 983 =
A.1064 B.1056 C.1074 D.1072",36,1
"Calculate 4 * 636 =
A.2544 B.2554 C.2789 D.2299",35,1
"Calculate 15 - 53 =
A.-39 B.-38 C.38 D.-37",27,0
"Calculate 396 / 33 =
A.12 B.22 C.13 D.11",28,1
"Calculate 93 - 20 =
A.73 B.80 C.66 D.83",27,1
"Calculate 587314 / 922 =
A.637 B.647 C.699 D.575",36,1
"Calculate 7 - 423 =
A.-416 B.-417 C.416 D.-415",31,1
"Calculate 878 * 817 =
A.724739 B.717336 C.709913 D.717326",45,0
"Calculate 883 - 9 =
A.882 B.866 C.884 D.874",31,0
"Calculate 380400 / 951 =
A.400 B.404 C.396 D.410",36,1
"Calculate 575 - 3 =
A.572 B.582 C.628 D.516",31,1
"Calculate 495 - 77 =
A.418 B.422 C.428 D.414",32,1
"Calculate 59 - 3 =
A.66 B.55 C.57 D.56",26,0
"Calculate 36 - 37 =
A.1 B.-2 C.-1 D.0",23,0
"Calculate 9 - 75 =
A.-66 B.66 C.-67 D.-65",26,1
"Calculate 778 * 9 =
A.7060 B.6944 C.7002 D.7012",35,0
"Calculate 5 * 471 =
A.2576 B.2134 C.2365 D.2355",35,0
"Calculate 375 * 983 =
A.368625 B.368635 C.372332 D.364918",45,1
"Calculate 414 * 252 =
A.103401 B.105255 C.104338 D.104328",45,0
"Calculate 52 + 6 =
A.68 B.58 C.57 D.59",26,0
"Calculate 105 * 0 =
A.0 B.-1 C.10 D.1",24,1
"Calculate 282 / 6 =
A.47 B.48 C.57 D.46",27,1
"Calculate 2007 / 3 =
A.661 B.677 C.679 D.669",32,0
"Calculate 4200 / 140 =
A.30 B.31 C.29 D.40",30,1
"Calculate 246 - 628 =
A.382 B.-381 C.-383 D.-382",33,0
"Calculate 72 - 817 =
A.-746 B.745 C.-745 D.-744",32,0
"Calculate 8 + 3 =
A.10 B.21 C.12 D.11",25,0
"Calculate 55 - 50 =
A.5 B.15 C.4 D.6",24,1
"Calculate 1 - 297 =
A.-296 B.-295 C.296 D.-297",31,1
"Calculate 46 - 0 =
A.46 B.47 C.45 D.56",26,1
"Calculate 0 / 97 =
A.0 B.1 C.10 D.-1",23,1
"Calculate 85 - 56 =
A.28 B.30 C.29 D.39",27,0
"Calculate 271 * 426 =
A.115456 B.114519 C.115446 D.116373",45,0
"Calculate 829 * 651 =
A.539679 B.543386 C.535972 D.539689",45,1
"Calculate 82 - 2 =
A.80 B.81 C.90 D.79",26,1
"Calculate 0 + 14 =
A.13 B.24 C.15 D.14",26,0
"Calculate 6 - 63 =
A.-58 B.57 C.-56 D.-57",26,0
"Calculate 546 * 24 =
A.13104 B.12988 C.13114 D.13220",40,1
"Calculate 0 / 97 =
A.0 B.1 C.10 D.-1",23,1
"Calculate 353 + 980 =
A.1333 B.1348 C.1318 D.1343",37,1
"Calculate 94250 / 325 =
A.318 B.290 C.262 D.300",35,0
"Calculate 5760 / 60 =
A.96 B.95 C.106 D.97",30,1
"Calculate 662 - 80 =
A.638 B.582 C.592 D.526",32,0
"Calculate 405875 / 955 =
A.421 B.425 C.435 D.429",36,0
"Calculate 42 + 2 =
A.44 B.43 C.45 D.54",26,1
"Calculate 757 - 522 =
A.235 B.237 C.233 D.245",33,1
"Calculate 49 + 765 =
A.822 B.824 C.814 D.806",32,0
"Calculate 742 + 9 =
A.761 B.759 C.743 D.751",31,0
"Calculate 39 * 126 =
A.4924 B.4914 C.5404 D.4424",36,0
"Calculate 10 + 54 =
A.64 B.63 C.74 D.65",27,1
"Calculate 81 + 3 =
A.85 B.94 C.84 D.83",26,0
"Calculate 478 / 2 =
A.241 B.237 C.249 D.239",31,0
"Calculate 42 - 33 =
A.9 B.19 C.10 D.8",25,1
"Calculate 31 - 640 =
A.-608 B.-609 C.-610 D.609",32,0
"Calculate 58381 / 739 =
A.86 B.72 C.89 D.79",31,0
"Calculate 611 + 0 =
A.621 B.611 C.555 D.667",31,0
"Calculate 9 - 10 =
A.-1 B.-2 C.1 D.0",22,1
"Calculate 76 + 4 =
A.81 B.79 C.90 D.80",26,0
"Calculate 79 - 7 =
A.72 B.65 C.79 D.82",26,1
"Calculate 60 + 98 =
A.168 B.158 C.172 D.144",31,0
"Calculate 67 - 74 =
A.-7 B.-8 C.-6 D.7",23,1
"Calculate 419520 / 608 =
A.682 B.700 C.698 D.690",36,0
"Calculate 1796 / 898 =
A.2 B.1 C.12 D.3",27,1
"Calculate 66627 / 99 =
A.673 B.665 C.683 D.681",34,1
"Calculate 367845 / 411 =
A.903 B.905 C.895 D.887",36,0
"Calculate 6 - 63 =
A.-58 B.57 C.-56 D.-57",26,0
"Calculate 0 + 98 =
A.99 B.97 C.98 D.108",27,0
"Calculate 484 + 972 =
A.1466 B.1441 C.1456 D.1471",37,0
"Calculate 5 - 79 =
A.-74 B.-75 C.74 D.-73",26,1
"Calculate 34 - 82 =
A.-48 B.48 C.-49 D.-47",27,1
"Calculate 1 + 98 =
A.99 B.98 C.100 D.109",28,1
"Calculate 1 + 9 =
A.11 B.20 C.9 D.10",24,0
"Calculate 39 + 89 =
A.129 B.138 C.127 D.128",31,0
"Calculate 649 * 959 =
A.622391 B.622401 C.678956 D.565826",45,1
"Calculate 163056 / 948 =
A.182 B.172 C.174 D.170",36,0
"Calculate 30 - 634 =
A.-604 B.-603 C.604 D.-605",32,1
"Calculate 193 + 28 =
A.221 B.219 C.223 D.231",32,1
"Calculate 5 + 30 =
A.35 B.36 C.45 D.34",26,1
"Calculate 10965 / 17 =
A.653 B.645 C.637 D.655",34,0
"Calculate 82 - 346 =
A.-265 B.264 C.-264 D.-263",32,0
"Calculate 44 + 38 =
A.82 B.92 C.81 D.83",27,1
"Calculate 546 * 24 =
A.13104 B.12988 C.13114 D.13220",40,1
"Calculate 2378 / 29 =
A.82 B.92 C.81 D.83",29,1
"Calculate 270 * 487 =
A.132417 B.130563 C.131490 D.131500",45,0
"Calculate 203 + 402 =
A.661 B.615 C.549 D.605",33,0
"Calculate 25 / 25 =
A.11 B.0 C.1 D.2",24,0
"Calculate 243 * 6 =
A.1458 B.1468 C.1473 D.1443",35,1
"Calculate 915 * 97 =
A.88755 B.88765 C.89682 D.87828",40,1
"Calculate 66 - 9 =
A.58 B.56 C.67 D.57",26,0
"Calculate 10 + 501 =
A.515 B.521 C.507 D.511",32,0
"Calculate 341783 / 431 =
A.803 B.785 C.801 D.793",36,0
"Calculate 58 + 1 =
A.59 B.58 C.60 D.69",26,1
"Calculate 209034 / 474 =
A.441 B.451 C.445 D.437",36,1
"Calculate 73 - 77 =
A.4 B.-3 C.-4 D.-5",23,0
"Calculate 85 + 41 =
A.127 B.136 C.125 D.126",31,0
"Calculate 0 / 32 =
A.0 B.-1 C.10 D.1",23,1
"Calculate 21 + 2 =
A.23 B.24 C.22 D.33",26,1
"Calculate 2324 / 7 =
A.332 B.328 C.342 D.336",32,1
"Calculate 33 - 6 =
A.27 B.28 C.37 D.26",26,1
"Calculate 802 * 546 =
A.437892 B.441599 C.437902 D.434185",45,1
"Calculate 39 + 111 =
A.136 B.150 C.164 D.160",32,0
"Calculate 486 - 123 =
A.373 B.367 C.359 D.363",33,0
"Calculate 320 + 656 =
A.976 B.986 C.968 D.984",33,1
"Calculate 144 - 25 =
A.118 B.120 C.129 D.119",32,0
"Calculate 89 - 4 =
A.95 B.85 C.86 D.84",26,0
"Calculate 5 * 389 =
A.1930 B.1955 C.1960 D.1945",35,0
"Calculate 457 + 577 =
A.1034 B.1042 C.1044 D.1026",37,1
"Calculate 79 * 52 =
A.4108 B.4118 C.4137 D.4079",35,1
"Calculate 239144 / 334 =
A.724 B.708 C.716 D.726",36,0
"Calculate 32 - 52 =
A.-20 B.-21 C.-19 D.20",27,1
"Calculate 150876 / 594 =
A.254 B.256 C.252 D.264",36,1
"Calculate 902 + 455 =
A.1357 B.1367 C.1342 D.1372",37,1
"Calculate 2976 / 8 =
A.372 B.382 C.376 D.368",32,1
"Calculate 324 / 54 =
A.6 B.7 C.5 D.16",25,1
"Calculate 1596 / 532 =
A.2 B.3 C.13 D.4",27,0
"Calculate 3633 / 7 =
A.519 B.529 C.515 D.523",32,1
"Calculate 626 * 165 =
A.103290 B.104217 C.102363 D.103300",45,1
"Calculate 106 / 53 =
A.2 B.3 C.12 D.1",25,1
"Calculate 53 - 64 =
A.-11 B.-10 C.11 D.-12",27,1
"Calculate 503 * 90 =
A.45270 B.45280 C.44806 D.45734",40,1
"Calculate 626 * 165 =
A.103290 B.104217 C.102363 D.103300",45,1
"Calculate 205650 / 225 =
A.914 B.906 C.924 D.922",36,1
"Calculate 82 - 346 =
A.-265 B.264 C.-264 D.-263",32,0
"Calculate 2840 / 5 =
A.568 B.624 C.578 D.512",32,1
"Calculate 902 * 346 =
A.312102 B.312092 C.283809 D.340375",45,0
"Calculate 1540 / 44 =
A.34 B.45 C.35 D.36",29,0
"Calculate 47 * 887 =
A.41689 B.41699 C.42153 D.41225",40,1
"Calculate 120 * 389 =
A.46216 B.46690 C.47144 D.46680",41,0
"Calculate 348 - 15 =
A.329 B.333 C.343 D.337",32,0
"Calculate 3 - 10 =
A.7 B.-8 C.-7 D.-6",22,0
"Calculate 72 + 10 =
A.82 B.81 C.83 D.92",27,1
"Calculate 32973 / 87 =
A.379 B.389 C.383 D.375",34,1
"Calculate 74 * 496 =
A.36704 B.40240 C.36714 D.33168",40,1
"Calculate 57 + 37 =
A.94 B.93 C.104 D.95",28,1
"Calculate 8 - 80 =
A.-71 B.72 C.-72 D.-73",26,0
"Calculate 8 + 403 =
A.415 B.407 C.411 D.421",31,0
"Calculate 24 - 38 =
A.-14 B.-13 C.-15 D.14",27,1
"Calculate 1 - 85 =
A.-84 B.-85 C.84 D.-83",26,1
"Calculate 47 + 31 =
A.78 B.85 C.71 D.88",27,1
"Calculate 39 - 67 =
A.-29 B.-28 C.28 D.-27",27,0
"Calculate 898 * 261 =
A.236232 B.232524 C.234388 D.234378",45,0
"Calculate 513942 / 599 =
A.868 B.866 C.850 D.858",36,0
"Calculate 9 + 112 =
A.121 B.120 C.131 D.122",31,1
"Calculate 7050 / 94 =
A.75 B.68 C.85 D.82",29,1
"Calculate 97 + 115 =
A.210 B.222 C.212 D.214",32,0
"Calculate 733 - 74 =
A.651 B.667 C.659 D.669",32,0
"Calculate 5 * 471 =
A.2576 B.2134 C.2365 D.2355",35,0
"Calculate 880 - 147 =
A.741 B.743 C.733 D.725",33,0
"Calculate 56 + 283 =
A.339 B.343 C.349 D.335",32,1
"Calculate 72 + 160 =
A.232 B.242 C.230 D.234",32,1
"Calculate 187910 / 230 =
A.817 B.825 C.827 D.809",36,1
"Calculate 193118 / 866 =
A.233 B.225 C.221 D.223",36,0
"Calculate 35568 / 144 =
A.247 B.257 C.249 D.245",35,1
"Calculate 456 * 14 =
A.6442 B.6394 C.6326 D.6384",36,0
"Calculate 6 + 83 =
A.88 B.99 C.90 D.89",26,0
"Calculate 13 + 38 =
A.51 B.61 C.50 D.52",27,1
"Calculate 84 + 38 =
A.122 B.132 C.123 D.121",31,1
"Calculate 385 * 85 =
A.32957 B.32725 C.32735 D.32493",40,0
"Calculate 77 + 57 =
A.134 B.135 C.133 D.144",31,1
"Calculate 28 * 95 =
A.2631 B.2689 C.2660 D.2670",35,0
"Calculate 3 * 148 =
A.454 B.448 C.440 D.444",31,0
"Calculate 290505 / 543 =
A.531 B.539 C.545 D.535",36,0
"Calculate 5 + 77 =
A.92 B.82 C.83 D.81",26,0
"Calculate 184 + 2 =
A.188 B.196 C.186 D.184",31,0
"Calculate 19 + 38 =
A.57 B.67 C.58 D.56",27,1
"Calculate 82 + 59 =
A.151 B.155 C.141 D.127",31,0
"Calculate 25370 / 295 =
A.85 B.86 C.87 D.96",31,0
"Calculate 406 * 77 =
A.31494 B.31272 C.31262 D.31030",40,0
"Calculate 69 + 10 =
A.79 B.89 C.86 D.72",27,1
"Calculate 2639 / 7 =
A.373 B.377 C.387 D.381",32,0
"Calculate 4346 / 53 =
A.82 B.83 C.81 D.92",29,1
"Calculate 40 - 2 =
A.38 B.48 C.37 D.39",26,1
"Calculate 64 + 318 =
A.382 B.386 C.378 D.392",32,1
"Calculate 57 + 37 =
A.94 B.93 C.104 D.95",28,1
"Calculate 747 + 43 =
A.790 B.782 C.798 D.800",32,1
"Calculate 609 - 84 =
A.521 B.535 C.525 D.529",32,0
"Calculate 3 + 74 =
A.84 B.70 C.87 D.77",26,0
"Calculate 5 + 5 =
A.9 B.20 C.11 D.10",24,0
"Calculate 24 - 38 =
A.-14 B.-13 C.-15 D.14",27,1
"Calculate 626 * 165 =
A.103290 B.104217 C.102363 D.103300",45,1
"Calculate 79 * 52 =
A.4108 B.4118 C.4137 D.4079",35,1
"Calculate 25 / 25 =
A.11 B.0 C.1 D.2",24,0
"Calculate 777 + 19 =
A.806 B.788 C.804 D.796",32,0
"Calculate 85 - 2 =
A.84 B.82 C.83 D.93",26,0
"Calculate 55 - 2 =
A.53 B.63 C.52 D.54",26,1
"Calculate 34 * 733 =
A.24922 B.25154 C.24690 D.24932",40,1
"Calculate 56 - 939 =
A.-882 B.-883 C.883 D.-884",32,0
"Calculate 9 - 94 =
A.-85 B.-86 C.-84 D.85",26,1
"Calculate 95 - 9 =
A.85 B.86 C.96 D.87",26,0
"Calculate 23 - 716 =
A.-693 B.-692 C.693 D.-694",32,1
"Calculate 9 - 75 =
A.-66 B.66 C.-67 D.-65",26,1
"Calculate 2 + 6 =
A.8 B.9 C.7 D.18",22,1
"Calculate 74 * 496 =
A.36704 B.40240 C.36714 D.33168",40,1
"Calculate 34 + 57 =
A.91 B.101 C.92 D.90",28,1
"Calculate 0 - 4 =
A.-4 B.4 C.-5 D.-3",21,1
"Calculate 802 * 546 =
A.437892 B.441599 C.437902 D.434185",45,1
"Calculate 5 * 260 =
A.1300 B.1285 C.1310 D.1315",35,1
"Calculate 787 + 52 =
A.831 B.849 C.847 D.839",32,0
"Calculate 972 * 496 =
A.482112 B.485819 C.478405 D.482122",45,1
"Calculate 8 + 470 =
A.478 B.482 C.474 D.488",31,1
"Calculate 461 * 27 =
A.12331 B.12457 C.12447 D.12563",40,0
"Calculate 300 / 100 =
A.3 B.4 C.13 D.2",26,1
"Calculate 112 - 964 =
A.-852 B.-853 C.-851 D.852",33,1
"Calculate 453080 / 940 =
A.478 B.482 C.486 D.492",36,0
"Calculate 0 * 348 =
A.0 B.1 C.-1 D.10",24,1
"Calculate 0 / 32 =
A.0 B.-1 C.10 D.1",23,1
"Calculate 2 + 8 =
A.11 B.20 C.10 D.9",24,0
"Calculate 13 + 38 =
A.51 B.61 C.50 D.52",27,1
"Calculate 5 * 266 =
A.1340 B.1330 C.1345 D.1315",35,0
"Calculate 43152 / 62 =
A.706 B.688 C.704 D.696",34,0
"Calculate 35 * 96 =
A.3331 B.3360 C.3370 D.3389",35,0
"Calculate 2 * 47 =
A.93 B.95 C.104 D.94",27,0
"Calculate 5 * 6 =
A.30 B.31 C.40 D.29",25,1
"Calculate 604 * 528 =
A.318922 B.287584 C.318912 D.350240",45,0
"Calculate 204204 / 308 =
A.663 B.671 C.673 D.655",36,1
"Calculate 60 * 1 =
A.60 B.70 C.61 D.59",26,1
"Calculate 8 - 0 =
A.7 B.9 C.8 D.18",22,0
"Calculate 817 * 990 =
A.808840 B.801417 C.816243 D.808830",45,0
"Calculate 347728 / 824 =
A.418 B.422 C.426 D.432",36,0
"Calculate 736 + 622 =
A.1373 B.1358 C.1343 D.1368",37,0
"Calculate 27 - 80 =
A.-53 B.53 C.-54 D.-52",27,1
"Calculate 643 + 2 =
A.637 B.653 C.645 D.655",31,0
"Calculate 912 * 83 =
A.75696 B.82767 C.68625 D.75706",40,1
"Calculate 56 * 49 =
A.2744 B.2715 C.2754 D.2773",35,1
"Calculate 189329 / 629 =
A.301 B.311 C.329 D.273",36,1
"Calculate 77 + 5 =
A.82 B.81 C.92 D.83",26,1
"Calculate 9 + 112 =
A.121 B.120 C.131 D.122",31,1
"Calculate 4 * 730 =
A.2920 B.2949 C.2891 D.2930",35,1
"Calculate 77 + 5 =
A.82 B.81 C.92 D.83",26,1
"Calculate 186 + 951 =
A.1137 B.1147 C.1248 D.1026",37,1
"Calculate 5 * 606 =
A.3059 B.3001 C.3040 D.3030",35,0
"Calculate 63145 / 73 =
A.875 B.865 C.857 D.873",34,0
"Calculate 8 + 54 =
A.62 B.72 C.61 D.63",26,1
"Calculate 420000 / 875 =
A.490 B.480 C.476 D.484",36,0
"Calculate 5 * 157 =
A.785 B.777 C.795 D.793",31,1
"Calculate 56 / 56 =
A.1 B.11 C.2 D.0",24,1
"Calculate 17 - 94 =
A.77 B.-78 C.-76 D.-77",27,0
"Calculate 713 - 41 =
A.672 B.664 C.680 D.682",32,1
"Calculate 42 * 9 =
A.382 B.378 C.388 D.374",30,0
"Calculate 524 + 2 =
A.526 B.530 C.522 D.536",31,1
"Calculate 1 + 60 =
A.61 B.60 C.71 D.62",26,1
"Calculate 63360 / 640 =
A.100 B.98 C.99 D.109",33,0
"Calculate 6 + 2 =
A.9 B.8 C.7 D.18",22,0
"Calculate 18 - 0 =
A.19 B.28 C.17 D.18",26,0
"Calculate 330 * 25 =
A.8308 B.8250 C.8260 D.8192",36,0
"Calculate 1419 / 3 =
A.473 B.483 C.477 D.469",32,1
"Calculate 4 * 2 =
A.8 B.7 C.9 D.18",22,1
"Calculate 92 * 8 =
A.744 B.736 C.746 D.728",30,0
"Calculate 8250 / 25 =
A.330 B.334 C.326 D.340",33,1
"Calculate 1 - 1 =
A.10 B.-1 C.1 D.0",22,0
"Calculate 0 - 40 =
A.-40 B.-41 C.-39 D.40",26,1
"Calculate 64 - 96 =
A.-32 B.-31 C.-33 D.32",27,1
"Calculate 255879 / 351 =
A.737 B.729 C.739 D.721",36,0
"Calculate 364039 / 533 =
A.683 B.693 C.691 D.675",36,1
"Calculate 78 * 77 =
A.6006 B.6016 C.5948 D.6064",35,1
"Calculate 540 - 253 =
A.287 B.315 C.259 D.297",33,1
"Calculate 11 + 69 =
A.80 B.90 C.81 D.79",27,1
"Calculate 902 + 455 =
A.1357 B.1367 C.1342 D.1372",37,1
"Calculate 35 + 1 =
A.37 B.36 C.35 D.46",26,0
"Calculate 19 + 4 =
A.23 B.24 C.22 D.33",26,1
"Calculate 40 - 2 =
A.38 B.48 C.37 D.39",26,1
"Calculate 1132 / 2 =
A.576 B.622 C.510 D.566",32,0
"Calculate 64 + 49 =
A.123 B.112 C.113 D.114",31,0
"Calculate 1333 / 31 =
A.44 B.53 C.43 D.42",29,0
"Calculate 1 - 70 =
A.-69 B.-68 C.-70 D.69",26,1
"Calculate 93 - 20 =
A.73 B.80 C.66 D.83",27,1
"Calculate 11 - 60 =
A.-49 B.-50 C.-48 D.49",27,1
"Calculate 3 * 98 =
A.266 B.304 C.322 D.294",30,0
"Calculate 4 + 823 =
A.835 B.827 C.837 D.819",31,0
"Calculate 29 * 12 =
A.358 B.348 C.344 D.352",31,0
"Calculate 501 * 0 =
A.0 B.1 C.-1 D.10",24,1
"Calculate 426 + 152 =
A.634 B.578 C.588 D.522",33,0
"Calculate 9 - 77 =
A.-69 B.-67 C.68 D.-68",26,0
"Calculate 0 - 540 =
A.-540 B.540 C.-539 D.-541",31,1
"Calculate 12447 / 27 =
A.461 B.457 C.465 D.471",34,1
"Calculate 9 - 94 =
A.-85 B.-86 C.-84 D.85",26,1
"Calculate 38 * 686 =
A.26300 B.26078 C.25836 D.26068",40,0
"Calculate 4346 / 53 =
A.82 B.83 C.81 D.92",29,1
"Calculate 33 - 6 =
A.27 B.28 C.37 D.26",26,1
"Calculate 9 - 8 =
A.1 B.0 C.11 D.2",22,1
"Calculate 265 * 432 =
A.115407 B.114490 C.114480 D.113553",45,0
"Calculate 34 + 57 =
A.91 B.101 C.92 D.90",28,1
"Calculate 53 + 25 =
A.78 B.85 C.88 D.71",27,1
"Calculate 57 + 509 =
A.510 B.576 C.622 D.566",32,0
"Calculate 377712 / 488 =
A.766 B.774 C.782 D.784",36,0
"Calculate 361 * 9 =
A.3249 B.3259 C.3220 D.3278",35,1
"Calculate 681 - 817 =
A.-136 B.136 C.-137 D.-135",33,1
"Calculate 903 + 53 =
A.948 B.964 C.956 D.966",32,0
"Calculate 583 + 65 =
A.648 B.658 C.640 D.656",32,1
"Calculate 29 + 159 =
A.198 B.188 C.190 D.186",32,0
"Calculate 3626 / 37 =
A.98 B.99 C.108 D.97",30,1
"Calculate 3 + 231 =
A.234 B.236 C.244 D.232",31,1
"Calculate 20984 / 488 =
A.43 B.44 C.42 D.53",31,1
"Calculate 141 * 236 =
A.33044 B.33276 C.33286 D.33508",41,0
"Calculate 696 * 62 =
A.43616 B.43162 C.42688 D.43152",40,0
"Calculate 4 - 89 =
A.-86 B.-85 C.85 D.-84",26,0
"Calculate 561 - 621 =
A.-61 B.-60 C.-59 D.60",29,0
"Calculate 383 - 408 =
A.-25 B.-26 C.-24 D.25",29,1
"Calculate 10 - 62 =
A.-52 B.52 C.-53 D.-51",27,1
"Calculate 868 * 6 =
A.5150 B.5218 C.5266 D.5208",35,0
"Calculate 225 / 5 =
A.45 B.55 C.44 D.46",27,1
"Calculate 784 / 49 =
A.16 B.26 C.15 D.17",28,1
"Calculate 23940 / 630 =
A.48 B.37 C.39 D.38",31,0
"Calculate 56 - 39 =
A.17 B.16 C.27 D.18",27,1
"Calculate 3 - 41 =
A.38 B.-39 C.-37 D.-38",26,0
"Calculate 730 - 4 =
A.734 B.726 C.736 D.718",31,0
"Calculate 3 + 231 =
A.234 B.236 C.244 D.232",31,1
"Calculate 588 * 342 =
A.201106 B.202950 C.201096 D.199242",45,0
"Calculate 130 + 287 =
A.417 B.427 C.421 D.413",33,1
"Calculate 466 + 86 =
A.497 B.562 C.607 D.552",32,0
"Calculate 5 - 76 =
A.-70 B.-71 C.71 D.-72",26,0
"Calculate 6 - 610 =
A.-603 B.-605 C.-604 D.604",31,0
"Calculate 53 + 25 =
A.78 B.85 C.88 D.71",27,1
"Calculate 133 * 172 =
A.23108 B.22886 C.22876 D.22644",41,0
