prompt,prompt_len,target
Ribsy,3,1964
The Sweetest Taboo,6,1985
Working on the Highway,5,1984
Grind,2,1995
Cold Irons Bound,4,1997
Love No More,4,2018
Kim,2,2000
Work,2,2009
"Hageshisa To, Kono Mune No Naka De Karamitsuita Shakunetsu No Yami",23,2009
Mother,2,1979
My Type,3,2019
The Big Over Easy,5,2005
Rebecca's Tale,5,2001
Young,2,2012
Sye,3,2004
Buggin,3,2000
I Don't Mind,6,1978
Pills & Automobiles,5,2017
Eternal Blaze,3,2005
American Empire: The Center Cannot Hold,8,2002
These Things,3,2005
Coming Around Again,4,1986
It's What You Value,7,1977
Paper Planes,3,2008
You Sang to Me,5,2000
Shin Heike Monogatari,7,1955
Unorthodox,3,2013
Middle Finger,3,2012
Banned from T.V,6,1998
Lay Low,3,2001
Crawl,2,2009
What About Now,4,2000
Sir Duke,3,1977
All I Am,4,2018
The Blast,3,2001
Brother,2,1997
"Ciega, Sordomuda",8,1998
Pony,2,1996
Knockin' Boots,5,2019
Tales from Jabba's Palace,8,1995
Locked Up,3,2004
Hold Tight,3,2013
My Indigo,3,2017
Your Girlfriend,3,2019
Wrap Me Up,4,1995
I'm Ready,5,2020
Mohe Rang Do Laal,7,2015
Love Is a Hurricane,5,2010
Atmosphere,2,2013
"Right Here, Right Now",6,2008
Earthquake in Chile,4,1975
Better When You're Gone,7,2019
Judith,2,1966
All You Need Is Love,6,1967
Squirrel Seeks Chipmunk: A Modest Bestiary,13,2010
Kaerimichi wa Tōmawari Shitaku Naru,14,2018
Romantic,2,1991
Detective Conan: Jolly Roger in the Deep Azure,10,2007
This Is Love,4,1988
It's a Beautiful Thing,7,1998
Gone,2,1997
Monica,2,1968
Take Me Higher,4,1995
Bad Day,3,2001
Predictable,3,2003
Re-Align,4,2004
Sparks Fly,3,2011
Forever Reign,3,2010
Eleanor Put Your Boots On,6,2006
Jokerman,3,1984
Make It Like It Was,6,1990
Tata Birla Madhyalo Laila,9,2006
House Work,3,2016
Civil War,3,1993
I Was Country When Country Wasn't Cool,10,1981
Take a Little Ride,5,2012
Been Around the World,5,1997
It's Not That Easy,7,2006
Yummy,2,2020
Rudeboy,3,2013
All Day,3,2015
Suspended in Gaffa,5,1982
The Boys,3,2011
Till I'm Gone,6,2011
The Rookie,3,1990
Outta Style,4,2016
Snowbound,3,1993
The Blessing,3,2020
Nur zu Besuch,4,2002
Still Waiting,3,2002
Is It You,4,2007
Leaving Las Vegas,4,1994
Finesse,4,2018
Half-Truism,5,2009
Sphere,2,1987
More Than Human,4,1953
Just Stop,3,2006
Stephen,2,2010
Roman Holiday,3,2012
Dándole,3,2011
Darth Bane: Path of Destruction,7,2006
Animales,3,2014
Trip the Darkness,4,2011
Unless,2,2002
Girls' Generation,4,1989
"The Deepest Sighs, the Frankest Shadows",11,2017
When Breath Becomes Air,5,2016
Vampire,2,2019
Antenna,2,2013
Don't You Worry 'bout a Thing,10,1974
When Doves Cry,5,1984
Nasty Girl,3,1982
I'm Already There,6,2001
El Perdón / Forgiveness,6,2015
Fool's Gold,5,2016
Tempo,2,2018
Twist and Shout,4,1991
Without You,3,2000
Everything Will Flow,4,1999
This Is Amazing Grace,5,2013
Front Page,3,1990
A Long Way Down,5,2005
Courage,2,2019
Since I Saw You Last,6,2014
Just Like a Woman,5,1967
Bad as Me,4,2011
Zindagi Aa Raha Hoon Main,9,2015
Guardie e ladri,5,1951
I.Q,4,1994
Fly on the Wall,5,2008
U + Ur Hand,5,2006
Whatever,2,2000
Weapon,2,1989
Unconditional Love,4,1993
Go Ahead and Break My Heart,7,2016
Floorfiller,4,2002
Lavender (Nightfall Remix),7,2017
Blue Moon,3,2014
Don't Turn Around,6,1986
Hearts on Fire,4,2002
Wizard,2,2013
Not If You Were the Last Junkie on Earth,11,1997
Wings of a Butterfly,5,2005
I'll Stand by You,7,1994
Got It Twisted,4,2004
Welcome to the Jungle,5,2011
Ænema,4,1997
Home,2,2019
All I Want Is a Life,7,1996
Wait for a Minute,5,2013
No One Knows About Persian Cats,7,2009
All the Love in the World,7,2001
Strangers (Zarim),7,2007
Because We Can,4,2013
Jaan Tere Naam,5,1992
Friends,2,1995
Cold Beer Conversation,4,2015
New Faces,3,1954
Might Be Right,4,2019
Dame Tu Cosita,5,2018
You're a Lie,6,2012
Brooklyn Baby,3,2014
Tears,2,1993
Whip It!,4,2015
V. I. P,6,1997
Cyanide,3,2008
Charlie Brown,3,2011
Better Than You Left Me,6,2015
Apes of Wrath,5,1959
Bargain,3,1971
Shake That,3,2006
Changes,2,1972
Bloody Stream,3,2013
Unfaithfully Yours,5,1984
Honey,2,2017
The First Time Ever I Saw Your Face,9,1972
Under the Mistletoe,5,2020
Stranger in Moscow,4,1996
Shame,2,1983
Sex,2,2013
My Wave,3,1994
Criminal,2,2011
Sock It 2 Me,6,1997
Goodbye,2,1998
Indestructible,5,2010
Tell Me You Love Me,6,2017
Ship of Fools,4,1987
I Loved You,4,2014
Gotti,3,2018
Laura,2,2003
All Together Now,4,1990
Everything to Lose,4,2010
Make Her Say,4,2009
"Women... Oh, Women!",7,1963
Act One,3,1963
"Rough Landing, Holly",5,2006
Let Me Be Myself,5,2008
The Other Girl,4,2020
Right Now,3,2018
I've Been Waiting for This Night,9,2016
La vacanza,3,1972
Let's Go Crazy,6,1984
Last Christmas,3,1984
Against All Odds (Take a Look at Me Now),12,1984
Rock the Casbah,5,1982
The Boat That I Row,6,1967
You,2,1975
Daytona 500,7,1996
Bust It Baby (Part 2),9,2008
Mr. Self Destruct,6,1994
Apeshit,4,2018
No Brainer,4,2018
Lay You Down Easy,5,2016
Eastside,3,2018
Let Him Run Wild,5,1965
It's So Easy!,7,1958
I Just Wanna Know,5,2006
Do Men and Women Really Speak Different Languages?,10,2008
You Are a Tourist,5,2011
The Lottie Project,4,1997
Invisible,2,2014
Follow the Leader,4,2012
The Approaching Storm,5,2002
Young Dillinger,4,1965
Loliwe,4,2011
I Love You,4,1960
Touch Me,3,2001
Out of Control,4,1999
Don't,4,2008
Highwayman,3,1985
Gimmie Dat,4,2010
Annan Ennada Thambi Ennada,9,1992
Il Camorrista,5,1986
Red: The Dark Side,6,2007
Raja Ranguski,5,2018
Bloodsucking Fiends: A Love Story,10,1995
The Greatest,3,2019
Why,2,2012
Stay Awake,3,2019
The Wreckoning,4,2003
Race franchise,3,2008
Vallista,3,2017
Gospel,2,2017
Daddy's Little Girl,6,2006
You Want It Darker,6,2016
ATM Jam,3,2013
Too Much,3,1989
Jubel,3,2013
Carousel,2,2018
You Want This,4,1994
In My Room,4,1963
Brokenheartsville,4,2002
Halfway to Paradise,5,1961
Tales from the Mos Eisley Cantina,9,1995
Gen,2,2006
The Lost One,4,1951
Crave You,4,2010
Darth Bane: Path of Destruction,7,2006
The Mammoth Hunters,4,1985
Cloudbusting,5,1985
For You Blue,4,1970
The Killing,3,2005
Bubble Butt,3,2013
19th Nervous Breakdown,6,1966
Say It,3,2015
Cocoon,3,2002
Arabesque,4,2019
Off You,3,2002
Hold Me Tight,4,1963
Who You Wit,4,1997
Spring Love,3,2016
Praetorian,4,2011
I Feed You My Love,6,2013
Love Never Felt So Good,6,2014
White & Nerdy,5,2006
D' Fightin' Ones,7,1961
Blue Movie,3,1971
My Life Is a Party,6,2012
5-4-3-2-1,10,1964
Flawless (Go to the City),9,2004
The Flood,3,2010
So Says I,4,2003
Make It Rain,4,2020
Reverend Black Grape,5,1995
Wrath of Empire,4,2018
Flashback,2,2009
Price to Play,4,2003
Mad Over You,4,2016
Solo Quiero (Somebody to Love),8,2019
Das kleine Krokodil,6,2004
Fatal Fury: Legend of the Hungry Wolf,9,1992
Knights,2,1993
Cosby Sweater,4,2014
My Heart Feels This,5,2014
"Pass the Courvoisier, Part II",9,2002
Señorita,3,2019
Sunflower ('Spider-Man: Into the Spider-Verse'),13,2018
In the Blood,4,1988
La La,3,2004
The Visual Bible: Matthew,6,1993
Girls Have Fun,4,2019
Helen Wheels,3,1973
En el Muelle de San Blas,8,1998
Riser,3,2015
Experience,2,2020
Always Where I Need to Be,7,2008
The Great Zoo of China,6,2014
One Less Lonely Girl,5,2009
Kruna,4,2019
The Obsidian Chamber,4,2016
The Last Kiss,4,2001
Baby Did a Bad Bad Thing,7,1995
Rendezvous in Space,5,1964
Knuffle Bunny: A Cautionary Tale,10,2004
Baby Don't Lie,6,2014
The Power of One,5,1989
Flying,2,1986
The Rain (Supa Dupa Fly),10,1997
Stereo,2,2007
Wild Tiger Woman,4,1968
Chillin,3,2009
Tsubomi,4,2007
You Only Tell Me You Love Me When You're Drunk,13,2000
Hatsukoi,4,2018
A Big Hunk o' Love,8,1959
Tales of Brave Ulysses,5,1967
The Voyeur,4,1970
Adore,3,2015
Bad Company,3,1999
Impossible,2,2010
Tú Y Yo,4,2002
Don't Stop the Party,7,2012
Help Yourself,3,2004
Darkness,2,2020
I'm Stepping Out,6,1984
Shame,2,1987
In the Flesh?,5,1979
Brotherly Love,4,1991
Solo Dance,3,2016
Down,2,2004
Love Me,3,2018
Alright,2,1997
What the World Needs Now Is Love,8,1965
I Could Use a Love Song,7,2017
Ain't No Rest for the Wicked,9,2008
Endless Summer,3,1995
Tongue Tied,3,2011
We Are the Champions,5,1977
Not Fair,3,2009
So Seductive,5,2005
Pablo and Carolina,4,1957
A New Generation,4,1986
I'm Still Hot,6,2011
Stay Gold,3,2020
Last Beautiful Girl,4,2001
Daag: The Fire,6,1999
Lost in Yesterday,4,2020
Then Came You,4,1974
Yamla Pagla Deewana series,9,2011
Til Tomorrow,3,1983
Can't Stand Me Now,7,2004
D.A.F,6,1996
Black Emanuelle 2,6,1976
Blacklist,3,2003
Born to Try,4,2002
Love in the City,5,1953
Space Lord,3,1998
Rock Me Baby,4,1985
Escápate Conmigo,6,2017
Antivist,4,2013
Shed a Light,5,2016
No Sex (in the Champagne Room),9,1999
Your Loving Arms,4,1994
Stupid Girl,3,1966
Teardrops,4,1988
Dark Ballet,3,2019
Man's Not Hot,6,2017
Your Girlfriend,3,2019
Bae Bae,3,2015
Rock with You,4,1979
Puppies for Sale,6,1998
"Three Roads to Quantum Gravity: A New Understanding of Space, Time and the Universe",17,2001
Eyes Open,3,2012
Vidiyum Varai Kaathiru,8,1981
Dreamer Deceiver,5,1976
Help Me Out,4,2017
Monkey Magic,3,1978
Between the Assassinations,5,2008
I Cried for You,6,2005
You're So Vain,6,1972
Gil's All Fright Diner,7,2005
The Legend of Xanadu,6,1968
The Black Box,4,2005
Theme to St Trinian's,8,2007
One Love,3,1993
Clandestino,4,2018
Save a Horse (Ride a Cowboy),9,2004
Twitch,2,2005
Harry and Walter Go to New York,8,1976
Erotic City,4,1984
Liquor Store Blues,5,2010
Ik Junoon (Paint It Red),9,2011
A Man and a Woman,6,2004
Reunion,3,2012
Hosanna,3,2010
El Último Adiós,6,2000
Juicy,3,1994
Drowned,3,1973
Only People,3,1973
Glass Onion,3,1968
Show the World,4,2008
Hurricane,2,2016
The Unfaithful Servant,5,1969
King Tim III (Personality Jock),8,1979
Baby I'm a Fool,7,2009
Phaedra,3,1962
FMS,3,2012
Rockstar,3,2006
The Gardener's Son,6,1996
Turtles All the Way Down,7,2014
Peggy Sue,3,1957
Foolish,3,2002
Paisley Park,4,1985
Let Me Go,4,2013
World So Cold,4,2010
Drip,2,2018
Hey Girl,3,1966
Wasted,3,2018
Por Favor,3,2017
A Little Bit of Love,6,1997
Man,2,2020
Dream Scene,3,1968
Adrienne,3,2002
Talk About Our Love,5,2004
Joni's Promise,6,2005
Let Me Love You,5,2016
Out of the Silent Planet,6,2000
Hit or Miss,4,2000
Whole Lotta Choppas,6,2020
L'Opération Corned-Beef,9,1991
Young,2,2012
Don't Shoot,5,2014
Wu Tang Forever,4,2018
Speed,2,2002
Sweat,2,2012
Your Lucky Day in Hell,6,1997
Tiptoe,3,2012
The Horror of It All,6,1964
Countdown,2,1991
Sale el Sol,4,2011
Let Me Live,4,2018
Stealing Cinderella,4,2007
The Captain's Paradise,6,1953
Rabiosa,3,2011
Only Hope,3,1999
New Battles Without Honor and Humanity,7,2000
The Word,3,1965
Way Down We Go,5,2015
Never Lie,3,1994
Baby Likes to Rock It,6,1994
Go for Broke,4,2002
Heart Beat,3,1980
The Little Old Lady (from Pasadena),9,1964
Knock Knock,3,2017
I Am Brian Wilson: A Memoir,8,2016
Operator (A Girl Like Me),8,2008
I Just Want to Have Something to Do,9,1978
Summertime,3,2009
Homeward Bound,4,2004
Dharmayuddhaya,6,2017
Fast,2,2016
Kamillions,4,1990
Dad,2,1989
Only the Young,4,1985
Lick It,4,1995
The Favorite (Intimate Power),8,1989
Hate Me,3,2019
Ready or Not,4,1990
A Little Past Little Rock,6,1998
Love Is Stronger Than Pride,6,1988
California Snow,3,2018
Squeeze Box,4,1976
Be Happy,3,2020
Lost in Yesterday,4,2020
De Ghumaa Ke (दे घुमा के),13,2010
Don't Try It,6,2019
Chiquitita,4,1979
Lover to Lover,4,2012
The Big Big Beat,5,2016
Try,2,1987
A New Generation,4,1986
Long Hard Road Out of Hell,7,1997
A Minute to Pray and a Second to Die,10,1992
Last to Know,4,2004
White America,3,2002
Pink Narcissus,4,1971
Barcelona: A Love Untold,6,2016
These Hard Times,4,2008
I'm Still Hot,6,2011
Walkin' on the Sun,7,1997
Je veux,3,2010
That's Right,5,2008
Speechless,3,2010
Geet (गीत),7,1992
Sun Goes Down,4,2008
Ego,2,2009
Awesome; I Fuckin' Shot That!,10,2006
Imperium,3,2006
Many Years from Now,5,1997
Trip Through Your Wires,5,1987
Issues,2,2009
Playboy,3,1962
D.I.S.C.O,10,1997
Oceans,3,2013
Great Pretenders,4,1991
Restless,3,1997
Close My Eyes,4,1991
Strawberry Swing,3,2009
Starving,3,2016
Be My Lover,4,2013
La Grande Vadrouille,5,1966
You Make It Feel Like Christmas,7,2017
Not Like That,4,2008
The Five-Legged Sheep,7,1954
Learn to Love Again,5,2013
Don't Come Home Too Soon,8,1998
Cabinessence,4,1969
The Sun in a Net,6,1963
Make My Heart,4,2010
A Mouse Divided,4,1953
Dimelo,3,2017
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,15,1964
Fat,2,1988
Two Ghosts,3,2017
Zusammen,2,2018
Chillin',4,2001
Jus Lyke Compton,5,1992
Fiumi di parole,5,1997
Move Away,3,1986
Kings and Queens,4,1978
Loverman,3,1994
Close to Me,4,2018
Deuce,3,1974
All the Way,4,2005
Everyone,2,2010
Whatcha Think About That,6,2008
The Good German,4,2006
YOLO,3,2016
Unstoppable,3,2015
Forever Young,3,1984
Stay Gold,3,2020
Gone,2,2019
Ammuvagiya Naan,7,2007
Don't Rush,5,2012
Leaving Las Vegas,4,1994
Video,2,2001
The Rag and Bone Shop,6,2001
Cumbersome,3,1996
The Motherload,4,2014
Are You Listening,4,2013
Every Morning,3,1999
Unbroken,3,2002
Sigaram Thodu,5,2014
Cry,2,1985
The Only Promise That Remains,6,2007
Could Have Been Me,5,2013
"The Dehumanization of Art and Other Essays on Art, Culture, and Literature",17,1968
Lovesick Girls,4,2020
Touch,2,2010
Put Your Records On,5,2006
The Age of Openness: China Before Mao,10,2008
One Hit (To the Body),8,1986
The Ghosts of Beverly Drive,6,2015
3500,5,2015
Underclass Hero,4,2007
Troublemaker: Surviving Hollywood and Scientology,9,2015
Girlfriend,3,1978
Down in the Park,5,1979
Little Honda,3,1964
Million Pound Girl (Badder Than Bad),10,2013
Homecoming Queen?,5,2019
Fluffy,2,2013
My Mind's Eye,6,1966
How Do U Want It,6,1996
Good Intent,3,2011
La Luna di Carta,5,2005
A.D.I.D.A.S,12,2003
One After 909,7,1970
Losing You,3,2009
Young & Sexy,4,2002
Colour Blossoms,4,2004
(I Don't Want to Go to) Chelsea,12,1978
Akkara Paha,6,1970
Move to Memphis,4,1991
Sidney Sheldon's,5,2009
Can't Get Enough,6,2011
Warrior,2,2012
I've Got To Go Now,8,1991
Rockin' in the Free World,8,1989
Yesterday's Men,5,1985
Ekhrajiha,6,2007
Adam & Eva,4,1997
Let's Pretend We're Married,10,1983
Justice Chaudhury,4,1983
Go,2,2020
Daydreamin',5,2006
Burning Tower,3,2005
Valerie,2,2006
Starstruck,3,1982
All Around the World,5,1998
Blaze,2,2007
Take Me Higher,4,1995
Narcotic,4,2019
Lindo Pero Bruto,5,2019
Trouble,2,2015
Standing Sex,3,1991
Quigley Down Under,6,1990
Crazy Horses,3,1972
I'm an Albatraoz,9,2014
You Mean the World to Me,7,2019
Dynamite,3,2010
Viridiana,3,1961
Christmas Child,3,2004
You Make the Rain Fall,6,2010
Hard Core Logo,4,1996
United States of Whatever,5,2002
Sweet like Chocolate,4,1999
Ladykillers,4,1996
Do You Believe Me Now,6,2008
Bush Family Fortunes:,6,2004
I Need You,4,2009
Chattanooga Choo Choo,5,1984
Half-Breed,4,1973
Polythene Pam,4,1969
Invisible,2,2014
Caddie,3,1976
Parama,3,1985
"Sorry, Sorry",4,2009
You Look So Fine,5,1999
Broken-Hearted Girl,6,2009
Rest In Pieces,4,2003
Stronger Than Ever,5,2014
Better in Time,4,2008
Beyond the Invisible,4,1996
Heavy Cross,3,2009
Send for Me,4,1957
Family Affair,3,1971
Shapes of Things,4,1966
You Must Be Joking!,7,1965
Not Such an Innocent Girl,6,2001
Chunky,3,2017
For You,3,2020
Way Away,3,2003
"How Come, How Long",6,1997
If I Did It,5,2007
Lighters Up,4,2005
Hello,2,2000
I Don't Fuck with You,8,2014
Ribbon in the Sky,5,1982
Me and My Shadows: A Family Memoir,9,1998
In Dulce Decorum,5,1987
D.A.F,6,1996
Hit Me Up,4,2006
Immortality,4,1995
Light Me Up,4,2018
"See You Later, Alligator",6,1956
Mad at Disney,4,2020
Wish I Knew You,5,2016
Buddy's Song,5,1987
I Think They Like Me (So So Def Remix),12,2005
Alive,2,2010
Getting Better,3,1967
Tere Mast Mast Do Nain,7,2010
Genetic Engineering,3,1983
Win or Lose,4,2008
Christmas,2,1969
Hit 'Em High,5,1997
The Ode Less Travelled: Unlocking the Poet Within,12,2005
Be Mine!,4,2005
Hands of the Ripper,5,1971
I Wanna Be a Hippy,7,1995
Lavender (Nightfall Remix),7,2017
Remember,2,2018
Bad Habits,3,2009
Cop That Shit,4,2003
Chaos: Making a New Science,7,1987
"Holland, 1945",8,1998
Little Sister,3,1961
Nagaradalli Nayakaru,8,1992
Come Down in Time,5,1970
Iragai Pole,5,2010
Prayer in C (Robin Schulz Remix),9,2014
Turtles All the Way Down,7,2014
A Thousand Acres,4,1991
Hood Gone Love It,5,2011
Life in Emergency Ward 10,8,1959
Who the Fuck Is That?,7,2007
One Hit (To the Body),8,1986
One More Chance,4,1996
I'm Your Daddy,6,2010
Still Got It,4,2011
Doesn't Remind Me,6,2005
Ecuador,2,1997
Racks,3,2011
Ryda,3,2015
Kiss A Girl,4,2009
Rock Around the Clock,5,1954
Chains on You,4,2020
Sweet Annie,3,2013
Still Got Time,4,2017
You're All I Need,7,1987
You're a God,6,2000
Pretty Polly,3,1967
Crunk Muzik,5,2004
Rule the World,4,2019
DAYS,2,2005
Wish You Well,4,2019
Lying Down,3,2019
La La,3,2004
Stranger,2,2016
Army of Two,4,2013
Rescue Me,3,2019
Hello Mary Lou: Prom Night II,8,1987
Replay,2,2013
Mr. Natural,4,1974
Oh!,3,2010
The Hunter,3,1985
Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,15,2012
Making Love in the Rain,6,1987
योद्धा,4,1991
Lookin Ass,4,2014
Que Calor,3,2019
No Name,3,2012
Circle of Friends,4,1995
(Ovo malo duše),8,1987
Lovers (Live a Little Longer),9,1979
Stargazing,4,2018
It's Not Living (If It's Not with You),15,2018
Rock Me Tonight (For Old Times Sake),10,1985
Your Ghost,3,1994
Don't Let the Man Get You Down,10,2005
I'm Raving,6,1996
Frail State of Mind,6,2019
Unaccommodating,5,2020
We Are Tonight,4,2013
Just Like Paradise,4,1987
Hurricane,2,1979
Smile,2,2014
Shabba,3,2013
Skyward,3,2018
Ten Feet Tall,4,2014
Somebody to You,4,2014
Lost and Found,4,1979
Know Who You Are,5,1970
Imagine That,3,2000
Miss You,3,1978
All or Nothing,4,1990
The Bro Code,4,2008
Light Me Up,4,2018
Message in a Bottle,5,1998
Ishmael,3,1985
Rapper's Delight,6,1979
Bridge Burning,3,2012
Wu Tang Forever,4,2018
Mind Games,3,1973
Cruel,2,1998
Give It to You,5,1999
Anything Goes!,4,2010
Ordinary Day,3,2002
Lily Was Here,4,1989
Ball,2,2012
Leave It All to Me,6,2007
Trailerhood,3,2010
Are You That Somebody?,6,1998
Something Deeply Hidden: Quantum Worlds and the Emergence of Spacetime,14,2019
I Love You,4,1981
That Means a Lot,5,1996
What I Am,4,1988
The Rise of Christianity,5,1996
Lean on Me,4,1998
Insaf Ki Pukar,6,1987
Tayyar Hain,4,2020
Rebel Heart,3,2015
Anything Goes,3,2015
Handle with Care,4,1988
Tarantula,3,2007
Chopped 'n' Skrewed,9,2008
Worth It,3,2018
Replay,2,2019
Mighty River,3,2017
Party,2,2016
Acapella,4,2013
Congratulations,2,2017
Auberge,3,1991
T.O.N.Y,8,2009
Unbelievable Adventures of Italians in Russia,8,1974
New Year's Day,6,1983
Tales from the Mos Eisley Cantina,9,1995
Levon,3,1971
The Haunted Strangler,5,1958
I Like It Loud,5,1997
Teary Eyed,4,2005
All-American Murder,5,1991
D'yer Mak'er,7,1973
Opposites Attract,5,1989
All Night Long,4,1999
S'il suffisait d'aimer,9,1998
Any Fule Kno That,6,1998
Maria Maria,3,1999
Who's Going Home With You Tonight?,10,2008
The Game of Love,5,2002
A Little Bit Longer,5,2008
Simple Song #3,5,2015
Last Farewell,3,2007
Nod Your Head,4,2007
Catacombs,3,1965
Creep,2,1993
Body,2,2020
The Learning Tree,4,1969
Don't Worry,5,1990
Rocket Man,3,1972
চার ছক্কা হৈ হৈ,11,2014
Moving On,3,2017
It Shouldn’t Happen to a Vet,9,1976
Kerosene,4,2005
Bennie and the Jets,6,1974
Sherman's March,5,1986
Rajali,3,1996
Kings and Queens,4,2009
Shot in the Dark,5,2011
Miss You,3,2017
Million Dollar Mystery,4,1987
Pickup Man,3,1994
Hammerhead,3,2008
The 13th,6,1996
The Great Beyond,4,1999
Wiggle,3,2014
The Subtle Knife,4,1997
Matilda,3,2012
What Do You Mean?,6,2015
Fire We Make,4,2013
Whatcha Gonna Do About It,7,1965
Best of the Best,5,1992
Shake It,3,2004
Mansize Rooster,4,1995
Body,2,2020
Physical,2,2020
The Princess Blade,4,2001
The Middle,3,2018
Sexercize,4,2014
Sphere,2,1987
No Me Doy por Vencido,7,2008
In the Light,4,1975
Low Lights,3,2016
Starlift,3,1951
Stone Cold,3,2016
You Know You Like It,6,2012
Sleeping with a Friend,5,2014
Ridin',4,2006
Anticipating,4,2002
You Can't Fix This,7,2013
No Love,3,2010
Shadow of Night,4,2012
OK,2,2017
You're Always Here,6,2013
Bourbon in Kentucky,5,2013
Every Girl in This Town,6,2019
So Fly,3,2008
Hold You Down,4,2014
Again,2,2000
Un-Break My Heart,6,1996
Tired of Waiting for You,6,1965
I Want to Love You,6,2015
What More Can I Say,6,2003
Eyewitness,4,1956
Better than You,4,1998
2112,5,1976
An American Dream,4,1979
Sang Pemimpi,5,2009
We Share Our Mothers' Health,7,2006
Then You Turn Away,5,1991
I Walk Alone,4,2007
Sebi,3,2019
Good Guy,3,2018
Evil Ways,3,1970
Put Your Hands Up (If You Feel Love),11,2011
We Cry,3,2008
Neighborhood #3 (Power Out),8,2005
Doctor! Doctor!,5,1984
Shape of You,4,2017
Savior,3,2018
Keep On Lovin' You,7,2009
Substitute,2,1966
A Short History of Tractors in Ukrainian,9,2005
Cheap Thrills,4,2015
Concrete Angel,3,2002
Do You Really Like It?,7,2001
Don't You Need Somebody,7,2016
Hari's on Tour (Express),9,1974
I'm in Heaven,6,2003
(Not Just) Knee Deep,7,1979
Fear of the Dark,5,1992
Road Rage,3,1998
Shamus,3,1973
Taqdeer,4,1983
Filthy,3,2018
Soldier,2,2004
Spin That Wheel,4,1990
You'll Be Gone,6,1965
Tonight,2,2011
Man Trouble,3,1992
Vera,2,1979
The One,3,2015
Read Your Mind,4,2003
Until the Time Is Through,6,1998
All Good?,4,2000
Smile,2,2009
Up All Night,4,2013
Poison,2,1989
West End Girls[1984 version],11,1984
I Wish U Heaven,5,1988
Quarter Past Midnight,4,2018
You da One,4,2011
Fat Old Sun,4,1970
Bailando Por El Mundo,6,2011
She's So High/I Know,9,1990
The Wanderer,3,1993
Next to You,4,1978
Ain't It Different,6,2020
Sachaa Jhutha,7,1970
Holes,2,1999
One Dream,3,2012
The Nugget,4,2002
Secret Love,3,1991
Green Grass of Tunnel,5,2002
Seven Days,3,1998
Old Red Eyes Is Back,6,1991
Theodore Boone: The Accused,7,2012
VDF Thasana,5,2014
Zappatore,4,1980
See Yourself,3,1976
Can You Please Crawl Out Your Window?,9,1965
Summer Day,3,2010
El Perdedor,4,2013
YYZ,3,1981
Dragon Harper,3,2007
Age of Reason,4,1988
Perri,3,1957
A Lot of Things Different,6,2001
Lollipop,3,2009
Heart Full of Soul,5,1965
Caliente,3,2012
What Do Ya Think About That,7,2007
If I Can't,6,2003
"You Can Make Me Dance, Sing or Anything (Even Take the Dog for a Walk, Mend a Fuse, Fold Away the Ironing Board, or Any Other Domestic Shortcomings)",37,1974
Did You Ever Have to Make Up Your Mind?,11,1966
Like It,3,2019
China,2,2019
Memories Back Then,4,2013
Never Be,3,2015
Where's Your Head At,7,2001
My Oasis,3,2020
All Along the Watchtower,6,1967
Thursday,2,2018
Wash All Over Me,5,2015
The Monster,3,2013
Someone's Looking at You,7,1980
Burning Man,3,2018
Gotta Be Somebody,4,2008
All I Need,4,1998
Cuts Both Ways,4,1990
The Captain's Paradise,6,1953
Prayer,2,2012
Turkey Shoot,3,1982
Good Morning Baby,4,1999
A Day in the Life of a Tree,9,1971
Behind Bars,3,1994
My Type,3,2019
Parwana,3,1971
Vitus,3,2006
Not Without My Sister,5,2007
All the Young Dudes,6,1972
The Informers,4,1994
You Say,3,2018
Where You From?,5,2014
Meet Mr. Lucifer,5,1953
The Gold,3,2017
Portrait of Jason,4,1967
Midnight,2,2017
Rain,2,2009
Ebony Eyes,4,1983
Closing Time,3,1998
I Want It,4,2008
Leave Me Alone,4,1989
Two Suns in the Sunset,6,1983
Hurting Each Other,5,1971
The Wackiest Wagon Train in the West,10,1976
If I Die Tomorrow,5,2005
Friends,2,1971
A Letter to Elise,5,1992
Give Me Just One Night (Una Noche),10,2000
"Judge, Jury and Executioner",7,2013
Video 5 8 6,8,1997
Dr. Feelgood,5,1989
Europe After The Rain,5,1981
My Name Is Prince,5,1992
Universe,2,1997
We Fell In Love in October,7,2018
Irresistible Force,5,2011
Like It's Her Birthday,7,2010
Street Dreams,3,1996
Symphony,2,2017
"Jumpin', Jumpin'",7,2000
Put Your Hand in Mine,6,1999
The Good people,4,2016
Bullet and a Target,5,2007
Good Vibes,3,2019
Hunger of the Pine,5,2014
I Don't Know Why,7,1969
Rosalinda,4,2001
Next Boyfriend,3,2015
Southern Star,3,1989
"Here, There and Everywhere",6,1966
Don't Be Messin' 'Round,10,2012
Castles,3,2019
Absolution Calling,4,2015
Settlin',5,2007
Little Rock,3,1986
Les Maîtres du temps,6,1982
Miss You,3,1999
Fresh Out the Oven,5,2009
Dr. Lamb,4,1992
Bored to Death,4,2016
Time,2,2019
21 Seconds,4,2001
Walking on Sunshine,4,1985
Frankie Sinatra,3,2016
A Forgotten Spot (Olvidado),8,2018
There Will Be Time,5,2016
Princess of China,4,2012
To Kill With Intrigue,6,1977
Autobiography of a Princess,6,1975
Sucker for You,5,2017
Price to Play,4,2003
The Flying Saucers Are Real,7,2006
