prompt,prompt_len,target
Leo von Caprivi,5,1831
Marie Casimire Louise de La Grange d'Arquien,13,1641
Josef Pieper,4,1904
Burchard von Schwanden,7,1245
Guillem IV de Cervera,7,1156
Alexander von Knobelsdorff,6,1723
Du Zhou,3,-150
"Henry VI, Count Palatine of the Rhine",9,1195
Josef Ludwig von Armansperg,7,1787
Johann Gottfried von Guttenberg,6,1645
Liu Shenqiong,5,915
Hedwig of Habsburg,6,1253
Raymond II of Rouergue,7,945
翟義,3,-50
Antoine Caron,3,1521
Pierre de Savoie,4,1250
Hermann Osthoff,4,1847
Tvrtko II of Bosnia,7,1385
William Busac,4,1020
André Félibien,5,1619
Sybilla of Conversano,7,1085
Alexander Spotswood,4,1676
Sophia of Braunschweig-Lüneburg,8,1358
Nicolaus of Luxemburg,5,1322
Louis the Child,4,893
Ante Bilobrk,5,1919
Tupac Shakur,5,1971
Bernardo Salviati,6,1508
Arnaud Gassies,4,1390
Ithel ap Morgan,5,690
"Grand Duke Jean I, Grand Duke of Luxembourg",10,1921
Bolesław IV the Curly,7,1120
Marie de Hautefort,5,1616
Ken Johnson,3,1914
Zihui Liu,5,1101
Xiao Haili,4,1050
Heo Gyun,5,1569
Humphrey II of Toron,7,1117
Li Lin,3,694
Uliana Olshanska,6,1400
Tao Yuanming,4,365
William of Waddington,5,1200
Johann IV Roth,4,1426
Johann Friedrich II. von Alvensleben,9,1657
Margravine Friederike of Brandenburg-Schwedt,13,1736
Jacob Caro,3,1835
Hu Shunzhi,4,1083
Ferdinand Kurlbaum,5,1857
Edward Balliol,5,1283
John Austin,3,1790
"Charles II, Count of Alençon",8,1297
Menelaus,4,-400
Jacques de Via,4,1300
Elisabeth of Bavaria,4,1478
Christopher Clavius,4,1538
Johann Heinrich Roos,4,1631
Wilhelm Pfeil,4,1783
Christian Friedrich Daniel Schubart,6,1739
Stanisław Orzechowski,6,1513
Thomas Newton,3,1704
Pierre de Bréban,5,1380
"Louis VIII, Duke of Bavaria",7,1403
Ferdinand of Portugal,4,1188
Asparuh of Bulgaria,5,640
Jan van Scorel,5,1495
Juan de la Cerda,6,1327
Prince Karl Theodor of Bavaria,6,1795
Reginald of Bar,5,1200
Cleander of Macedon,6,-400
Leonidas II,4,-315
Jean III,3,1050
Ulrich Zasius,4,1461
Margaret Tudor,3,1489
Santa Maria Faustina Kostka,7,1905
Juan de Mella,5,1397
楊珧,3,250
Geoffrey de Muschamp,5,1150
Erich von Manstein,5,1887
Franz Schlik,4,1789
Ali al-Akbar ibn Husayn,9,654
Radim Gaudentius,6,970
Francisco Zumel,4,1540
Ulrich II. von Neuhaus,7,1300
耶律古昱,5,983
"Amadeus, Prince of Achaea",8,1363
"Berenguer Ramon, Count of Provence",9,1114
Katharina van Naaldwijk,7,1395
Sviatoslav I of Vladimir,8,1196
Jean-Baptiste-Henri Deshays,9,1729
Otton de Grandson,6,1238
Philippe de Luxembourg,4,1445
Eberhard Nestle,5,1851
Everard des Barres,6,1113
"Enguerrand I, Count of Ponthieu",12,1000
Konrad von Thüngen,6,1466
Agnes von Nürnberg,4,1366
Louise Lehzen,4,1784
Zhao Deqin,4,974
Gao Jia,3,1171
Andrew Bobola,4,1591
Landelin,3,625
Joseph von Hammer-Purgstall,8,1774
Elia del Medigo,6,1460
Murong Sanzang,5,546
Poggio Bracciolini,7,1380
Hugo Gressmann,5,1877
Angelo Capranica,5,1415
Germain of Paris,4,496
Vittore Carpaccio,5,1465
Piri Reis,4,1470
Louis II of Brieg,6,1384
Pedro Berruguete,6,1450
Urban Hjärne,5,1641
Lanfranc,3,1005
Carloman of Bavaria,5,830
Yao Shu,3,632
Jordan I of Capua,6,1050
Gustave Whitehead,4,1874
Daniel I of Adelon,6,1204
Eutychius of Alexandria,7,877
Jean-Pierre Guillaume Catteau-Calleville,10,1759
Carlo Tagliavini,6,1903
Anton Elfinger,4,1821
Friedrich von Holstein,4,1837
Martin Truchseß von Wetzhausen,10,1435
Hans Christoff von Königsmarck,7,1600
Du Huangshang,4,738
Peter Wtewael,6,1596
Myles Coverdale,5,1488
"Ernest I, Duke of Brunswick-Lüneburg",11,1497
Irene Laskarina,5,1200
Arnulf de Montgomery,5,1068
Eberhard Kranzmayer,7,1897
玄徳秀,4,1136
Haakon II of Norway,6,1147
Carl Ernst Christoph Hess,5,1755
Gabriel Anton,3,1858
Carl Haller von Hallerstein,6,1774
Pieter Breughel the Younger,7,1564
Milica Hrebeljanović,7,1335
Pauline Bonaparte,3,1780
Licinianus,4,200
Bertrand de Comps,5,1200
Wilhelm Brückner,5,1884
Julius III,3,1487
Henry I of Avaugour,7,1205
Cornelis Vroom,6,1591
Joan Crawford,3,1904
Bohumír Matal,6,1922
Gleb Vseslavich,7,1070
Theophil Großgebauer,6,1627
Paul Riant,4,1836
Johann Christian Günther,4,1695
João de Barros,4,1496
Abraham Kidunaia,5,267
Enzio of Sardinia,5,1220
Heinrich Bichler,4,1466
Gottfried August Bürger,5,1747
Antonio da Cividale,6,1392
Margaret Leijonhufvud,8,1516
Deng Wan,4,407
Wanyan Dumu,5,1090
Chen Shiqing,4,953
Władysław of Legnica,8,1296
Heinrich Moritz Willkomm,6,1821
Aleksandr Berkutov,6,1933
Adriaen Coenen,6,1514
Henry the Younger of Hesse,6,1264
Cai Xiang,3,1012
Ahmad ibn Munim al-Abdari,9,1150
Anna Maria of Mecklenburg-Schwerin,8,1627
Anna Maria Braun,4,1642
Benedict XV,3,1854
Johann Waldemar Strom,5,1823
Jean René Pierre Litoux,6,1839
Tiberius Julius Ininthimeus,9,201
William of Newburgh,5,1130
Jacqueline de Bueil,5,1588
Richard of Millau,5,1100
"Matthew, Count of Foix",7,1363
Christiaan Huygens,5,1629
Qu Ding,3,1023
Rudolf von Bennigsen,6,1824
John Bunyan,4,1628
Johann Wilhelm Weinmann,5,1683
Laura de Noves,5,1310
Abraham Memmius,4,1564
Safdarjung,4,1708
石川石足,4,667
Fred Keenor,4,1894
Philipp von Jolly,4,1809
Iwo Odrowąż,6,1160
Nikephoros Diogenes,6,1070
Ernst Georg Ravenstein,5,1834
Gil Jae,3,1353
Bartholomäus Crasselius,8,1667
Auguste Dorothea von Braunschweig-Wolfenbüttel,9,1749
"Magnus Erlendsson, Earl of Orkney",9,1075
Alexander de Stavenby,6,1150
Beatrice of Baden,4,1492
Philip,2,-400
"Berengaria of Castile, Lady of Guadalajara",10,1253
Elias David Häusser,5,1687
Heinrich von Plauen,5,1370
Andreas Wesling,4,1500
Robert II of Burgundy,5,1248
Johann Friedrich Wilhelm Jerusalem,5,1709
Robert Guiscard,5,1016
"Sophie, Countess of Bar",6,1018
John IV of Vendôme,6,1200
Franz Rohr von Denta,6,1854
Giacomo Iacopo Bracelli,8,1390
Frederick William IV of Prussia,6,1795
Basilius Monner,5,1500
Louis Paulsen,4,1833
John Hawley,3,1350
Yu Liang,3,289
François de Bourbon,4,1558
Helen Reddy,3,1941
Kong Sihui,4,1267
菅原雅規,5,919
Eric IX of Sweden,5,1120
Gao Huaide,4,926
Hans Ulrich Franck,4,1590
Fritz Perls,4,1893
Pei Xiu,3,224
"Alexius, Metropolitan of Moscow",7,1292
Allen Apsley,4,1562
Magdalena Sibylla of Hesse-Darmstadt,9,1652
Andrzej Rohaczewski,6,1590
François Annat,4,1590
Giambattista Basile,7,1566
William of Montreuil,5,1050
Hermann Loew,3,1807
Liu Yun,3,901
Johann Carl Loth,4,1632
Gloria Grahame,4,1923
"Henry Wolrad, Count of Waldeck",9,1642
Karl Friedrich Ludwig von Watzdorf,8,1759
John III of Sweden,5,1537
"Сатакэ, Ёсисигэ",11,1186
"Edward, Lord of Hoogwoud",8,1400
Asher ben Jehiel,6,1250
Thomas Harriot,4,1560
Daniel Harrwitz,5,1823
Margaretha Kettler,6,1395
"Ulrich V, Lord of Hanau",8,1368
Georg Hillmar,4,1876
Roald Dahl,4,1916
Henry of Sandomierz,6,1130
Empress Jin Feishan,6,904
Antonín Dvořák,6,1841
Samuel Engel,3,1702
Li Song,3,1190
Arthur Scherbius,4,1878
Ahmad Ghazali,5,1100
Branca of Portugal,5,1259
Yao Hong,3,388
Eduard Knoblauch,4,1801
Konrad IX the Black,5,1415
"William II, Count of Weimar",7,930
Antoinette Bourignon,6,1616
Hugh de Mortimer,4,1117
Paul Blobel,4,1894
Teresa Sanches of Portugal,6,1205
Maria of the Palatinate-Simmern,10,1561
Francesc Eiximenis,7,1330
Franz Wilhelm Rabaliatti,6,1716
Thomas R. P. Mielke,8,1940
Sheikh Adi ibn Musafir,6,1073
Alonso de Fonseca y Ulloa,8,1415
Simone Mantia,4,1873
Pierre Schwinte,5,1922
Cesare Borgia,5,1475
Ælfthryth,6,940
Alexios Axouch,5,1105
Matthew C. Perry,5,1794
Charles K. Kao,5,1933
Emma Cramer-Crummenerl,8,1875
Wilhelm von Bismarck,4,1852
John Bramhall,4,1594
Snæbjörn Galti,7,910
Zhu Ling,3,170
"Hugh de Beaumont, 1st Earl of Bedford",11,1106
Fulvio Testi,4,1593
Zhuge Jin,4,174
Song Ci,3,1188
Svatopluk II,6,884
Vardan Mamikonian,6,388
John Hawley,3,1350
Dave Arneson,5,1947
Guilhem Figueira,5,1195
Willoughby Newton,4,1802
Elizabeth Bonifacia of Poland,6,1399
Stanislav Petrov,4,1939
Didymus the Blind,5,313
Yuan Tan,3,173
Al-Hasan ibn Ali al-Kalbi,10,911
John Evans Atta Mills,5,1944
"John II, Duke of Mecklenburg-Stargard",11,1400
Princess Elizabeth of Greece and Denmark,7,1904
Jan Davidsz. de Heem,8,1606
Wilhelm Mauser,4,1834
Gregory V,3,972
Ferrantino Malatesta,6,1258
Elias Hesse,3,1658
Johann Friedrich Hahn,4,1753
Chen Jiao,3,170
Ezzelino I da Romano,7,1101
Carl Heinrich Edmund von Berg,6,1800
沈田子,4,383
Ludwig Gruber,3,1922
Johannes Rode,3,1373
Hernando de Alarcón,7,1500
Philip William Otterbein,5,1726
Zhang Xingcheng,4,587
Christian Gottlob Heyne,6,1729
Margaret of Cieszyn,6,1370
Friedrich von Ingenohl,6,1857
Richard FitzRalph,4,1295
Gerard von der Mark,5,1220
Han Hui,3,738
Philip of Burgundy-Beveren,7,1450
"William II, Duke of Brunswick-Lüneburg",11,1300
"William, Duke of Saxe-Weimar",9,1598
Johann von Werth,4,1591
"Franz Stadion, Count von Warthausen",9,1806
Louise Johnson,3,1940
"Anselm Marshal, 6th Earl of Pembroke",12,1208
Handrij Zejler,6,1804
Zdzisław I,5,1101
Victor von Prendel,5,1766
Stephen Hales,3,1677
Ernst Raupach,4,1784
Andreas Felix von Oefele,7,1706
Johann Theodor Jablonski,6,1654
Geri Nasarski,4,1944
Gregorio,3,1050
Adela of Louvain,5,929
Zhang Miao,3,155
Kyriaki,4,250
Robert de Fiennes,5,1308
Roger le Poer,5,1107
Henry of Burgundy,4,1035
Chang Yuchun,5,1330
Theophylact Simocatta,7,580
"Esmé Stewart, 3rd Duke of Lennox",12,1579
Archambaud,5,1330
Christian Lewe,4,1300
"Anthony Lester, Baron Lester of Herne Hill",10,1936
Girolamo Zanchi,5,1516
James Steuart,4,1712
"Frederick, Duke of Bohemia",6,1142
Jan Muskata,4,1250
Tescelin de Fontaine,6,1100
Johannes Cotto,4,1100
Arnold Gesell,4,1880
Charles Estienne,4,1504
Johann Geiler von Kaisersberg,7,1445
Nicholas de Moffat,4,1201
Irene Palaiologina of Trebizond,9,1315
Conrad of Offida,5,1241
Otto van der Leck,5,1370
Antonio Coello,4,1611
Lucas Holstenius,5,1596
Йиндржих I из Градца,9,1200
Marin Mersenne,4,1588
"Ludovico III Gonzaga, Marquis of Mantua",10,1412
谢混,3,350
Xiao Sihua,4,400
Karl Gegenbaur,5,1826
Pietro Maria Pieri,5,1676
Havryil Kolenda,6,1606
"Simon August, Count of Lippe-Detmold",11,1727
Simon Vouet,4,1590
Henri Estienne,4,1528
Sugawara no Atsushige,8,878
Johann Jacob Roemer,5,1763
Albert Suerbeer,5,1200
"James Douglas, 7th Earl of Douglas",10,1371
Mstislav Rostislavich,8,1143
Dino Compagni,4,1255
Jakob I. von Sierck,7,1398
Hong Dagu,4,1244
Elizabeth Blackwell,3,1707
Georg Böhm,4,1661
Hieronymus Harder,4,1523
Demetrius of Pharos,7,-300
"Ranulf de Gernon, 4th Earl of Chester",14,1099
Margaret of England,4,1275
Johann Friedrich Städel,5,1728
Johann Joachim Schwabe,6,1714
Adam Bartholomäus,5,1505
Karl vom Stein zum Altenstein,7,1770
John Hume,3,1937
Yu Xin,3,513
James Hilton,3,1900
Dong Qichang,5,1555
Laodice I,5,-300
Clemens August of Bavaria,6,1700
Mello da Gubbio,6,1301
"Walter Giffard, 2nd Earl of Buckingham",12,1085
"Gerhard VII, Count of Holstein-Rendsburg",11,1404
Marguerite de Bourbon,5,1438
Zarah Leander,5,1907
Sibylle Elisabeth of Württemberg,7,1584
Duchess Helene of Mecklenburg-Schwerin,9,1814
"Welf II, Count of Swabia",9,1000
Robert Hallam,4,1400
Hermann Lang,3,1909
Yang Shixiong,5,542
Asclepiades of Bithynia,9,-120
Arnold von Westfalen,5,1425
Nicolas Poussin,4,1594
Francis Bacon,3,1561
Odo I of Champlitte,8,1123
Ivan I of Moscow,5,1288
"Wolfgang, Count Palatine of Zweibrücken",9,1526
Mário de Araújo Cabral,6,1934
Thomas Simonsson,4,1380
Sebastian I,3,1434
Muhammad of Khorasan,5,850
King Hiram I,4,-1000
Martin Fréminet,5,1567
Carl Theodor Dreyer,5,1889
Vincent du Vigneaud,6,1901
Georg Henisch,4,1549
Ludwig Senfl,4,1486
"Frederick William, Duke of Mecklenburg-Schwerin",10,1675
Paul de Sade,4,1350
Marquis Xiaozi of Jin,7,-750
Bernt Anker,4,1746
Flaín Fernández,4,1020
Johann Amerbach,4,1440
Luis de Velasco,4,1511
Ulay,3,1943
Richard of Wallingford,5,1292
Jean de Moulins,5,1304
Harvey Milk,3,1930
Zanobi Acciaioli,6,1461
Diego López V de Haro,7,1250
Regina,2,200
Kurt Lischka,5,1909
Ivan VI of Russia,5,1740
Frederick IV of Naples,5,1451
Slobodan Milošević,7,1941
Alfons Maria Jakob,5,1884
Hilarion,4,291
"António Luís de Meneses, 1st Marquis of Marialva",16,1596
Robert Louis August Maximilian Gürke,8,1854
Li Yuanming​,5,624
Helena von Hohenzollern,6,1462
Eric VI of Denmark,5,1274
Gottfried von Leiningen,7,1350
"Nicholas, Count of Salm",7,1459
D. T. Suzuki,6,1870
沈众,3,503
Agatha van Normandië,7,1056
Havryil Kolenda,6,1606
Hua Guofeng,5,1921
周绍业,4,614
Johannes von Arnsberg,6,1300
Nicolò Guarco,6,1325
David of Dinant,5,1160
Theodor Morell,5,1886
Empress Chu Suanzi,6,324
Ludovico Roncalli,5,1654
José Beratón,4,1747
Nikola Šubić Zrinski,7,1508
Ludwig Thoma,3,1867
Adam of Kilconquhar,7,1201
Joseph Franz Auersperg,6,1734
Robert Despenser,4,1066
"George Savile, 1st Marquess of Halifax",12,1633
Jan V of Racibórz,8,1450
Philippe Chinard,4,1205
Matthew Paris,3,1200
Gillo Pontecorvo,6,1919
"William VII of Jülich, 1st Duke of Berg",13,1348
Matthias Wedel,4,1400
Conrad of Parzham,6,1814
Gottlieb Daimler,4,1834
"Theobald V, Count of Blois",9,1130
Gil Garcés d'Azagra,8,1200
Altan Khan,4,1507
Étienne Lenoir,4,1822
Mathieu de Foix-Comminges,9,1385
Ursula Kurz,3,1923
Simon de Saint-Maurice,6,1050
Philip of Cleves,5,1467
Clement of Ohrid,5,840
Henry the Young King,5,1155
"Simon I, Lord of Lippe",8,1261
Louis of Granada,4,1504
Gerard of Clairvaux,5,1101
Franz Marc,3,1880
"Carlos, Prince of Asturias",6,1545
Werner von Kyburg,5,980
John of Ibelin,6,1215
"Louis Frederick II, Prince of Schwarzburg-Rudolstadt",12,1767
Hermann von Kerssenbroch,7,1519
"William I, Count of Nassau-Dillenburg",10,1487
"Charles, Prince of Viana",6,1421
Francesco Gessi,4,1588
Amaury de Sévérac,7,1350
Princess Fujin,4,1106
Sejo of Joseon,6,1417
Muhammad ibn Maslamah,6,589
Simon of Vermandois,6,1100
Eysteinn Ásgrímsson,10,1310
Asano no Katori,6,774
Albrecht Brandi,4,1914
Dorothea of Caesarea,6,279
"Edmund de la Pole, 3rd Duke of Suffolk",12,1472
Empress Yang,4,301
Heinrich I. von Freising,7,1065
"Charles, Count of Maine",6,1414
Luigi Pulci,4,1432
Wilhelm Siegmund Teuffel,7,1820
Hugo de Prato Florido,6,1262
Johan Heinrich Georg Irminger,6,1798
Matthew of Ajello,5,1130
Abraham Cohen de Herrera,5,1570
Уильям Маршал,7,1250
Arnaud de Villemur,5,1300
Roider Jackl,6,1906
Beatrice of Savoy,4,1198
Urs Jaeggi,4,1931
Giovanni Marinoni,4,1440
Joseph Aloys Schmittbaur,7,1718
Johann Gottlieb Nörremberg,7,1787
"Balthasar, Duke of Mecklenburg",8,1451
Christian of Prachatice,6,1368
Alice Kyteler,5,1263
Nicolas-Claude Fabri de Peiresc,9,1580
Walter de Lacy,4,1046
Philip of Burgundy,4,1323
Michael Ettmüller,4,1644
Hashim al-Atassi,8,1875
Françoise of Châtillon,6,1452
Jean Cadard,4,1374
Thierry d'Orca,6,1175
Walter II. von Hochschlitz,7,1320
Andreas Heinrich Bucholtz,6,1607
Oddantonio da Montefeltro,7,1428
Gottfried VI.,5,1262
Ottone Visconti,4,1207
Wilhelm Ludwig Abeken,5,1813
"Ulrich V, Count of Württemberg",8,1413
Juan de Luna y Pimentel,7,1435
Wang Pu,3,922
Kong Yi,3,941
Sebastiano del Piombo,7,1485
Louis the Springer,4,1042
Hans Hirtz,5,1410
Maria Miloslavskaya,5,1624
Apollonius of Ephesus,5,201
"Thomas de Furnivall, 1st Baron Furnivall",14,1300
"Eberhard I, Duke of Württemberg",10,1445
Álvaro de Mendaña de Neira,10,1542
Edward Coke,3,1552
Diether III von Katzenelnbogen,9,1150
Cecil Bødker,5,1927
José Bonaparte,3,1928
George A. Romero,5,1940
Gerhard III of Jülich,6,1065
Leo III,3,750
Wang Xiaojie,4,601
"Adalbert, Margrave of Austria",8,985
Gilbert Buatère,4,985
Antonio I della Scala,5,1364
Niccolò de Romanis,7,1140
Najmuddin Kubra,6,1145
"George William, Duke of Liegnitz",9,1660
"Charles Somerset, 1st Earl of Worcester",10,1460
"Lothair, Margrave of the Nordmark",11,940
Berchtold Haller,5,1492
Ladislaus Hunyadi,7,1431
William Pantulf,4,1035
Marguerite de Rohan,5,1330
Gregor Brück,4,1483
Constantin von Tischendorf,6,1815
Konstantin d’Aspre,7,1789
"Siemowit III, Duke of Masovia",11,1314
Guido de Cumis,5,1199
Johann Christoph Pepusch,5,1667
Adela de Boves,6,1010
Margaret de Stafford,4,1364
Lambert III of Nantes,5,830
Empress Song,4,952
Scaramuccia Trivulzio,8,1465
Georg Caspar Schürmann,6,1672
Gwangjong of Goryeo,8,925
Arnold of Brescia,4,1100
Prospero Alpini,5,1553
Bernhard Joachim von Bülow,6,1747
"Leszek, Duke of Masovia",8,1162
Zosimus,3,400
Oscar Peschel,4,1826
Woody Crumbo,4,1912
Merkury Vagin,5,1700
Juan de Prado,4,1615
Ulrich II.,4,1400
Derick Baegert,6,1440
심흠,3,503
Jan Brueghel the Elder,8,1568
Isabella of Mar,4,1277
"William Hastings, 1st Baron Hastings",9,1431
Konrad von Wallenrode,6,1330
Spytek of Melsztyn,7,1364
Cui Yao,4,678
Adela of Louvain,5,929
Peter the Great,4,1672
Stephen Vladislav I of Serbia,8,1198
Johann Gottfried Tulla,5,1770
Vieri de' Medici,6,1323
Emperor Taizu of Liao,6,872
Pablo Picasso,3,1881
Lorenzo Veneziano,4,1336
Li Kui,3,815
Ma Rong,3,79
Abraham ben Moses ben Maimon,7,1186
Ferenc Fasching,5,1686
Siegfried II of Westerburg,7,1250
Kenshun,3,1299
Ge Xuan,3,164
Marie Thérèse Rodet Geoffrin,8,1699
Jobst of Moravia,6,1351
Margravine Hedwig Sophie of Brandenburg,9,1623
Li Nansheng,5,549
Arnold of Selenhofen,6,1095
Robert I of Auvergne,5,970
Maria Teresa Rafaela of Spain,7,1726
Fan Zhongyan,4,989
Christian VII of Denmark,5,1749
上杉能憲,5,1333
Erkki Järvinen,6,1904
Domenico di Pace Beccafumi,8,1486
Wang Gui,3,1019
Adam Wybe,4,1584
Franz Xaver von Baader,7,1765
Thomas Watson,3,1555
Ludwig Uhland,4,1787
Muhammad III of Granada,5,1257
"John Charleton, 4th Baron Cherleton",11,1362
Ludwig Radlkofen,5,1300
"Charles Anthony, Prince of Hohenzollern",9,1811
Godfrey Ludham,5,1200
Anna of Mecklenburg-Schwerin,7,1485
Élie Halévy,6,1760
Sebastian Knüpfer,5,1633
Hugh Latimer,3,1485
Princess Elisabeth of Saxe-Altenburg,9,1826
Xue Ze,4,550
Bai Xingjian,4,776
"Hedwig of Brandenburg, Duchess of Brunswick-Wolfenbüttel",13,1540
John Arderne,5,1307
Ahmad ibn Hanbal,5,780
Jacob Praetorius,5,1586
Jan Seklucjan,5,1498
Frederick Keeping,3,1867
Boris Sheremetev,6,1652
Vladimir Lenin,3,1870
Walter III of Enghien,6,1302
Johann Kuhnau,4,1660
Wang Xiang,3,185
Robert Grosseteste,5,1175
Theobald of Provins,6,1033
Karl von Mansfeld,5,1543
Johann Nicolaus von Dreyse,7,1787
劉炫,3,546
Benedict of Aniane,5,750
Nicholas of Amiens,4,1147
Ernst Salomon Cyprian,5,1673
Elwin Bruno Christoffel,7,1829
Feng Kuo Yong,4,1323
陸子隆,4,524
Trần Ích Tắc,7,1254
Johann von Schepenstede,6,1300
Philipp Hainhofer,4,1578
楊椿,3,455
Alan de Percy,4,1067
Abul-Hasan ibn Mirza Ghiyas Beg,10,1569
Johannes de Garlandia,5,1270
Paul Graebner,5,1871
Werner Boy,3,1879
Hendrik III van Wisch,7,1390
Dietrich I von Hengebach,8,1166
Feodor II of Russia,6,1589
Jelena Šubić,6,1301
Nikolai Bulganin,6,1895
Jodocus Hondius,6,1563
Costanzo Festa,4,1490
"Thomas, Count of Perche",7,1193
Sophie von Böhmen,5,1150
Hedwig of Brunswick-Wolfenbüttel,9,1595
Iwan Bloch,4,1872
Otto I.,4,1200
Francesco Pesellino,4,1422
Niall Mac Aodh,7,1100
Leo Lösch von Hilkertshausen,9,1500
Erasmo of Narni,6,1370
Girard I of Roussillon,7,1100
Sabbatai Zevi,6,1626
Anna Porphyrogenita,5,963
Zhu Yi,3,483
Wilhelm Cramer,3,1746
Pierre Viret,4,1511
Pierre Bouguer,4,1698
Alexander Pushkin,3,1799
Yin Wen,3,-350
Catherine of the Palatinate,7,1499
Gottfried von Spitzenberg,6,1132
Heinrich Steinhöwel,6,1412
Euphrosyne of Masovia,8,1292
Elvira Mendez de Faro,6,1050
Zhu Youlun,4,850
Aad Davidsen Kløve,7,1772
Johann Stobäus,5,1580
Dúinnín Ó Maolconaire,11,1201
Juan de Toledo (arzobispo),9,850
Jean Louis de Nogaret de La Valette,11,1554
Heinrich von Bünau,5,1697
Matteo Bassi,3,1495
Peter Schöffer,4,1475
Jean Grolier de Servières,8,1479
Johann Geiler von Kaisersberg,7,1445
"John II, Count of Aumale",9,1293
Charles Constantine of Vienne,5,901
Jacob Binck,4,1495
Johann I.,4,1100
Kunigunda of Halych,8,1245
Yang Tan,3,603
Traudl Junge,5,1920
"John of Burgundy, Bishop of Cambrai",9,1404
Li Sheng,3,727
John IV,3,600
Paul the Deacon,4,720
Nikolaus von Butrinto,7,1300
Emma of Barcelona,4,880
Yang Xiu,3,175
Johann Samuel Eduard d'Alton,8,1803
Jörg Haider,4,1950
Pei Yanling,4,728
Johann Baptist Allgaier,6,1763
Martin Schalling the Younger,6,1532
"Charles Louis, 3rd Prince of Hohenlohe-Langenburg",15,1762
"Eberhard I, Duke of Württemberg",10,1445
Boris Vyacheslavich,6,1054
Caroline Amalie of Augustenburg,7,1796
Engelbert II of Nassau,6,1451
Johann Jacob Volkmann,5,1732
Guillem de Mont-rodon,8,1165
Hædde,4,650
Eleonor Magdalene of Neuburg,7,1655
Sixtus II,5,215
Niccolò Capocci,6,1300
Pierre III de Gruyère,6,1279
Jens Grand,3,1260
Olaf I of Norway,5,963
Adalbert Bezzenberger,6,1851
Johannes Minckwitz,5,1843
John Doukas,4,1215
Gerard van Honthorst,6,1592
"Henry I, Count of Zweibrücken",9,1200
Antonello de Saliba,6,1466
Wolf Caspar von Klengel,7,1630
Hugues de Saulieu,6,1200
"Henry XV, Duke of Bavaria",7,1312
"Henry VI, Count of Luxembourg",7,1240
Peter Joseph Lenné,5,1789
Hermann Struve,4,1854
Étienne Jodelle,4,1532
"Sancho Alfonso, 1st Count of Alburquerque",13,1342
Laurence Irving,3,1897
Françoise de Graffigny,6,1695
"Hugh I, Count of Blois",8,1196
Otto von Knobelsdorff,6,1886
"Anne of Bohemia, Duchess of Silesia",9,1204
Eugen Fischer,3,1874
Cui Xian,4,450
Günther XXX.,5,1352
Johann Horkel,4,1769
Huan Yi,4,-250
Ma Zhong,3,200
Alexios I of Trebizond,8,1182
Antoine Le Moiturier,6,1425
Joseph Vivien,4,1657
Joseph the Hymnographer,5,816
Avigdor Cohen of Vienna,7,1200
"Stephen I, Count of Troyes",8,1000
Gregory of Langres,5,450
John Bird,3,1709
Enrico I Del Carretto,6,1150
Michael Neander,3,1525
Alberico da Romano,6,1196
Johann Konrad Dippel,5,1673
Bertha Augusti,5,1827
Edward Seymour,3,1539
Sára Salkaházi,8,1899
Jean Cholet,4,1250
Johann Friedrich Naumann,5,1780
Friedrich Ludwig Aster,4,1732
Thomas Courtenay,5,1315
Dou Yi,3,914
Gongsun Hong,4,-200
"Xiao Zilun, Prince Baling",8,479
Piero Valeriano Bolzani,7,1477
Arnulf of Valenciennes,6,1000
Melchior of Brunswick-Grubenhagen,10,1341
David Cairns,3,1966
Heinrich von Ebrantshausen,6,1120
José Manuel Balmaceda,6,1840
Guglielmo della Scala,6,1350
Dirk III van Wassenaer,7,1325
"Elizabeth of Poland, Duchess of Pomerania",9,1326
Wilhelm Filchner,4,1877
Vitaliano I Borromeo,6,1390
Orderic Vitalis,5,1075
Dirc Potter,4,1370
Gunilla Bielke,5,1568
Gilbert fitzBaderon,7,1150
Chiara Matraini,5,1515
Casimir II of Kuyavia,8,1280
Olympia Fulvia Morata,6,1526
Han Mao,3,406
Andreas Agnellus,5,800
Johann Gottfried Gruber,4,1774
Giovanni Alessandro Brambilla,6,1728
Emperor Huai of Jin,6,300
Albert of Louvain,4,1166
Leonard Goffiné,4,1648
"Anne Hastings, Countess of Shrewsbury",7,1471
Sun Ru,3,801
"Ernest II, Duke of Saxe-Gotha-Altenburg",14,1745
"Henry I, Count of Anhalt",8,1170
Henry I of Cyprus,5,1217
Fu Jia,3,209
Leon II of Abkhazia,7,767
Imam Birgivi,5,1522
Quan Deyu,4,759
罗苹 (宋朝),7,1153
Meinhard,3,1238
Zhi Dun,3,314
Herbert III of Omois,6,910
Edgar Degas,4,1834
Tuoba Yituo,6,267
René Antoine Ferchault de Réaumur,10,1683
Herbert Otto Gille,5,1897
Peter Alexander,3,1926
Lőrinc Bogovich,7,1723
Tomás Luis de Victoria,6,1548
Samuel Wanjiru,5,1986
Bernat Guillem d'Entença,9,1200
"Adolph, Prince of Nassau-Schaumburg",10,1629
Martha Burton Woodhead Williamson,6,1843
"Joan, Countess of Blois",7,1258
Joseph Black,3,1728
"Guy de Beauchamp, 10th Earl of Warwick",12,1272
Josef Emanuel Hilscher,6,1806
Casimir Pulaski,4,1745
Alberic of Monte Cassino,8,1030
"Archibald I, Lord of Douglas",8,1198
Ilse Koch,4,1906
